Orthogroup	Stichodactyla_haddoni_longest_pep	Heterodactyla_longest_pep
OG0003233	Shad_tr75569_c0_g1_i1.p1	Hetdac_DN23353_c0_g1_i1.p1
OG0003233	Shad_tr39117_c0_g1_i3.p1, Shad_tr39117_c0_g2_i2.p1	Hetdac_DN63018_c0_g1_i1.p1
OG0003234	Shad_tr53182_c0_g1_i1.p1	Hetdac_DN8817_c0_g1_i1.p1
OG0003235	Shad_tr8736_c0_g1_i3.p1	Hetdac_DN2445_c0_g1_i2.p1
OG0003236	Shad_tr3088_c0_g1_i13.p1	Hetdac_DN3579_c0_g1_i5.p1
OG0003237	Shad_tr13139_c0_g1_i2.p1	Hetdac_DN18519_c0_g1_i3.p1
OG0003238	Shad_tr12419_c1_g1_i1.p1	Hetdac_DN24968_c0_g1_i1.p1
OG0003239	Shad_tr13544_c0_g1_i3.p1	Hetdac_DN14583_c0_g1_i2.p1
OG0003240	Shad_tr9670_c0_g1_i5.p1	Hetdac_DN6878_c0_g1_i1.p1
OG0003241	Shad_tr6120_c0_g1_i19.p1	Hetdac_DN10942_c0_g1_i1.p1
OG0003242	Shad_tr6959_c1_g1_i2.p1	Hetdac_DN61673_c0_g1_i1.p1, Hetdac_DN48690_c0_g1_i1.p1
OG0003243	Shad_tr9579_c0_g1_i11.p1	Hetdac_DN7285_c0_g1_i2.p1
OG0003244	Shad_tr11284_c0_g1_i3.p1	Hetdac_DN8222_c0_g1_i6.p1
OG0003245	Shad_tr1894_c0_g1_i1.p1	Hetdac_DN29384_c0_g1_i2.p1, Hetdac_DN12077_c0_g1_i1.p1
OG0003246	Shad_tr13757_c0_g1_i19.p1	Hetdac_DN28382_c0_g1_i1.p1
OG0003247	Shad_tr17358_c2_g2_i1.p1	Hetdac_DN10847_c0_g2_i1.p1, Hetdac_DN74546_c0_g1_i1.p1
OG0003248	Shad_tr13083_c0_g1_i3.p1	Hetdac_DN28175_c0_g1_i2.p1
OG0003249	Shad_tr5870_c4_g1_i1.p1	Hetdac_DN10151_c0_g1_i1.p1
OG0003250	Shad_tr197_c4_g1_i3.p1	Hetdac_DN4272_c0_g1_i2.p1
OG0003251	Shad_tr185_c1_g1_i2.p1	Hetdac_DN42179_c0_g1_i1.p1
OG0003251	Shad_tr65640_c0_g1_i1.p1	Hetdac_DN30261_c0_g1_i1.p1
OG0003252	Shad_tr15182_c0_g1_i2.p1	Hetdac_DN68388_c0_g1_i1.p1
OG0003253	Shad_tr1223_c0_g2_i1.p1	Hetdac_DN4355_c0_g1_i1.p1
OG0003254	Shad_tr2337_c0_g1_i4.p1	Hetdac_DN18816_c0_g1_i1.p1
OG0003255	Shad_tr41255_c0_g1_i1.p1	Hetdac_DN30206_c0_g1_i1.p1
OG0003256	Shad_tr43256_c0_g1_i7.p1	Hetdac_DN24419_c0_g1_i1.p1
OG0003257	Shad_tr8553_c0_g2_i11.p1	Hetdac_DN13559_c0_g1_i1.p1
OG0003259	Shad_tr17805_c0_g1_i6.p1, Shad_tr17805_c1_g1_i2.p1	Hetdac_DN14006_c0_g1_i1.p1
OG0003260	Shad_tr23673_c0_g1_i5.p1	Hetdac_DN31935_c0_g1_i2.p1
OG0003261	Shad_tr6865_c0_g1_i1.p1	Hetdac_DN65897_c0_g1_i1.p1
OG0003262	Shad_tr79472_c0_g1_i1.p1	Hetdac_DN2151_c1_g1_i2.p1
OG0003263	Shad_tr38555_c0_g2_i1.p1	Hetdac_DN33994_c0_g1_i1.p1
OG0003263	Shad_tr83305_c0_g1_i1.p1	Hetdac_DN40918_c0_g1_i1.p1, Hetdac_DN30361_c0_g1_i1.p1
OG0003264	Shad_tr8787_c0_g1_i62.p1	Hetdac_DN12992_c0_g1_i2.p1
OG0003265	Shad_tr1655_c0_g1_i21.p1	Hetdac_DN4605_c0_g1_i1.p1
OG0003266	Shad_tr17003_c0_g3_i2.p1	Hetdac_DN2533_c0_g1_i1.p1
OG0003267	Shad_tr16208_c0_g1_i9.p1	Hetdac_DN1874_c0_g1_i3.p1
OG0003268	Shad_tr15692_c0_g1_i3.p1	Hetdac_DN11004_c0_g1_i1.p1
OG0003269	Shad_tr44898_c0_g1_i1.p1	Hetdac_DN24471_c0_g1_i1.p1
OG0003270	Shad_tr29123_c0_g1_i6.p1	Hetdac_DN23306_c0_g1_i1.p1
OG0003271	Shad_tr446_c15_g1_i1.p1, Shad_tr3724_c0_g3_i1.p1	Hetdac_DN33726_c0_g1_i2.p1
OG0003272	Shad_tr1301_c1_g1_i6.p1	Hetdac_DN2056_c0_g1_i1.p1
OG0003273	Shad_tr9595_c0_g2_i2.p1	Hetdac_DN3717_c0_g1_i7.p1
OG0003276	Shad_tr16494_c0_g2_i2.p1	Hetdac_DN30715_c0_g1_i6.p1
OG0003277	Shad_tr1953_c1_g1_i3.p1	Hetdac_DN132_c0_g1_i1.p1
OG0003278	Shad_tr3764_c1_g1_i10.p1	Hetdac_DN1352_c0_g1_i1.p1
OG0003279	Shad_tr9523_c0_g5_i1.p1	Hetdac_DN49054_c0_g1_i1.p1
OG0003279	Shad_tr23873_c4_g1_i1.p1	Hetdac_DN47764_c0_g1_i1.p1, Hetdac_DN51757_c0_g1_i1.p2
OG0003280	Shad_tr40024_c0_g1_i7.p1	Hetdac_DN5058_c0_g1_i1.p1
OG0003281	Shad_tr67969_c0_g1_i1.p1	Hetdac_DN1261_c5_g1_i1.p1
OG0003281	Shad_tr72230_c0_g1_i1.p1	Hetdac_DN44735_c0_g1_i1.p1
OG0003282	Shad_tr1061_c0_g2_i5.p1	Hetdac_DN2367_c0_g1_i1.p1
OG0003283	Shad_tr5630_c1_g1_i2.p1	Hetdac_DN3634_c0_g1_i1.p1
OG0003284	Shad_tr6792_c0_g1_i20.p1	Hetdac_DN13917_c0_g1_i2.p1
OG0003285	Shad_tr47038_c0_g1_i4.p1	Hetdac_DN14387_c0_g1_i2.p1
OG0003286	Shad_tr8007_c2_g1_i6.p1	Hetdac_DN82746_c0_g1_i1.p1, Hetdac_DN2199_c0_g1_i2.p1
OG0003287	Shad_tr12543_c0_g1_i3.p1	Hetdac_DN7559_c1_g1_i2.p1
OG0003288	Shad_tr14720_c1_g1_i4.p1	Hetdac_DN4215_c0_g2_i3.p1
OG0003289	Shad_tr30601_c0_g3_i2.p1	Hetdac_DN13785_c0_g1_i10.p1
OG0003290	Shad_tr58490_c0_g1_i5.p1	Hetdac_DN19183_c0_g1_i1.p1
OG0003291	Shad_tr5331_c0_g3_i2.p1, Shad_tr32421_c1_g1_i3.p1	Hetdac_DN9502_c0_g1_i7.p1
OG0003292	Shad_tr17716_c1_g3_i1.p1	Hetdac_DN20180_c0_g1_i3.p1
OG0003293	Shad_tr5328_c0_g1_i1.p1	Hetdac_DN85098_c0_g1_i1.p1
OG0003294	Shad_tr2410_c1_g1_i11.p1	Hetdac_DN2956_c0_g1_i1.p1
OG0003295	Shad_tr33626_c0_g1_i1.p1	Hetdac_DN6056_c0_g1_i1.p1
OG0003296	Shad_tr9814_c0_g1_i1.p1	Hetdac_DN7347_c0_g1_i2.p1
OG0003297	Shad_tr2542_c0_g1_i1.p1	Hetdac_DN22555_c0_g1_i2.p1
OG0003298	Shad_tr4307_c3_g1_i1.p1	Hetdac_DN10164_c0_g1_i1.p1
OG0003299	Shad_tr18995_c3_g1_i3.p1	Hetdac_DN11512_c1_g1_i1.p1
OG0003300	Shad_tr2136_c1_g1_i3.p1, Shad_tr39322_c0_g1_i4.p1	Hetdac_DN2020_c0_g1_i2.p1
OG0003301	Shad_tr93870_c0_g1_i1.p1	Hetdac_DN21158_c0_g1_i2.p1
OG0003302	Shad_tr33290_c0_g1_i4.p1	Hetdac_DN12726_c0_g1_i1.p1
OG0003303	Shad_tr31276_c0_g1_i15.p1	Hetdac_DN17139_c0_g1_i3.p1
OG0003304	Shad_tr4315_c5_g1_i2.p1	Hetdac_DN7381_c1_g1_i2.p1
OG0003305	Shad_tr30419_c0_g1_i6.p1	Hetdac_DN902_c0_g1_i1.p1
OG0003306	Shad_tr27373_c2_g1_i4.p1	Hetdac_DN7896_c0_g1_i1.p1, Hetdac_DN14964_c1_g1_i4.p1
OG0003307	Shad_tr2813_c2_g2_i2.p1	Hetdac_DN20325_c0_g1_i2.p1
OG0003308	Shad_tr867_c5_g1_i1.p1	Hetdac_DN10561_c0_g1_i1.p1
OG0003309	Shad_tr39768_c0_g1_i2.p1	Hetdac_DN899_c0_g2_i2.p1
OG0003310	Shad_tr5021_c1_g1_i11.p1	Hetdac_DN7529_c1_g1_i1.p1
OG0003311	Shad_tr45021_c0_g2_i2.p1	Hetdac_DN76527_c0_g1_i1.p1
OG0003312	Shad_tr11121_c1_g1_i8.p1	Hetdac_DN10759_c0_g1_i1.p1, Hetdac_DN68110_c0_g1_i1.p1
OG0003313	Shad_tr6785_c0_g1_i12.p1	Hetdac_DN6634_c0_g1_i2.p1
OG0003314	Shad_tr8454_c1_g1_i10.p1	Hetdac_DN44076_c0_g1_i1.p1
OG0003316	Shad_tr10819_c0_g1_i1.p1	Hetdac_DN8271_c0_g1_i1.p1
OG0003317	Shad_tr460_c15_g1_i1.p1	Hetdac_DN56941_c0_g1_i1.p1
OG0003318	Shad_tr101295_c0_g1_i1.p1	Hetdac_DN14845_c0_g1_i1.p1
OG0003319	Shad_tr1019_c0_g3_i1.p1	Hetdac_DN431_c0_g1_i4.p1
OG0003320	Shad_tr35690_c0_g1_i2.p1	Hetdac_DN16873_c0_g1_i1.p1
OG0003320	Shad_tr31801_c0_g1_i1.p1	Hetdac_DN63822_c0_g1_i1.p1
OG0003321	Shad_tr32664_c0_g1_i1.p1	Hetdac_DN71277_c0_g1_i1.p1
OG0003322	Shad_tr12232_c0_g2_i6.p1	Hetdac_DN2603_c0_g1_i6.p1
OG0003323	Shad_tr9353_c3_g1_i1.p1	Hetdac_DN728_c0_g1_i2.p1
OG0003324	Shad_tr96476_c0_g1_i1.p1	Hetdac_DN46018_c0_g1_i1.p1
OG0003324	Shad_tr5321_c3_g1_i2.p1	Hetdac_DN68656_c0_g1_i1.p1
OG0003325	Shad_tr17333_c0_g1_i3.p1	Hetdac_DN18426_c0_g1_i11.p1
OG0003326	Shad_tr2227_c4_g1_i4.p1	Hetdac_DN11345_c0_g1_i2.p1
OG0003327	Shad_tr8232_c1_g1_i5.p1	Hetdac_DN4101_c0_g1_i1.p1
OG0003328	Shad_tr12914_c0_g1_i3.p1	Hetdac_DN33116_c0_g1_i1.p1
OG0003329	Shad_tr15215_c0_g1_i2.p1	Hetdac_DN12353_c0_g1_i1.p1
OG0003331	Shad_tr33946_c0_g1_i5.p1	Hetdac_DN11676_c0_g1_i1.p1
OG0003332	Shad_tr7661_c1_g1_i7.p1	Hetdac_DN29943_c0_g2_i4.p1
OG0003333	Shad_tr1622_c0_g1_i5.p1	Hetdac_DN8315_c0_g1_i1.p1
OG0003334	Shad_tr13150_c0_g1_i7.p1	Hetdac_DN6367_c0_g1_i1.p1
OG0003335	Shad_tr1034_c1_g2_i1.p1	Hetdac_DN15860_c0_g1_i1.p1
OG0003336	Shad_tr9099_c0_g2_i11.p1	Hetdac_DN25812_c0_g1_i4.p1
OG0003337	Shad_tr18873_c0_g2_i2.p1	Hetdac_DN48058_c0_g1_i1.p1
OG0003338	Shad_tr7435_c0_g3_i3.p1	Hetdac_DN249_c7_g1_i1.p1
OG0003339	Shad_tr10587_c0_g1_i6.p1	Hetdac_DN63137_c0_g1_i1.p1
OG0003340	Shad_tr46084_c0_g1_i7.p1	Hetdac_DN11990_c0_g1_i1.p1
OG0003341	Shad_tr3267_c0_g1_i1.p1	Hetdac_DN386_c0_g1_i1.p1
OG0003342	Shad_tr2142_c0_g1_i14.p1	Hetdac_DN40982_c0_g1_i2.p1
OG0003343	Shad_tr6041_c0_g1_i7.p1	Hetdac_DN36023_c0_g1_i2.p1
OG0003344	Shad_tr9995_c0_g2_i5.p1	Hetdac_DN472_c0_g1_i3.p1
OG0003345	Shad_tr462_c7_g1_i4.p1	Hetdac_DN9787_c0_g1_i3.p1
OG0003346	Shad_tr16268_c0_g2_i1.p1	Hetdac_DN27916_c0_g1_i1.p1
OG0003346	Shad_tr82332_c0_g1_i1.p1	Hetdac_DN16618_c0_g1_i2.p1
OG0003347	Shad_tr17548_c1_g1_i1.p1	Hetdac_DN18815_c0_g1_i1.p1
OG0003348	Shad_tr23870_c0_g1_i4.p1	Hetdac_DN11260_c0_g1_i1.p1
OG0003349	Shad_tr57935_c0_g1_i8.p1	Hetdac_DN25185_c0_g1_i1.p1
OG0003350	Shad_tr172_c0_g1_i1.p1	Hetdac_DN6058_c2_g1_i1.p1
OG0003351	Shad_tr3631_c0_g1_i20.p1	Hetdac_DN24324_c0_g1_i3.p1
OG0003352	Shad_tr602_c0_g1_i8.p2	Hetdac_DN16200_c0_g1_i5.p2
OG0003353	Shad_tr40452_c0_g1_i2.p1	Hetdac_DN11428_c0_g1_i1.p1
OG0003354	Shad_tr10963_c0_g2_i5.p1	Hetdac_DN12501_c0_g1_i1.p1, Hetdac_DN14111_c0_g1_i1.p1
OG0003355	Shad_tr15636_c0_g1_i1.p1	Hetdac_DN7562_c0_g2_i1.p1
OG0003356	Shad_tr10430_c1_g1_i3.p1	Hetdac_DN9312_c0_g1_i1.p1
OG0003357	Shad_tr28630_c0_g1_i4.p1	Hetdac_DN9371_c0_g1_i1.p1
OG0003358	Shad_tr36210_c1_g1_i6.p1	Hetdac_DN11440_c0_g1_i2.p1
OG0003359	Shad_tr7591_c0_g1_i1.p1	Hetdac_DN12970_c0_g1_i2.p1
OG0003360	Shad_tr38474_c2_g3_i1.p1	Hetdac_DN9021_c0_g1_i6.p1
OG0003361	Shad_tr29540_c0_g1_i1.p1	Hetdac_DN34208_c0_g1_i4.p1
OG0003362	Shad_tr30552_c0_g1_i5.p1	Hetdac_DN38985_c0_g1_i1.p1
OG0003363	Shad_tr6239_c0_g1_i10.p1	Hetdac_DN28826_c0_g1_i1.p1
OG0003364	Shad_tr10260_c0_g1_i2.p1	Hetdac_DN6544_c0_g1_i1.p1
OG0003365	Shad_tr28927_c0_g1_i2.p1	Hetdac_DN8253_c0_g1_i2.p1
OG0003366	Shad_tr35803_c0_g1_i7.p1	Hetdac_DN31065_c0_g1_i2.p1
OG0003367	Shad_tr24439_c0_g1_i2.p1	Hetdac_DN28383_c0_g1_i1.p1
OG0003368	Shad_tr1427_c0_g1_i3.p1	Hetdac_DN534_c0_g1_i5.p1
OG0003369	Shad_tr18238_c0_g1_i8.p1	Hetdac_DN24924_c0_g1_i5.p1
OG0003370	Shad_tr3848_c0_g1_i1.p1	Hetdac_DN11223_c0_g1_i2.p1
OG0003371	Shad_tr3853_c0_g3_i1.p1	Hetdac_DN2191_c0_g1_i1.p1
OG0003372	Shad_tr9429_c1_g1_i5.p1	Hetdac_DN16468_c0_g1_i1.p1
OG0003373	Shad_tr19080_c0_g2_i2.p1	Hetdac_DN2018_c0_g1_i1.p1
OG0003374	Shad_tr8685_c0_g1_i1.p1	Hetdac_DN15747_c0_g1_i1.p1
OG0003375	Shad_tr1099_c1_g2_i1.p1	Hetdac_DN18035_c0_g1_i1.p1
OG0003375	Shad_tr22111_c0_g2_i13.p1	Hetdac_DN16532_c0_g1_i1.p1
OG0003376	Shad_tr8346_c3_g1_i1.p1	Hetdac_DN16557_c0_g1_i1.p1
OG0003377	Shad_tr2688_c0_g1_i22.p1	Hetdac_DN5657_c0_g1_i13.p1
OG0003378	Shad_tr3346_c3_g1_i4.p1	Hetdac_DN10187_c0_g1_i2.p1
OG0003379	Shad_tr7626_c0_g1_i1.p1	Hetdac_DN55735_c0_g1_i1.p1
OG0003380	Shad_tr62376_c0_g1_i1.p1	Hetdac_DN15391_c0_g1_i1.p1
OG0003381	Shad_tr893_c0_g1_i1.p1, Shad_tr1476_c0_g1_i11.p1	Hetdac_DN2339_c0_g1_i4.p1
OG0003382	Shad_tr28261_c0_g1_i3.p1	Hetdac_DN3056_c2_g1_i1.p1
OG0003383	Shad_tr15152_c0_g1_i7.p1	Hetdac_DN21978_c0_g1_i1.p1
OG0003384	Shad_tr16876_c0_g1_i3.p1	Hetdac_DN17739_c0_g1_i1.p1
OG0003385	Shad_tr2403_c0_g1_i2.p1	Hetdac_DN1951_c0_g1_i1.p1
OG0003386	Shad_tr88791_c2_g1_i1.p1	Hetdac_DN5414_c0_g1_i1.p1
OG0003387	Shad_tr14537_c0_g1_i2.p1	Hetdac_DN76194_c0_g1_i1.p1
OG0003388	Shad_tr19101_c0_g1_i4.p1	Hetdac_DN350_c0_g2_i2.p1
OG0003389	Shad_tr3493_c6_g1_i1.p1	Hetdac_DN1579_c0_g1_i2.p1
OG0003390	Shad_tr13740_c0_g1_i4.p1	Hetdac_DN20662_c0_g1_i1.p1
OG0003391	Shad_tr23834_c0_g2_i1.p1	Hetdac_DN11542_c0_g3_i2.p1
OG0003391	Shad_tr23834_c0_g1_i10.p2	Hetdac_DN21411_c0_g2_i1.p1
OG0003392	Shad_tr5825_c0_g1_i6.p1	Hetdac_DN24781_c0_g1_i1.p1
OG0003393	Shad_tr32327_c0_g2_i1.p1	Hetdac_DN4678_c0_g1_i1.p1
OG0003394	Shad_tr42733_c0_g1_i1.p1	Hetdac_DN24667_c0_g1_i6.p1
OG0003394	Shad_tr93612_c0_g1_i1.p1, Shad_tr90870_c0_g1_i1.p1	Hetdac_DN4999_c0_g1_i2.p1
OG0003395	Shad_tr20314_c0_g1_i2.p1	Hetdac_DN87194_c0_g1_i1.p1
OG0003396	Shad_tr759_c6_g1_i1.p1	Hetdac_DN3860_c0_g1_i1.p1
OG0003397	Shad_tr35240_c0_g1_i3.p1	Hetdac_DN71005_c0_g1_i1.p1
OG0003399	Shad_tr2614_c0_g1_i1.p1	Hetdac_DN7102_c0_g1_i1.p1
OG0003400	Shad_tr8517_c2_g1_i3.p1	Hetdac_DN9714_c0_g1_i2.p1
OG0003401	Shad_tr89258_c0_g1_i1.p1	Hetdac_DN11305_c0_g1_i1.p1
OG0003402	Shad_tr20902_c0_g1_i1.p1	Hetdac_DN79257_c0_g1_i1.p1
OG0003403	Shad_tr3818_c0_g1_i4.p1	Hetdac_DN4996_c0_g1_i1.p1
OG0003404	Shad_tr2491_c0_g2_i1.p1	Hetdac_DN3087_c0_g1_i2.p1
OG0003405	Shad_tr9057_c0_g1_i4.p1	Hetdac_DN84066_c0_g1_i1.p1
OG0003406	Shad_tr675_c2_g1_i4.p1	Hetdac_DN4574_c0_g1_i3.p1
OG0003407	Shad_tr29992_c1_g1_i1.p1	Hetdac_DN1768_c0_g2_i1.p1
OG0003408	Shad_tr545_c0_g1_i16.p1	Hetdac_DN8871_c0_g1_i1.p1
OG0003409	Shad_tr87062_c0_g1_i1.p1	Hetdac_DN1451_c1_g1_i1.p1
OG0003410	Shad_tr34574_c2_g1_i1.p1	Hetdac_DN15802_c0_g1_i2.p1
OG0003412	Shad_tr1684_c1_g4_i1.p1	Hetdac_DN6815_c0_g1_i3.p1, Hetdac_DN4622_c0_g1_i1.p1
OG0003413	Shad_tr14822_c0_g1_i4.p1	Hetdac_DN18273_c0_g1_i1.p1
OG0003414	Shad_tr4120_c0_g1_i1.p1	Hetdac_DN45370_c0_g1_i1.p1
OG0003415	Shad_tr30018_c0_g2_i1.p1	Hetdac_DN2655_c1_g1_i2.p1
OG0003416	Shad_tr3506_c3_g1_i4.p1	Hetdac_DN8268_c1_g1_i1.p1
OG0003416	Shad_tr15698_c1_g3_i1.p1	Hetdac_DN8268_c1_g2_i1.p1
OG0003417	Shad_tr12468_c0_g1_i1.p1, Shad_tr2840_c0_g1_i14.p1	Hetdac_DN13581_c0_g1_i1.p1
OG0003417	Shad_tr106593_c0_g1_i1.p1	Hetdac_DN34970_c0_g1_i1.p1
OG0003417	Shad_tr18934_c0_g2_i3.p1	Hetdac_DN17684_c0_g1_i4.p1
OG0003418	Shad_tr46862_c1_g2_i1.p1	Hetdac_DN48526_c0_g1_i1.p2
OG0003419	Shad_tr41320_c0_g1_i1.p1	Hetdac_DN18776_c0_g1_i1.p1
OG0003421	Shad_tr32883_c0_g1_i1.p1	Hetdac_DN1528_c0_g1_i8.p1
OG0003422	Shad_tr11786_c0_g1_i6.p1	Hetdac_DN10417_c0_g1_i1.p1
OG0003424	Shad_tr16395_c0_g1_i5.p1	Hetdac_DN12820_c0_g1_i1.p1
OG0003426	Shad_tr1438_c0_g1_i1.p1	Hetdac_DN14379_c0_g1_i1.p1
OG0003427	Shad_tr42727_c0_g1_i4.p1	Hetdac_DN9397_c0_g1_i4.p1
OG0003428	Shad_tr34895_c0_g1_i1.p1	Hetdac_DN4913_c0_g1_i1.p1
OG0003429	Shad_tr10502_c0_g2_i3.p1	Hetdac_DN33415_c0_g1_i2.p1
OG0003430	Shad_tr5990_c1_g1_i7.p1	Hetdac_DN13342_c0_g1_i3.p1
OG0003431	Shad_tr14244_c1_g1_i1.p1	Hetdac_DN81789_c0_g1_i1.p1
OG0003433	Shad_tr14518_c1_g1_i2.p1	Hetdac_DN4398_c0_g1_i1.p1
OG0003434	Shad_tr15999_c0_g1_i7.p1	Hetdac_DN255_c0_g2_i1.p1
OG0003435	Shad_tr9104_c1_g1_i7.p1	Hetdac_DN14089_c0_g1_i1.p1
OG0003436	Shad_tr26293_c0_g1_i2.p1	Hetdac_DN4260_c0_g1_i1.p1
OG0003437	Shad_tr12208_c0_g2_i1.p1	Hetdac_DN24098_c0_g1_i8.p1
OG0003438	Shad_tr17937_c0_g3_i2.p1	Hetdac_DN6346_c0_g1_i4.p1
OG0003439	Shad_tr22922_c0_g1_i4.p1	Hetdac_DN80159_c0_g1_i1.p1
OG0003440	Shad_tr6184_c0_g1_i3.p1	Hetdac_DN20981_c0_g1_i1.p1
OG0003441	Shad_tr23520_c0_g1_i2.p1	Hetdac_DN60_c3_g1_i2.p1
OG0003442	Shad_tr17172_c0_g1_i5.p1	Hetdac_DN13466_c0_g1_i1.p1
OG0003443	Shad_tr24707_c0_g1_i4.p1	Hetdac_DN17935_c0_g1_i1.p1
OG0003444	Shad_tr6134_c1_g1_i1.p1	Hetdac_DN198_c0_g1_i4.p1, Hetdac_DN73701_c0_g1_i1.p1
OG0003444	Shad_tr104268_c0_g1_i1.p1	Hetdac_DN3819_c0_g1_i4.p1
OG0003445	Shad_tr714_c0_g1_i1.p1	Hetdac_DN4132_c0_g1_i1.p1
OG0003446	Shad_tr1109_c0_g1_i5.p1	Hetdac_DN7171_c0_g1_i1.p1
OG0003448	Shad_tr150_c0_g1_i1.p1	Hetdac_DN2283_c0_g1_i1.p1
OG0003449	Shad_tr43192_c0_g4_i1.p1	Hetdac_DN12135_c0_g1_i1.p1
OG0003449	Shad_tr43192_c0_g2_i2.p1	Hetdac_DN11108_c0_g1_i1.p1
OG0003450	Shad_tr15904_c0_g1_i1.p1	Hetdac_DN35213_c0_g1_i1.p1, Hetdac_DN25907_c0_g1_i1.p1
OG0003450	Shad_tr15957_c0_g2_i2.p1	Hetdac_DN33135_c0_g1_i1.p1
OG0003450	Shad_tr23684_c1_g1_i2.p1	Hetdac_DN1331_c3_g1_i5.p1
OG0003451	Shad_tr1427_c18_g1_i1.p1	Hetdac_DN28266_c0_g1_i1.p1
OG0003452	Shad_tr4600_c0_g2_i3.p1	Hetdac_DN55783_c0_g1_i1.p1
OG0003453	Shad_tr66982_c0_g1_i1.p1	Hetdac_DN22418_c0_g1_i1.p1
OG0003454	Shad_tr19071_c1_g1_i3.p1	Hetdac_DN3014_c0_g1_i1.p1
OG0003454	Shad_tr12536_c0_g4_i1.p1	Hetdac_DN12171_c3_g1_i2.p1
OG0003455	Shad_tr100254_c0_g1_i1.p1	Hetdac_DN19046_c0_g1_i1.p1
OG0003455	Shad_tr44009_c0_g1_i1.p1	Hetdac_DN25005_c0_g1_i1.p1
OG0003456	Shad_tr26495_c0_g1_i15.p1	Hetdac_DN11447_c0_g1_i11.p1
OG0003457	Shad_tr675_c1_g1_i11.p1	Hetdac_DN23199_c0_g1_i1.p1
OG0003457	Shad_tr18006_c0_g1_i10.p1	Hetdac_DN23199_c2_g1_i1.p1
OG0003458	Shad_tr467_c3_g1_i1.p1	Hetdac_DN297_c0_g2_i1.p1
OG0003459	Shad_tr910_c4_g1_i1.p1	Hetdac_DN498_c2_g1_i1.p1
OG0003460	Shad_tr3667_c0_g1_i3.p1	Hetdac_DN186_c3_g1_i5.p1
OG0003462	Shad_tr8042_c0_g1_i3.p1	Hetdac_DN46173_c0_g1_i1.p1
OG0003464	Shad_tr14698_c2_g1_i1.p1	Hetdac_DN12966_c0_g1_i1.p1
OG0003465	Shad_tr16445_c3_g1_i1.p1	Hetdac_DN9922_c0_g1_i1.p1
OG0003466	Shad_tr1383_c0_g1_i2.p1	Hetdac_DN17343_c0_g2_i1.p1
OG0003467	Shad_tr8003_c0_g1_i1.p1	Hetdac_DN11451_c0_g1_i1.p1
OG0003467	Shad_tr2380_c1_g1_i16.p1	Hetdac_DN24514_c0_g1_i2.p1
OG0003467	Shad_tr36859_c1_g1_i1.p1	Hetdac_DN22616_c0_g1_i2.p1
OG0003468	Shad_tr21382_c0_g1_i1.p1	Hetdac_DN1426_c0_g1_i1.p1
OG0003469	Shad_tr32107_c0_g1_i1.p1	Hetdac_DN15517_c0_g1_i1.p1
OG0003470	Shad_tr8362_c0_g1_i9.p1	Hetdac_DN65833_c0_g1_i1.p1
OG0003471	Shad_tr1792_c0_g1_i1.p1	Hetdac_DN11340_c0_g1_i1.p1
OG0003473	Shad_tr1139_c0_g2_i2.p1	Hetdac_DN5721_c0_g4_i1.p1
OG0003474	Shad_tr10655_c2_g1_i16.p1	Hetdac_DN4157_c0_g1_i2.p1
OG0003475	Shad_tr12691_c1_g1_i1.p1	Hetdac_DN60372_c0_g1_i1.p1
OG0003475	Shad_tr7609_c0_g1_i1.p1	Hetdac_DN16689_c0_g1_i1.p1
OG0003476	Shad_tr16845_c0_g2_i1.p1	Hetdac_DN18603_c0_g1_i1.p2
OG0003477	Shad_tr11919_c0_g1_i1.p1	Hetdac_DN47111_c0_g1_i1.p1
OG0003478	Shad_tr443_c0_g1_i4.p1	Hetdac_DN3578_c0_g1_i2.p1
OG0003479	Shad_tr2540_c1_g1_i1.p1	Hetdac_DN51692_c0_g1_i1.p1
OG0003480	Shad_tr25837_c0_g2_i11.p1	Hetdac_DN17256_c0_g1_i3.p1
OG0003480	Shad_tr25837_c0_g4_i1.p1	Hetdac_DN67611_c0_g1_i1.p1
OG0003481	Shad_tr115_c0_g1_i1.p1	Hetdac_DN12986_c0_g1_i1.p1
OG0003482	Shad_tr9463_c0_g1_i1.p1	Hetdac_DN5497_c0_g1_i1.p1
OG0003483	Shad_tr23428_c0_g1_i11.p1	Hetdac_DN5627_c0_g1_i7.p1
OG0003484	Shad_tr12619_c0_g1_i13.p1, Shad_tr10396_c0_g1_i4.p1	Hetdac_DN86406_c0_g1_i2.p1
OG0003485	Shad_tr14450_c1_g1_i1.p1	Hetdac_DN7100_c0_g1_i2.p1
OG0003487	Shad_tr6227_c14_g1_i1.p1	Hetdac_DN32_c0_g1_i6.p1
OG0003488	Shad_tr23036_c1_g3_i4.p1	Hetdac_DN45038_c0_g1_i1.p1
OG0003489	Shad_tr26999_c0_g2_i2.p1	Hetdac_DN2827_c0_g1_i1.p1
OG0003490	Shad_tr20153_c2_g1_i3.p1	Hetdac_DN22852_c0_g1_i1.p1, Hetdac_DN86875_c0_g1_i1.p1
OG0003492	Shad_tr30630_c0_g1_i5.p1	Hetdac_DN47856_c0_g1_i1.p1
OG0003492	Shad_tr53643_c0_g1_i1.p1	Hetdac_DN54629_c0_g1_i1.p1
OG0003493	Shad_tr3826_c0_g1_i2.p1	Hetdac_DN28074_c0_g1_i1.p1
