Orthogroup	Stichodactyla_haddoni_longest_pep	Macrodactyla_doreensis_longest_pep
OG0000640	Shad_tr96696_c0_g1_i1.p1	Macdac_DN4655_c0_g1_i2.p1
OG0000642	Shad_tr33493_c0_g1_i1.p1	Macdac_DN32601_c0_g1_i2.p1
OG0000643	Shad_tr10158_c0_g3_i1.p1	Macdac_DN3591_c4_g1_i1.p1
OG0000643	Shad_tr10158_c0_g1_i4.p1	Macdac_DN3591_c1_g3_i1.p1
OG0000643	Shad_tr12304_c0_g1_i1.p1	Macdac_DN49085_c0_g1_i1.p1
OG0000644	Shad_tr38842_c0_g2_i1.p1	Macdac_DN12998_c0_g3_i1.p1
OG0000644	Shad_tr22581_c0_g2_i2.p1, Shad_tr22581_c0_g3_i1.p1, Shad_tr9641_c0_g1_i15.p2	Macdac_DN18340_c0_g1_i1.p1
OG0000644	Shad_tr22581_c0_g1_i2.p1	Macdac_DN38246_c0_g2_i1.p1
OG0000644	Shad_tr19696_c0_g1_i5.p1	Macdac_DN16596_c0_g1_i1.p1, Macdac_DN16596_c0_g2_i1.p1
OG0000645	Shad_tr1372_c0_g1_i1.p1	Macdac_DN9820_c0_g1_i2.p1
OG0000645	Shad_tr6235_c0_g1_i3.p1	Macdac_DN48793_c0_g3_i1.p1, Macdac_DN48793_c0_g2_i1.p1
OG0000646	Shad_tr16065_c0_g1_i7.p1	Macdac_DN1903_c0_g2_i4.p1
OG0000646	Shad_tr16215_c1_g1_i8.p1	Macdac_DN23280_c0_g3_i1.p1, Macdac_DN23280_c0_g2_i1.p1
OG0000647	Shad_tr4460_c20_g1_i2.p1	Macdac_DN38176_c0_g1_i2.p1
OG0000648	Shad_tr4228_c0_g1_i8.p1	Macdac_DN2635_c0_g1_i1.p1
OG0000648	Shad_tr23079_c0_g1_i1.p1	Macdac_DN7559_c0_g2_i4.p1
OG0000648	Shad_tr92554_c0_g1_i1.p1	Macdac_DN20184_c0_g1_i3.p1
OG0000649	Shad_tr8011_c0_g1_i11.p1	Macdac_DN2148_c0_g1_i1.p1
OG0000649	Shad_tr7668_c1_g1_i2.p1	Macdac_DN18095_c0_g1_i1.p1
OG0000650	Shad_tr11275_c0_g1_i4.p1	Macdac_DN8776_c0_g1_i4.p1
OG0000650	Shad_tr982_c1_g1_i9.p1	Macdac_DN5427_c1_g1_i5.p1
OG0000651	Shad_tr43627_c1_g1_i1.p1	Macdac_DN6943_c0_g1_i1.p1
OG0000652	Shad_tr11278_c0_g2_i1.p2	Macdac_DN15044_c1_g3_i1.p1, Macdac_DN33594_c0_g1_i1.p1
OG0000653	Shad_tr1128_c0_g2_i3.p1, Shad_tr37615_c0_g1_i1.p1, Shad_tr35439_c0_g1_i1.p1, Shad_tr87233_c1_g1_i1.p1, Shad_tr100855_c0_g1_i1.p1	Macdac_DN5825_c0_g1_i1.p1
OG0000654	Shad_tr46029_c1_g1_i1.p1, Shad_tr19824_c1_g1_i3.p1, Shad_tr83012_c0_g1_i1.p1	Macdac_DN29998_c0_g1_i6.p1
OG0000655	Shad_tr17865_c0_g1_i3.p1, Shad_tr2953_c2_g4_i4.p1	Macdac_DN8013_c0_g1_i1.p1
OG0000657	Shad_tr7226_c8_g1_i1.p2	Macdac_DN966_c0_g1_i2.p1
OG0000657	Shad_tr9373_c1_g1_i3.p1	Macdac_DN8099_c0_g1_i1.p1
OG0000657	Shad_tr61790_c0_g1_i1.p1	Macdac_DN9581_c0_g1_i1.p1
OG0000658	Shad_tr32969_c3_g1_i3.p1, Shad_tr13103_c0_g1_i13.p1	Macdac_DN5147_c0_g1_i3.p1
OG0000659	Shad_tr18072_c0_g1_i1.p1, Shad_tr1453_c1_g1_i13.p1, Shad_tr18072_c0_g2_i1.p1	Macdac_DN9255_c0_g1_i2.p1
OG0000659	Shad_tr107148_c0_g1_i1.p1	Macdac_DN18394_c0_g2_i1.p1
OG0000660	Shad_tr1634_c0_g1_i5.p1	Macdac_DN20571_c0_g1_i1.p1
OG0000661	Shad_tr6290_c0_g3_i1.p1	Macdac_DN910_c0_g1_i2.p1
OG0000662	Shad_tr28552_c0_g1_i1.p1	Macdac_DN14649_c0_g1_i5.p1
OG0000663	Shad_tr6803_c0_g1_i11.p1	Macdac_DN14138_c0_g1_i1.p1
OG0000663	Shad_tr39201_c0_g2_i2.p1	Macdac_DN3194_c0_g1_i2.p1
OG0000663	Shad_tr39201_c0_g3_i1.p1	Macdac_DN7496_c2_g1_i3.p1
OG0000664	Shad_tr13712_c0_g1_i1.p1	Macdac_DN751_c0_g7_i1.p1
OG0000664	Shad_tr40813_c1_g1_i11.p1	Macdac_DN3767_c2_g1_i1.p1
OG0000665	Shad_tr50600_c0_g1_i1.p1	Macdac_DN16517_c0_g3_i1.p1
OG0000665	Shad_tr46562_c0_g1_i1.p1	Macdac_DN54696_c0_g1_i1.p1
OG0000666	Shad_tr6689_c0_g1_i9.p1, Shad_tr68752_c0_g1_i1.p1	Macdac_DN21313_c1_g1_i1.p1
OG0000667	Shad_tr8248_c3_g2_i1.p1	Macdac_DN29036_c0_g1_i1.p1
OG0000668	Shad_tr15357_c0_g2_i3.p1	Macdac_DN20361_c0_g1_i1.p1
OG0000669	Shad_tr31533_c0_g1_i1.p1	Macdac_DN20114_c0_g1_i1.p1
OG0000669	Shad_tr42276_c0_g1_i2.p1	Macdac_DN12178_c1_g1_i1.p1
OG0000670	Shad_tr12309_c0_g1_i1.p1	Macdac_DN931_c0_g2_i1.p1
OG0000670	Shad_tr12309_c0_g2_i6.p1	Macdac_DN33516_c0_g1_i1.p1, Macdac_DN15001_c0_g1_i1.p1
OG0000670	Shad_tr21783_c0_g1_i1.p1	Macdac_DN13725_c3_g1_i1.p1
OG0000670	Shad_tr30272_c0_g1_i1.p1	Macdac_DN38317_c0_g1_i1.p1
OG0000671	Shad_tr7295_c0_g1_i15.p1, Shad_tr16011_c0_g1_i4.p1, Shad_tr32171_c0_g1_i1.p1	Macdac_DN40258_c0_g1_i1.p1
OG0000671	Shad_tr14162_c0_g1_i1.p1	Macdac_DN40258_c0_g2_i6.p1, Macdac_DN1612_c2_g1_i9.p1, Macdac_DN10076_c0_g3_i1.p1, Macdac_DN12274_c0_g1_i1.p1
OG0000672	Shad_tr67270_c0_g1_i2.p1	Macdac_DN18701_c0_g2_i1.p1, Macdac_DN18701_c0_g1_i1.p1
OG0000672	Shad_tr67315_c0_g1_i2.p1	Macdac_DN55929_c0_g1_i1.p1
OG0000673	Shad_tr28073_c1_g1_i1.p1	Macdac_DN4358_c0_g2_i1.p1
OG0000673	Shad_tr15716_c2_g1_i3.p1	Macdac_DN4154_c0_g1_i12.p1
OG0000675	Shad_tr2631_c0_g1_i6.p1	Macdac_DN9273_c0_g1_i2.p1, Macdac_DN11614_c0_g3_i1.p1, Macdac_DN13052_c0_g3_i1.p1
OG0000676	Shad_tr16185_c0_g1_i1.p1	Macdac_DN25743_c0_g1_i7.p1
OG0000676	Shad_tr9973_c0_g1_i1.p1	Macdac_DN29139_c0_g1_i1.p1
OG0000677	Shad_tr23194_c0_g1_i1.p1	Macdac_DN2558_c0_g1_i1.p1
OG0000677	Shad_tr15963_c1_g1_i1.p1	Macdac_DN11117_c0_g1_i1.p2
OG0000678	Shad_tr17712_c0_g2_i2.p1, Shad_tr1085_c1_g1_i2.p1	Macdac_DN10829_c0_g3_i1.p1
OG0000679	Shad_tr3770_c2_g1_i1.p1	Macdac_DN63429_c0_g1_i1.p1
OG0000679	Shad_tr15735_c0_g1_i3.p1	Macdac_DN42491_c0_g1_i1.p1
OG0000680	Shad_tr10012_c4_g1_i1.p1	Macdac_DN43754_c0_g1_i1.p1
OG0000680	Shad_tr1933_c6_g1_i1.p1	Macdac_DN2776_c0_g5_i1.p1
OG0000681	Shad_tr92480_c0_g1_i1.p1	Macdac_DN57343_c0_g1_i1.p1
OG0000683	Shad_tr85319_c0_g1_i1.p1	Macdac_DN7802_c0_g2_i3.p1
OG0000683	Shad_tr12961_c0_g1_i1.p1, Shad_tr30827_c1_g1_i1.p1	Macdac_DN39509_c2_g1_i1.p1
OG0000685	Shad_tr9200_c0_g1_i5.p1	Macdac_DN44522_c0_g2_i1.p1, Macdac_DN44522_c0_g4_i1.p1, Macdac_DN44522_c0_g1_i1.p1, Macdac_DN44522_c0_g5_i1.p1
OG0000686	Shad_tr143_c3_g1_i6.p1	Macdac_DN2570_c0_g2_i7.p1
OG0000686	Shad_tr2455_c3_g1_i3.p1	Macdac_DN1137_c0_g2_i9.p1
OG0000687	Shad_tr55349_c0_g1_i14.p1	Macdac_DN30233_c0_g1_i11.p1
OG0000688	Shad_tr8554_c0_g2_i1.p1	Macdac_DN18170_c1_g2_i1.p1, Macdac_DN18170_c1_g3_i1.p1
OG0000688	Shad_tr21184_c0_g2_i2.p1	Macdac_DN8535_c0_g1_i1.p1
OG0000689	Shad_tr15002_c0_g1_i3.p1	Macdac_DN5782_c0_g2_i1.p1
OG0000689	Shad_tr13931_c2_g1_i17.p1	Macdac_DN22209_c1_g1_i1.p1
OG0000691	Shad_tr45384_c0_g1_i1.p1, Shad_tr45384_c0_g2_i1.p1	Macdac_DN2476_c1_g1_i6.p1
OG0000691	Shad_tr41007_c0_g2_i1.p1	Macdac_DN37149_c0_g1_i2.p1
OG0000692	Shad_tr7867_c0_g1_i5.p1	Macdac_DN1119_c0_g2_i1.p1
OG0000693	Shad_tr1111_c0_g1_i13.p1	Macdac_DN51096_c0_g1_i1.p1
OG0000693	Shad_tr39033_c0_g1_i1.p1	Macdac_DN20449_c0_g1_i2.p1, Macdac_DN31091_c0_g1_i2.p1
OG0000694	Shad_tr33896_c0_g1_i2.p1, Shad_tr33896_c0_g3_i1.p1	Macdac_DN42454_c2_g2_i1.p1
OG0000694	Shad_tr38948_c0_g1_i5.p1	Macdac_DN37814_c0_g2_i1.p1
OG0000694	Shad_tr25438_c1_g1_i1.p1, Shad_tr25438_c0_g1_i12.p1	Macdac_DN4677_c0_g1_i3.p1
OG0000695	Shad_tr4612_c1_g1_i2.p1	Macdac_DN1321_c1_g1_i1.p1
OG0000695	Shad_tr37083_c4_g1_i1.p1	Macdac_DN12436_c0_g1_i1.p1
OG0000696	Shad_tr38691_c0_g3_i1.p1	Macdac_DN2246_c1_g2_i1.p1
OG0000696	Shad_tr36369_c0_g2_i4.p1	Macdac_DN3559_c1_g1_i2.p1
OG0000697	Shad_tr41826_c0_g1_i2.p1	Macdac_DN12224_c0_g1_i1.p1
OG0000698	Shad_tr82942_c0_g1_i1.p1, Shad_tr17046_c0_g1_i1.p1	Macdac_DN36788_c0_g1_i1.p1, Macdac_DN36788_c0_g2_i1.p1
OG0000698	Shad_tr2967_c0_g1_i4.p1	Macdac_DN9340_c1_g2_i1.p1
OG0000699	Shad_tr17223_c0_g2_i2.p1	Macdac_DN18690_c0_g2_i1.p1
OG0000699	Shad_tr26064_c0_g1_i1.p1, Shad_tr1408_c1_g1_i21.p1	Macdac_DN8904_c0_g1_i1.p1
OG0000700	Shad_tr47706_c0_g2_i1.p1	Macdac_DN18160_c0_g2_i1.p1
OG0000700	Shad_tr47706_c1_g1_i1.p1	Macdac_DN18160_c0_g1_i1.p1
OG0000700	Shad_tr47706_c0_g1_i1.p1, Shad_tr47706_c0_g3_i1.p1	Macdac_DN16199_c0_g2_i1.p1
OG0000701	Shad_tr16973_c0_g1_i1.p1	Macdac_DN5354_c0_g1_i2.p1
OG0000701	Shad_tr10085_c1_g2_i1.p1, Shad_tr1919_c0_g1_i1.p1	Macdac_DN29244_c0_g1_i1.p1
OG0000701	Shad_tr32309_c0_g1_i1.p1	Macdac_DN29244_c0_g2_i1.p1
OG0000702	Shad_tr2880_c0_g2_i1.p1	Macdac_DN71598_c0_g1_i1.p1
OG0000703	Shad_tr1593_c0_g1_i1.p1	Macdac_DN3326_c0_g1_i1.p1
OG0000703	Shad_tr508_c0_g1_i1.p1	Macdac_DN13619_c1_g1_i1.p1
OG0000703	Shad_tr10058_c0_g2_i5.p1	Macdac_DN18969_c2_g1_i1.p1
OG0000704	Shad_tr2498_c0_g2_i1.p1	Macdac_DN7144_c1_g1_i1.p1
OG0000705	Shad_tr368_c0_g1_i1.p1	Macdac_DN3639_c0_g1_i1.p1, Macdac_DN15517_c0_g1_i2.p1, Macdac_DN3639_c1_g1_i1.p1
OG0000706	Shad_tr12793_c0_g4_i1.p1, Shad_tr1514_c0_g1_i10.p1, Shad_tr1157_c3_g1_i4.p1	Macdac_DN5128_c0_g2_i1.p1
OG0000708	Shad_tr30114_c0_g1_i2.p1	Macdac_DN19522_c0_g1_i1.p1
OG0000708	Shad_tr68627_c0_g1_i1.p1	Macdac_DN1070_c0_g1_i3.p1
OG0000710	Shad_tr15041_c0_g1_i1.p1	Macdac_DN29160_c0_g1_i1.p1
OG0000711	Shad_tr197_c0_g1_i3.p1	Macdac_DN3511_c0_g1_i2.p1
OG0000713	Shad_tr26961_c2_g1_i10.p1	Macdac_DN37384_c0_g1_i1.p1, Macdac_DN27140_c0_g3_i1.p2
OG0000714	Shad_tr18808_c0_g1_i4.p1	Macdac_DN20751_c0_g1_i4.p1
OG0000715	Shad_tr10772_c0_g1_i1.p1	Macdac_DN26768_c0_g1_i1.p1
OG0000715	Shad_tr23140_c0_g1_i1.p1	Macdac_DN9890_c0_g1_i1.p1
OG0000716	Shad_tr6622_c0_g2_i7.p1	Macdac_DN9939_c0_g1_i2.p1
OG0000716	Shad_tr71697_c0_g1_i1.p1	Macdac_DN4607_c0_g1_i4.p1
OG0000717	Shad_tr61376_c0_g1_i1.p1	Macdac_DN55978_c0_g1_i1.p1
OG0000717	Shad_tr5079_c0_g1_i15.p1	Macdac_DN17717_c0_g1_i8.p1
OG0000718	Shad_tr35080_c0_g1_i1.p1	Macdac_DN8866_c0_g1_i2.p1, Macdac_DN8866_c0_g2_i2.p1
OG0000720	Shad_tr58195_c0_g1_i1.p1, Shad_tr2144_c1_g1_i4.p1	Macdac_DN13088_c0_g1_i1.p1
OG0000720	Shad_tr81196_c0_g1_i1.p1	Macdac_DN6589_c0_g1_i1.p1
OG0000720	Shad_tr70053_c0_g1_i1.p1	Macdac_DN10183_c0_g3_i1.p1
OG0000720	Shad_tr451_c6_g2_i1.p1	Macdac_DN14002_c0_g1_i1.p1
OG0000721	Shad_tr40083_c0_g1_i1.p1	Macdac_DN53870_c0_g1_i1.p1
OG0000721	Shad_tr40083_c0_g2_i2.p1	Macdac_DN18049_c0_g2_i1.p1
OG0000722	Shad_tr24935_c0_g3_i1.p2	Macdac_DN17452_c3_g1_i1.p1, Macdac_DN67447_c0_g1_i1.p1
OG0000723	Shad_tr42417_c0_g1_i2.p1, Shad_tr112400_c0_g1_i1.p1, Shad_tr96209_c0_g1_i1.p1, Shad_tr40299_c0_g1_i1.p1, Shad_tr76669_c0_g1_i1.p1	Macdac_DN51093_c0_g1_i1.p1
OG0000724	Shad_tr21557_c0_g1_i1.p1	Macdac_DN54232_c0_g1_i1.p1
OG0000726	Shad_tr1354_c1_g1_i11.p1, Shad_tr1354_c4_g1_i6.p1, Shad_tr31609_c0_g1_i1.p1	Macdac_DN46532_c1_g1_i1.p1
OG0000728	Shad_tr107459_c0_g1_i1.p1	Macdac_DN16690_c0_g2_i1.p1
OG0000728	Shad_tr59817_c0_g1_i1.p1	Macdac_DN31229_c0_g1_i1.p1
OG0000729	Shad_tr109409_c0_g1_i1.p1	Macdac_DN22546_c0_g1_i1.p1
OG0000729	Shad_tr108307_c0_g1_i1.p1	Macdac_DN7237_c0_g2_i2.p1
OG0000729	Shad_tr27673_c1_g1_i1.p1	Macdac_DN44690_c0_g1_i1.p1
OG0000730	Shad_tr26795_c0_g2_i4.p1	Macdac_DN43982_c0_g1_i1.p1
OG0000730	Shad_tr26795_c0_g1_i17.p1	Macdac_DN39392_c0_g1_i1.p1
OG0000730	Shad_tr39206_c0_g1_i1.p1, Shad_tr1703_c0_g1_i2.p1	Macdac_DN14112_c0_g1_i2.p1
OG0000731	Shad_tr20887_c2_g1_i6.p1	Macdac_DN5500_c0_g2_i1.p1
OG0000731	Shad_tr1062_c2_g1_i3.p1	Macdac_DN6140_c0_g1_i5.p1
OG0000732	Shad_tr2340_c0_g1_i2.p1	Macdac_DN10387_c0_g1_i5.p1
OG0000732	Shad_tr4756_c2_g1_i16.p1	Macdac_DN6722_c0_g1_i5.p1
OG0000734	Shad_tr28043_c1_g3_i2.p1	Macdac_DN13222_c0_g1_i3.p1
OG0000734	Shad_tr3134_c0_g1_i13.p1	Macdac_DN18806_c0_g2_i2.p1
OG0000735	Shad_tr10526_c1_g1_i32.p1	Macdac_DN7631_c0_g1_i2.p1
OG0000735	Shad_tr13241_c0_g1_i54.p1	Macdac_DN19869_c0_g2_i9.p1
OG0000735	Shad_tr6026_c1_g1_i13.p1	Macdac_DN19712_c0_g1_i1.p1
OG0000737	Shad_tr16768_c0_g4_i1.p1	Macdac_DN421_c0_g1_i5.p1
OG0000737	Shad_tr19558_c1_g1_i6.p1	Macdac_DN49520_c0_g1_i1.p1
OG0000739	Shad_tr39451_c0_g2_i2.p1	Macdac_DN6106_c0_g1_i10.p1
OG0000739	Shad_tr28191_c0_g1_i4.p1	Macdac_DN7523_c0_g1_i3.p1
OG0000740	Shad_tr24277_c0_g1_i1.p1	Macdac_DN49170_c0_g1_i1.p1
OG0000742	Shad_tr56917_c0_g1_i6.p1	Macdac_DN15950_c0_g1_i2.p1
OG0000742	Shad_tr31765_c0_g3_i9.p1	Macdac_DN37296_c0_g2_i1.p1
OG0000743	Shad_tr52171_c0_g1_i1.p1	Macdac_DN35424_c0_g1_i1.p1
OG0000743	Shad_tr1340_c1_g1_i1.p1	Macdac_DN6664_c0_g1_i1.p1
OG0000744	Shad_tr22224_c0_g2_i3.p1	Macdac_DN26450_c0_g1_i1.p1
OG0000744	Shad_tr22224_c0_g1_i3.p1	Macdac_DN16472_c0_g2_i1.p1
OG0000744	Shad_tr26018_c0_g1_i2.p1	Macdac_DN16472_c0_g3_i4.p1
OG0000745	Shad_tr41269_c0_g1_i1.p1	Macdac_DN30619_c0_g1_i1.p1
OG0000745	Shad_tr7494_c0_g1_i21.p1	Macdac_DN11425_c0_g2_i1.p1
OG0000745	Shad_tr25443_c0_g1_i2.p1	Macdac_DN22933_c1_g1_i1.p1
OG0000746	Shad_tr39891_c1_g1_i5.p1	Macdac_DN1167_c1_g2_i1.p1
OG0000746	Shad_tr38727_c1_g1_i1.p1	Macdac_DN4479_c0_g2_i1.p1
OG0000747	Shad_tr88242_c0_g1_i1.p1, Shad_tr10914_c0_g1_i4.p1	Macdac_DN19884_c0_g1_i1.p1
OG0000750	Shad_tr8253_c3_g1_i1.p1	Macdac_DN39570_c0_g3_i1.p1
OG0000750	Shad_tr71853_c0_g1_i1.p1	Macdac_DN12726_c0_g3_i2.p1
OG0000750	Shad_tr16094_c0_g1_i1.p1	Macdac_DN28694_c0_g1_i1.p1
OG0000752	Shad_tr99429_c0_g1_i1.p1	Macdac_DN18332_c0_g1_i1.p1
OG0000753	Shad_tr35900_c0_g1_i1.p1	Macdac_DN8585_c0_g1_i2.p1
OG0000754	Shad_tr13408_c0_g1_i2.p1	Macdac_DN809_c0_g2_i8.p1
OG0000754	Shad_tr23551_c1_g1_i1.p1	Macdac_DN2010_c0_g2_i3.p1, Macdac_DN2010_c0_g1_i5.p1, Macdac_DN7889_c0_g1_i3.p1
OG0000755	Shad_tr23035_c0_g1_i1.p1	Macdac_DN1248_c0_g2_i2.p1
OG0000755	Shad_tr23035_c0_g2_i1.p1	Macdac_DN1248_c0_g1_i2.p1
OG0000757	Shad_tr30336_c1_g1_i1.p1	Macdac_DN16881_c0_g2_i1.p1
OG0000759	Shad_tr9347_c0_g1_i1.p1	Macdac_DN2426_c0_g2_i1.p1
OG0000759	Shad_tr1387_c3_g1_i1.p1	Macdac_DN26399_c0_g1_i1.p1
OG0000764	Shad_tr3263_c0_g1_i5.p1	Macdac_DN30853_c0_g1_i1.p1
OG0000765	Shad_tr46352_c1_g1_i1.p1	Macdac_DN28643_c0_g4_i1.p1
OG0000766	Shad_tr49911_c0_g1_i8.p1	Macdac_DN19339_c0_g2_i1.p1, Macdac_DN19339_c0_g1_i3.p1
OG0000767	Shad_tr24974_c0_g1_i2.p1	Macdac_DN63805_c0_g1_i1.p1, Macdac_DN23343_c0_g2_i1.p1
OG0000768	Shad_tr22495_c0_g1_i1.p1, Shad_tr3374_c0_g1_i2.p1	Macdac_DN455_c0_g4_i1.p1
OG0000768	Shad_tr24901_c0_g1_i1.p1	Macdac_DN19575_c0_g3_i1.p1
OG0000768	Shad_tr22200_c0_g1_i1.p1	Macdac_DN19663_c0_g6_i1.p1
OG0000769	Shad_tr13428_c0_g2_i10.p1	Macdac_DN43263_c0_g3_i1.p1
OG0000770	Shad_tr11548_c0_g1_i1.p1	Macdac_DN46487_c1_g2_i1.p1, Macdac_DN10056_c0_g1_i1.p1
OG0000770	Shad_tr14363_c0_g1_i11.p1	Macdac_DN10056_c0_g2_i1.p1
OG0000771	Shad_tr6394_c0_g1_i2.p1	Macdac_DN164_c0_g1_i3.p1, Macdac_DN5608_c0_g1_i4.p1
OG0000771	Shad_tr44195_c0_g1_i7.p2	Macdac_DN9153_c1_g1_i2.p1
OG0000772	Shad_tr96_c7_g1_i1.p1	Macdac_DN11347_c0_g1_i4.p1
OG0000773	Shad_tr22419_c0_g1_i2.p1	Macdac_DN22139_c0_g1_i1.p1
OG0000773	Shad_tr41644_c0_g1_i1.p1	Macdac_DN1110_c0_g1_i3.p1
OG0000774	Shad_tr5294_c2_g2_i2.p1	Macdac_DN55867_c0_g1_i1.p1, Macdac_DN2036_c0_g1_i3.p1, Macdac_DN7887_c0_g1_i2.p1
OG0000774	Shad_tr40064_c0_g1_i1.p1	Macdac_DN8279_c1_g1_i1.p1, Macdac_DN8279_c0_g1_i3.p1
OG0000775	Shad_tr55608_c0_g1_i1.p1, Shad_tr42142_c0_g1_i1.p1	Macdac_DN10598_c0_g1_i1.p1
OG0000775	Shad_tr103711_c0_g1_i1.p1	Macdac_DN18466_c0_g1_i1.p1
OG0000775	Shad_tr68931_c0_g1_i1.p1	Macdac_DN22876_c0_g3_i1.p1
OG0000775	Shad_tr33378_c1_g1_i3.p1, Shad_tr110911_c0_g1_i1.p1	Macdac_DN781_c12_g1_i1.p1
OG0000777	Shad_tr31443_c1_g1_i4.p1, Shad_tr226_c9_g2_i3.p1, Shad_tr57176_c3_g1_i1.p1, Shad_tr14656_c2_g1_i1.p1	Macdac_DN20393_c0_g1_i1.p1
OG0000777	Shad_tr52381_c0_g1_i2.p1	Macdac_DN14218_c0_g2_i2.p1
OG0000778	Shad_tr42732_c0_g1_i1.p1	Macdac_DN5892_c0_g1_i3.p1
OG0000780	Shad_tr20188_c0_g1_i3.p1	Macdac_DN13353_c2_g3_i1.p1
OG0000781	Shad_tr1463_c0_g1_i4.p1	Macdac_DN973_c0_g1_i3.p1
OG0000782	Shad_tr89995_c0_g1_i1.p1	Macdac_DN45731_c0_g1_i2.p1
OG0000783	Shad_tr19769_c0_g1_i1.p1	Macdac_DN689_c0_g2_i1.p1
OG0000783	Shad_tr44706_c0_g3_i1.p1	Macdac_DN8593_c1_g1_i1.p1
OG0000785	Shad_tr4412_c2_g1_i1.p1	Macdac_DN25821_c0_g1_i1.p1
OG0000785	Shad_tr38646_c5_g2_i1.p1, Shad_tr38646_c3_g1_i1.p1	Macdac_DN33368_c1_g2_i1.p1
OG0000786	Shad_tr51457_c0_g1_i1.p1, Shad_tr28547_c0_g1_i1.p1	Macdac_DN7798_c0_g1_i1.p1
OG0000789	Shad_tr17033_c0_g1_i6.p1, Shad_tr29478_c0_g1_i3.p1	Macdac_DN51152_c0_g1_i1.p1
OG0000789	Shad_tr6190_c0_g1_i1.p1	Macdac_DN17091_c1_g1_i1.p1, Macdac_DN46863_c0_g7_i1.p1
OG0000790	Shad_tr22796_c0_g1_i2.p1, Shad_tr17354_c1_g1_i19.p2	Macdac_DN21968_c0_g4_i3.p1
OG0000791	Shad_tr7806_c1_g1_i2.p1	Macdac_DN289_c1_g1_i4.p1
OG0000791	Shad_tr21036_c0_g1_i3.p1	Macdac_DN6496_c0_g1_i1.p1
OG0000792	Shad_tr50873_c0_g1_i1.p1	Macdac_DN33305_c0_g1_i2.p1, Macdac_DN33305_c0_g2_i1.p1
OG0000793	Shad_tr2280_c5_g1_i6.p1	Macdac_DN39428_c0_g1_i1.p1, Macdac_DN2470_c0_g1_i2.p1
OG0000793	Shad_tr35492_c0_g1_i10.p1	Macdac_DN15746_c0_g1_i2.p1
OG0000794	Shad_tr4898_c0_g1_i1.p1	Macdac_DN546_c0_g2_i1.p1
OG0000794	Shad_tr8843_c2_g1_i22.p1	Macdac_DN7953_c0_g2_i5.p1
OG0000795	Shad_tr10163_c0_g2_i1.p1	Macdac_DN31564_c0_g2_i1.p1
OG0000795	Shad_tr25258_c0_g2_i1.p1	Macdac_DN31564_c0_g1_i5.p1
OG0000796	Shad_tr9943_c0_g1_i1.p1	Macdac_DN1733_c0_g1_i2.p1
OG0000796	Shad_tr2050_c7_g1_i4.p1	Macdac_DN12905_c0_g1_i1.p1
OG0000798	Shad_tr11811_c0_g1_i1.p1	Macdac_DN18347_c1_g1_i1.p1
OG0000799	Shad_tr12721_c0_g1_i1.p1	Macdac_DN13483_c0_g1_i1.p1
OG0000799	Shad_tr93795_c0_g1_i1.p1	Macdac_DN9511_c0_g1_i1.p1
OG0000800	Shad_tr14456_c0_g1_i3.p1	Macdac_DN49750_c0_g1_i2.p1
OG0000800	Shad_tr30409_c0_g1_i6.p1	Macdac_DN76_c0_g5_i1.p1
OG0000801	Shad_tr5705_c0_g7_i1.p1, Shad_tr21357_c0_g1_i4.p1	Macdac_DN1531_c3_g1_i1.p1
OG0000801	Shad_tr23664_c0_g1_i1.p1, Shad_tr21357_c0_g3_i2.p1, Shad_tr21357_c0_g2_i1.p1	Macdac_DN5561_c0_g1_i4.p1
OG0000802	Shad_tr7359_c0_g1_i5.p1, Shad_tr32188_c0_g1_i3.p1, Shad_tr104539_c0_g1_i1.p1	Macdac_DN10503_c0_g1_i12.p1
OG0000803	Shad_tr26443_c1_g1_i3.p1	Macdac_DN3769_c0_g1_i2.p1
OG0000803	Shad_tr5181_c0_g2_i1.p1	Macdac_DN63155_c0_g1_i1.p1
OG0000804	Shad_tr1229_c2_g1_i1.p1	Macdac_DN4326_c0_g4_i1.p1
OG0000805	Shad_tr4444_c0_g4_i3.p1, Shad_tr4444_c0_g5_i2.p1	Macdac_DN4372_c0_g3_i1.p1
OG0000805	Shad_tr4444_c0_g3_i1.p1	Macdac_DN4372_c0_g1_i5.p1
OG0000807	Shad_tr6405_c0_g2_i1.p1	Macdac_DN17227_c0_g1_i1.p1
OG0000807	Shad_tr8918_c0_g1_i2.p1, Shad_tr19230_c4_g1_i7.p1	Macdac_DN23415_c0_g1_i5.p1
OG0000808	Shad_tr95598_c0_g1_i1.p1	Macdac_DN56503_c0_g1_i1.p1
OG0000809	Shad_tr11185_c2_g1_i2.p1	Macdac_DN19962_c0_g1_i2.p1
OG0000810	Shad_tr8697_c0_g1_i5.p1	Macdac_DN35971_c0_g3_i1.p1
OG0000810	Shad_tr11041_c0_g1_i3.p1	Macdac_DN1700_c0_g1_i4.p1
OG0000811	Shad_tr26480_c0_g1_i2.p1	Macdac_DN1129_c2_g2_i1.p1
OG0000811	Shad_tr2856_c1_g1_i1.p1	Macdac_DN27132_c2_g1_i1.p1
OG0000812	Shad_tr32752_c0_g4_i4.p1	Macdac_DN8534_c0_g1_i1.p1
OG0000812	Shad_tr32752_c0_g2_i1.p1	Macdac_DN37615_c0_g1_i2.p1
