Orthogroup	Stichodactyla_haddoni_longest_pep	Heteractis_aurelias_longest_pep
OG0000284	Shad_tr42655_c0_g1_i11.p1	Haur_tr21294_c0_g1_i1.p1, Haur_tr30982_c1_g1_i1.p1
OG0000284	Shad_tr4642_c0_g1_i11.p1	Haur_tr542_c0_g1_i1.p1, Haur_tr12012_c1_g1_i10.p1
OG0000285	Shad_tr74863_c0_g1_i1.p1	Haur_tr63489_c0_g1_i7.p1
OG0000285	Shad_tr7309_c0_g1_i26.p1	Haur_tr1879_c3_g1_i1.p1
OG0000285	Shad_tr6082_c2_g1_i1.p1	Haur_tr5182_c0_g2_i3.p1
OG0000285	Shad_tr40680_c2_g3_i1.p1	Haur_tr7826_c0_g2_i1.p1
OG0000286	Shad_tr6987_c0_g1_i2.p1	Haur_tr9385_c1_g1_i1.p1
OG0000286	Shad_tr10907_c0_g1_i4.p1	Haur_tr7269_c0_g1_i4.p1
OG0000286	Shad_tr16412_c0_g1_i1.p1	Haur_tr8768_c3_g2_i1.p1, Haur_tr8768_c0_g2_i2.p1, Haur_tr659_c0_g2_i4.p1, Haur_tr659_c0_g1_i10.p1, Haur_tr8768_c0_g1_i3.p1
OG0000286	Shad_tr2443_c1_g1_i2.p1	Haur_tr4426_c0_g1_i2.p1, Haur_tr7_c5_g1_i2.p1
OG0000288	Shad_tr12222_c0_g1_i1.p1	Haur_tr95302_c0_g1_i1.p1
OG0000288	Shad_tr2329_c0_g1_i3.p1	Haur_tr8194_c2_g1_i2.p1
OG0000288	Shad_tr5957_c0_g1_i6.p1	Haur_tr1952_c0_g1_i3.p1
OG0000288	Shad_tr8595_c0_g1_i7.p1	Haur_tr418_c0_g1_i1.p1
OG0000289	Shad_tr6167_c1_g1_i11.p1	Haur_tr12114_c0_g1_i1.p1
OG0000289	Shad_tr19300_c2_g1_i2.p1	Haur_tr7112_c2_g1_i1.p1
OG0000289	Shad_tr10266_c4_g1_i1.p1	Haur_tr2502_c0_g1_i1.p1
OG0000289	Shad_tr3289_c2_g1_i1.p1	Haur_tr79270_c0_g1_i1.p1
OG0000290	Shad_tr10806_c0_g1_i4.p1	Haur_tr962_c0_g1_i2.p1
OG0000290	Shad_tr23982_c0_g2_i2.p1	Haur_tr48473_c0_g1_i1.p2
OG0000290	Shad_tr33354_c0_g1_i1.p1	Haur_tr4464_c3_g1_i1.p1
OG0000290	Shad_tr8751_c0_g1_i1.p1	Haur_tr39635_c0_g2_i1.p1
OG0000291	Shad_tr11312_c1_g1_i1.p1	Haur_tr14478_c0_g2_i1.p1
OG0000291	Shad_tr22712_c2_g2_i1.p1	Haur_tr14403_c1_g1_i1.p1, Haur_tr18554_c1_g1_i1.p1
OG0000291	Shad_tr11068_c0_g1_i23.p1	Haur_tr12697_c0_g2_i3.p1
OG0000291	Shad_tr11068_c2_g1_i1.p1	Haur_tr31379_c0_g2_i1.p1
OG0000291	Shad_tr22712_c2_g1_i1.p1	Haur_tr3683_c2_g2_i1.p1
OG0000292	Shad_tr6107_c0_g1_i5.p1	Haur_tr68875_c0_g1_i4.p1
OG0000292	Shad_tr28313_c0_g1_i1.p1, Shad_tr25852_c0_g1_i2.p1, Shad_tr85546_c0_g1_i1.p1, Shad_tr80712_c0_g1_i1.p1	Haur_tr104967_c0_g1_i1.p1
OG0000292	Shad_tr10847_c2_g1_i4.p1, Shad_tr12766_c0_g1_i19.p1	Haur_tr7520_c0_g4_i1.p1, Haur_tr56786_c0_g1_i1.p1
OG0000293	Shad_tr1443_c1_g1_i1.p1	Haur_tr23045_c0_g1_i2.p1
OG0000293	Shad_tr3395_c0_g1_i2.p1	Haur_tr7632_c0_g2_i3.p1
OG0000294	Shad_tr90782_c0_g1_i1.p1	Haur_tr10110_c0_g2_i2.p1
OG0000295	Shad_tr24760_c1_g4_i1.p1	Haur_tr78607_c0_g1_i1.p1
OG0000295	Shad_tr24760_c0_g1_i2.p1	Haur_tr7013_c2_g1_i1.p1
OG0000297	Shad_tr6452_c0_g1_i1.p1	Haur_tr7978_c1_g2_i1.p1
OG0000297	Shad_tr14374_c0_g1_i2.p1	Haur_tr400_c0_g4_i1.p1
OG0000297	Shad_tr14374_c0_g2_i3.p1	Haur_tr400_c0_g1_i1.p1
OG0000297	Shad_tr10867_c1_g1_i3.p1	Haur_tr2067_c1_g1_i8.p1
OG0000297	Shad_tr6370_c0_g1_i2.p1	Haur_tr23692_c1_g2_i1.p1
OG0000297	Shad_tr18554_c0_g2_i5.p1	Haur_tr4951_c0_g5_i1.p1
OG0000299	Shad_tr12646_c0_g1_i2.p1	Haur_tr89614_c0_g1_i1.p1, Haur_tr42209_c0_g1_i1.p1, Haur_tr27933_c1_g1_i1.p1
OG0000299	Shad_tr26862_c0_g1_i1.p1	Haur_tr51571_c0_g1_i9.p1
OG0000300	Shad_tr17078_c2_g1_i5.p1	Haur_tr4447_c0_g2_i1.p1
OG0000300	Shad_tr26617_c4_g1_i1.p1	Haur_tr103520_c0_g1_i1.p1, Haur_tr20761_c0_g1_i1.p1
OG0000301	Shad_tr4640_c2_g1_i1.p1	Haur_tr59079_c2_g2_i1.p1
OG0000301	Shad_tr35186_c0_g2_i1.p2	Haur_tr18891_c1_g1_i9.p1, Haur_tr5326_c0_g1_i1.p1
OG0000302	Shad_tr107381_c0_g1_i1.p1, Shad_tr20457_c6_g1_i1.p1	Haur_tr27349_c1_g1_i1.p1
OG0000303	Shad_tr2258_c0_g2_i1.p1	Haur_tr3609_c1_g1_i1.p1
OG0000303	Shad_tr52307_c0_g1_i1.p1	Haur_tr24157_c1_g2_i1.p1, Haur_tr3609_c0_g1_i2.p1, Haur_tr30015_c0_g1_i1.p1
OG0000303	Shad_tr2258_c0_g1_i2.p1, Shad_tr10513_c1_g1_i5.p1	Haur_tr3609_c1_g2_i1.p1
OG0000303	Shad_tr7747_c1_g1_i1.p1	Haur_tr94550_c0_g1_i1.p1
OG0000304	Shad_tr14264_c0_g1_i7.p1	Haur_tr106408_c0_g1_i1.p1
OG0000304	Shad_tr98244_c0_g1_i1.p1	Haur_tr56418_c0_g1_i1.p2
OG0000304	Shad_tr29606_c0_g1_i4.p1	Haur_tr82939_c0_g1_i1.p1
OG0000305	Shad_tr34343_c0_g1_i1.p1	Haur_tr78358_c0_g1_i1.p1
OG0000305	Shad_tr20810_c0_g1_i4.p1, Shad_tr817_c2_g1_i4.p1	Haur_tr259_c0_g2_i2.p1
OG0000305	Shad_tr18121_c0_g1_i4.p1	Haur_tr31759_c0_g2_i1.p1
OG0000306	Shad_tr23775_c0_g1_i1.p1	Haur_tr32823_c1_g1_i2.p1
OG0000306	Shad_tr3956_c1_g1_i1.p1	Haur_tr100853_c0_g1_i1.p1
OG0000306	Shad_tr30783_c2_g1_i1.p1	Haur_tr4244_c0_g2_i1.p1
OG0000307	Shad_tr58909_c0_g1_i1.p1	Haur_tr62819_c1_g1_i1.p1
OG0000307	Shad_tr58909_c0_g2_i1.p1	Haur_tr54400_c0_g1_i1.p1
OG0000309	Shad_tr30260_c4_g1_i2.p1	Haur_tr22068_c0_g1_i7.p1
OG0000309	Shad_tr5727_c4_g1_i1.p1	Haur_tr25147_c0_g1_i2.p1
OG0000309	Shad_tr80188_c0_g1_i1.p1	Haur_tr5149_c1_g3_i1.p1
OG0000310	Shad_tr1982_c0_g1_i2.p1	Haur_tr19368_c1_g1_i1.p1
OG0000310	Shad_tr28002_c0_g1_i3.p1	Haur_tr2161_c1_g1_i1.p1
OG0000311	Shad_tr18661_c0_g1_i1.p1	Haur_tr47573_c0_g1_i1.p1, Haur_tr28252_c0_g3_i4.p1
OG0000311	Shad_tr12674_c0_g1_i2.p1	Haur_tr78693_c0_g1_i1.p1
OG0000312	Shad_tr22428_c1_g1_i1.p1, Shad_tr22428_c1_g2_i6.p1	Haur_tr14182_c0_g1_i1.p1
OG0000312	Shad_tr32184_c0_g1_i6.p1	Haur_tr43_c5_g1_i1.p1
OG0000312	Shad_tr11128_c0_g1_i4.p1	Haur_tr57821_c0_g1_i1.p1, Haur_tr411_c0_g1_i1.p1
OG0000313	Shad_tr24173_c0_g3_i1.p1	Haur_tr11800_c0_g1_i1.p1
OG0000313	Shad_tr1710_c0_g2_i1.p1	Haur_tr573_c6_g1_i1.p1
OG0000313	Shad_tr8479_c0_g1_i16.p1	Haur_tr51448_c0_g2_i1.p1
OG0000313	Shad_tr12093_c0_g1_i16.p1	Haur_tr10584_c1_g2_i2.p1
OG0000314	Shad_tr17888_c1_g2_i3.p1, Shad_tr74618_c0_g1_i1.p1	Haur_tr104103_c0_g1_i1.p1
OG0000314	Shad_tr78455_c0_g1_i1.p1	Haur_tr44120_c0_g1_i1.p1
OG0000314	Shad_tr52766_c0_g1_i1.p1	Haur_tr11818_c0_g2_i1.p1
OG0000315	Shad_tr6258_c0_g1_i2.p1, Shad_tr51248_c0_g1_i1.p1	Haur_tr16422_c0_g1_i1.p1
OG0000316	Shad_tr8698_c0_g1_i2.p1	Haur_tr2271_c0_g1_i5.p1
OG0000317	Shad_tr48101_c1_g1_i1.p1	Haur_tr18734_c0_g1_i1.p1
OG0000317	Shad_tr5372_c0_g1_i7.p1	Haur_tr3215_c0_g1_i2.p1
OG0000317	Shad_tr3170_c0_g3_i6.p1	Haur_tr14079_c3_g1_i1.p1
OG0000318	Shad_tr1305_c6_g1_i1.p1	Haur_tr35538_c0_g1_i3.p1
OG0000318	Shad_tr13987_c0_g1_i4.p1	Haur_tr14516_c0_g2_i5.p1
OG0000319	Shad_tr1611_c1_g1_i4.p1	Haur_tr713_c0_g1_i2.p1
OG0000319	Shad_tr698_c0_g1_i2.p1	Haur_tr7933_c0_g2_i3.p1
OG0000319	Shad_tr1572_c0_g1_i5.p1	Haur_tr70134_c0_g1_i5.p1
OG0000320	Shad_tr21104_c1_g1_i1.p1	Haur_tr23193_c0_g1_i1.p1, Haur_tr19306_c0_g3_i1.p2
OG0000320	Shad_tr24498_c0_g1_i1.p1	Haur_tr99249_c0_g1_i1.p1, Haur_tr42228_c1_g1_i1.p1, Haur_tr45484_c0_g2_i1.p1, Haur_tr38942_c0_g1_i1.p1, Haur_tr49629_c0_g1_i1.p1, Haur_tr49629_c0_g2_i1.p1, Haur_tr42228_c2_g1_i1.p1, Haur_tr55036_c0_g1_i1.p1, Haur_tr16642_c0_g1_i4.p1, Haur_tr12693_c0_g1_i4.p1
OG0000321	Shad_tr69500_c0_g1_i1.p1	Haur_tr5833_c0_g1_i2.p1
OG0000321	Shad_tr27674_c1_g1_i1.p1	Haur_tr22702_c0_g1_i1.p1
OG0000321	Shad_tr13916_c1_g1_i1.p1	Haur_tr91547_c0_g1_i1.p1, Haur_tr47185_c0_g1_i1.p1, Haur_tr23963_c0_g1_i1.p1
OG0000321	Shad_tr50564_c0_g1_i1.p1	Haur_tr44882_c0_g1_i1.p1
OG0000321	Shad_tr23556_c0_g1_i1.p1	Haur_tr52992_c0_g1_i1.p1
OG0000321	Shad_tr27156_c2_g1_i4.p1	Haur_tr69175_c0_g1_i1.p1
OG0000322	Shad_tr47178_c1_g1_i1.p1	Haur_tr14846_c0_g4_i1.p1, Haur_tr63814_c0_g1_i1.p1
OG0000322	Shad_tr49525_c0_g1_i1.p1	Haur_tr1835_c2_g1_i1.p1, Haur_tr96395_c0_g1_i1.p1
OG0000322	Shad_tr37880_c0_g1_i1.p1	Haur_tr10564_c1_g2_i1.p2
OG0000323	Shad_tr41601_c0_g1_i1.p1, Shad_tr52759_c0_g1_i1.p1	Haur_tr78085_c0_g1_i1.p1
OG0000323	Shad_tr60376_c0_g2_i1.p1	Haur_tr84316_c0_g1_i1.p1
OG0000323	Shad_tr23373_c0_g1_i4.p1	Haur_tr88820_c0_g1_i1.p1
OG0000323	Shad_tr42736_c0_g1_i1.p1, Shad_tr65969_c0_g1_i1.p1	Haur_tr45280_c0_g2_i1.p1
OG0000323	Shad_tr60376_c0_g1_i1.p1	Haur_tr74222_c0_g1_i1.p1
OG0000323	Shad_tr75501_c0_g1_i1.p1	Haur_tr71809_c0_g1_i1.p1
OG0000324	Shad_tr16407_c2_g1_i1.p1	Haur_tr7498_c0_g1_i1.p1
OG0000324	Shad_tr100939_c0_g1_i2.p1	Haur_tr37722_c0_g2_i1.p1
OG0000325	Shad_tr112196_c0_g1_i1.p1, Shad_tr35147_c0_g1_i1.p1	Haur_tr39119_c0_g1_i1.p1
OG0000325	Shad_tr19590_c1_g1_i10.p1	Haur_tr761_c10_g1_i2.p1
OG0000325	Shad_tr11785_c0_g1_i2.p1	Haur_tr3532_c0_g1_i5.p1
OG0000325	Shad_tr614_c0_g1_i4.p1	Haur_tr2308_c0_g1_i10.p1
OG0000326	Shad_tr341_c5_g1_i4.p1	Haur_tr13841_c0_g1_i4.p1
OG0000326	Shad_tr18236_c4_g1_i1.p1	Haur_tr10343_c2_g1_i5.p1
OG0000326	Shad_tr309_c29_g1_i4.p1	Haur_tr1687_c0_g1_i2.p1
OG0000327	Shad_tr26943_c0_g1_i4.p1	Haur_tr4265_c0_g1_i4.p1
OG0000327	Shad_tr5715_c2_g2_i2.p1	Haur_tr10346_c0_g2_i1.p1
OG0000329	Shad_tr111051_c0_g1_i1.p1	Haur_tr42234_c0_g1_i3.p1
OG0000329	Shad_tr8844_c0_g1_i1.p1	Haur_tr49292_c0_g1_i1.p1, Haur_tr17139_c0_g1_i5.p1, Haur_tr13015_c0_g1_i1.p1
OG0000330	Shad_tr35018_c0_g1_i1.p1	Haur_tr35986_c0_g1_i1.p1
OG0000330	Shad_tr47954_c0_g1_i1.p1	Haur_tr61887_c0_g1_i1.p1
OG0000330	Shad_tr108820_c0_g1_i1.p1	Haur_tr16153_c0_g1_i1.p1, Haur_tr30665_c0_g1_i1.p1
OG0000331	Shad_tr23764_c1_g2_i4.p1	Haur_tr43720_c0_g1_i1.p1, Haur_tr11824_c2_g1_i1.p1, Haur_tr24215_c1_g1_i2.p1, Haur_tr27502_c0_g1_i1.p1, Haur_tr33496_c1_g1_i1.p1, Haur_tr11039_c0_g2_i1.p1, Haur_tr35990_c1_g1_i1.p1, Haur_tr457_c4_g1_i1.p1
OG0000331	Shad_tr53606_c0_g1_i1.p1	Haur_tr54444_c1_g1_i1.p1
OG0000331	Shad_tr23764_c5_g1_i1.p1	Haur_tr47673_c0_g1_i1.p1, Haur_tr24215_c2_g1_i1.p1
OG0000331	Shad_tr37974_c0_g1_i13.p1	Haur_tr54261_c0_g1_i1.p1, Haur_tr11039_c0_g1_i5.p1
OG0000331	Shad_tr33258_c0_g1_i3.p1	Haur_tr30630_c0_g1_i1.p1
OG0000331	Shad_tr23764_c1_g1_i3.p1	Haur_tr51784_c0_g1_i4.p1
OG0000332	Shad_tr102012_c0_g1_i1.p1, Shad_tr48864_c0_g1_i1.p1	Haur_tr69506_c0_g1_i1.p1
OG0000332	Shad_tr46523_c0_g2_i1.p1, Shad_tr62196_c0_g1_i1.p1	Haur_tr88967_c0_g1_i1.p1
OG0000333	Shad_tr60381_c0_g2_i1.p1, Shad_tr9174_c3_g1_i4.p1, Shad_tr104849_c0_g1_i1.p1, Shad_tr15370_c0_g1_i12.p1, Shad_tr38049_c0_g1_i1.p2, Shad_tr83828_c0_g1_i1.p1	Haur_tr13197_c1_g1_i1.p1
OG0000334	Shad_tr14454_c0_g1_i4.p1	Haur_tr18977_c0_g1_i2.p1
OG0000334	Shad_tr22645_c0_g1_i4.p1	Haur_tr29763_c0_g1_i3.p1
OG0000334	Shad_tr42952_c0_g1_i1.p1	Haur_tr42023_c0_g3_i1.p1
OG0000334	Shad_tr15386_c0_g1_i3.p1	Haur_tr695_c0_g1_i8.p1
OG0000335	Shad_tr27854_c0_g1_i44.p1	Haur_tr15393_c1_g1_i2.p1
OG0000338	Shad_tr40048_c0_g2_i1.p1	Haur_tr49290_c1_g2_i3.p1
OG0000339	Shad_tr28062_c0_g1_i1.p1	Haur_tr23153_c0_g1_i1.p1
OG0000339	Shad_tr31790_c1_g1_i3.p1, Shad_tr11045_c0_g1_i6.p1	Haur_tr10585_c1_g1_i1.p1
OG0000339	Shad_tr16589_c1_g1_i11.p1	Haur_tr6871_c0_g1_i3.p1, Haur_tr3211_c0_g1_i6.p1
OG0000339	Shad_tr32083_c0_g1_i1.p1	Haur_tr20755_c0_g1_i11.p1
OG0000339	Shad_tr27069_c0_g1_i2.p2	Haur_tr44883_c0_g1_i1.p1
OG0000340	Shad_tr7783_c1_g1_i3.p1	Haur_tr104083_c0_g1_i1.p1
OG0000340	Shad_tr25425_c0_g1_i1.p1, Shad_tr24341_c1_g1_i2.p1, Shad_tr46533_c0_g1_i1.p1	Haur_tr31155_c1_g1_i1.p1, Haur_tr3109_c0_g2_i3.p1
OG0000341	Shad_tr10647_c0_g1_i1.p1	Haur_tr38001_c0_g2_i1.p1
OG0000342	Shad_tr11939_c0_g1_i4.p1, Shad_tr28969_c2_g1_i1.p1	Haur_tr105087_c0_g1_i1.p1, Haur_tr105608_c0_g1_i1.p1
OG0000343	Shad_tr5802_c0_g3_i1.p1	Haur_tr43568_c0_g1_i2.p1
OG0000343	Shad_tr5802_c0_g1_i4.p1	Haur_tr7475_c0_g1_i2.p1
OG0000344	Shad_tr8248_c2_g1_i5.p1	Haur_tr3045_c1_g1_i2.p1
OG0000344	Shad_tr2019_c1_g1_i1.p1	Haur_tr6935_c0_g1_i5.p1
OG0000344	Shad_tr8443_c0_g1_i8.p1	Haur_tr423_c2_g1_i2.p1
OG0000344	Shad_tr39679_c1_g1_i2.p1	Haur_tr39053_c0_g1_i2.p1
OG0000345	Shad_tr25828_c0_g1_i1.p1, Shad_tr59009_c0_g1_i1.p1	Haur_tr5324_c1_g4_i1.p1
OG0000345	Shad_tr22607_c0_g1_i1.p1, Shad_tr29328_c0_g1_i2.p1, Shad_tr19856_c0_g1_i1.p1, Shad_tr111_c0_g1_i7.p1	Haur_tr5324_c1_g2_i3.p1
OG0000346	Shad_tr13077_c0_g1_i16.p1	Haur_tr29596_c1_g1_i9.p1
OG0000346	Shad_tr13851_c2_g1_i1.p1	Haur_tr27598_c0_g2_i2.p1
OG0000346	Shad_tr27792_c0_g1_i2.p1	Haur_tr23366_c0_g1_i1.p1
OG0000347	Shad_tr31835_c0_g1_i3.p1, Shad_tr31835_c0_g3_i1.p1	Haur_tr172_c0_g1_i2.p1
OG0000348	Shad_tr100029_c0_g1_i1.p1	Haur_tr32657_c1_g1_i2.p1
OG0000348	Shad_tr57815_c0_g1_i2.p1	Haur_tr62605_c0_g1_i1.p1
OG0000348	Shad_tr2548_c0_g1_i7.p1	Haur_tr23180_c0_g1_i1.p1
OG0000349	Shad_tr9274_c0_g1_i2.p1	Haur_tr39219_c0_g2_i2.p1
OG0000350	Shad_tr10909_c1_g1_i3.p1, Shad_tr10909_c1_g3_i1.p1	Haur_tr163_c3_g3_i1.p1
OG0000351	Shad_tr15503_c0_g1_i1.p1, Shad_tr442_c0_g1_i16.p1	Haur_tr17594_c1_g1_i1.p1
OG0000352	Shad_tr28714_c0_g3_i1.p1, Shad_tr38296_c0_g1_i5.p1	Haur_tr16135_c1_g2_i2.p1
OG0000352	Shad_tr112184_c0_g1_i1.p3	Haur_tr2459_c0_g1_i1.p1
OG0000352	Shad_tr46137_c1_g1_i1.p1, Shad_tr19292_c2_g3_i6.p1	Haur_tr2760_c1_g1_i2.p1
OG0000352	Shad_tr32400_c2_g3_i1.p1	Haur_tr40439_c0_g1_i2.p1
OG0000352	Shad_tr1024_c0_g1_i5.p1, Shad_tr19793_c0_g2_i10.p1	Haur_tr7591_c0_g1_i3.p2
OG0000353	Shad_tr8196_c3_g1_i1.p1	Haur_tr4856_c0_g2_i1.p1
OG0000353	Shad_tr13383_c1_g3_i1.p1	Haur_tr24482_c0_g4_i4.p1
OG0000354	Shad_tr37175_c0_g1_i1.p1, Shad_tr66306_c0_g1_i2.p1	Haur_tr107463_c0_g1_i2.p1
OG0000354	Shad_tr47450_c0_g2_i2.p1	Haur_tr78227_c0_g1_i1.p1
OG0000355	Shad_tr10006_c3_g1_i1.p1	Haur_tr5906_c0_g1_i2.p1
OG0000355	Shad_tr25014_c0_g1_i1.p1	Haur_tr5906_c0_g3_i1.p1
OG0000355	Shad_tr15272_c0_g1_i2.p1	Haur_tr14652_c1_g1_i6.p1
OG0000355	Shad_tr19424_c0_g1_i4.p1	Haur_tr78074_c0_g1_i1.p1
OG0000357	Shad_tr47618_c0_g2_i1.p1	Haur_tr45054_c0_g1_i1.p1
OG0000358	Shad_tr6956_c0_g2_i5.p1	Haur_tr22278_c1_g1_i1.p1
OG0000358	Shad_tr238_c16_g1_i4.p1	Haur_tr14150_c0_g2_i2.p1
OG0000358	Shad_tr11792_c0_g3_i2.p1, Shad_tr16494_c0_g1_i4.p1	Haur_tr2934_c1_g2_i3.p1
OG0000358	Shad_tr398_c0_g2_i4.p1	Haur_tr2934_c1_g1_i3.p1
OG0000359	Shad_tr17204_c0_g5_i1.p1	Haur_tr33014_c0_g1_i4.p1
OG0000359	Shad_tr8664_c0_g2_i1.p1	Haur_tr18337_c0_g1_i1.p1
OG0000359	Shad_tr5501_c0_g1_i1.p1	Haur_tr9186_c0_g1_i4.p1
OG0000360	Shad_tr1742_c0_g2_i1.p1	Haur_tr11157_c2_g1_i1.p1
OG0000360	Shad_tr43838_c0_g3_i2.p1, Shad_tr1742_c1_g1_i2.p1	Haur_tr106583_c0_g1_i1.p1
OG0000361	Shad_tr3507_c1_g1_i5.p1	Haur_tr4187_c0_g2_i2.p1
OG0000361	Shad_tr22851_c1_g1_i1.p1	Haur_tr154_c12_g2_i1.p1, Haur_tr61628_c0_g1_i1.p1
OG0000361	Shad_tr193_c0_g1_i26.p1	Haur_tr12945_c5_g1_i1.p1
OG0000362	Shad_tr26572_c0_g1_i1.p1	Haur_tr25608_c0_g1_i4.p1, Haur_tr62460_c0_g1_i1.p1
OG0000362	Shad_tr1435_c4_g1_i5.p1	Haur_tr1934_c0_g1_i6.p1
OG0000362	Shad_tr9733_c0_g1_i7.p1	Haur_tr19534_c0_g1_i1.p1
OG0000362	Shad_tr4657_c0_g1_i2.p1	Haur_tr12897_c0_g1_i8.p1
OG0000363	Shad_tr86470_c0_g1_i1.p1	Haur_tr20806_c1_g1_i1.p1
OG0000363	Shad_tr50472_c1_g1_i1.p1	Haur_tr7722_c5_g1_i1.p1
OG0000363	Shad_tr32090_c0_g1_i2.p1	Haur_tr7722_c0_g1_i1.p1
OG0000364	Shad_tr47051_c0_g1_i2.p1	Haur_tr72_c1_g1_i1.p1
OG0000364	Shad_tr0_c27_g1_i2.p1, Shad_tr156_c0_g1_i4.p1	Haur_tr14505_c0_g1_i4.p2
OG0000364	Shad_tr421_c2_g1_i10.p1	Haur_tr17713_c0_g2_i1.p1, Haur_tr175_c0_g1_i1.p1, Haur_tr50519_c0_g1_i1.p1
OG0000365	Shad_tr104581_c0_g1_i1.p1	Haur_tr26844_c2_g1_i1.p1
OG0000365	Shad_tr26644_c1_g1_i1.p1	Haur_tr56904_c0_g1_i1.p1
OG0000366	Shad_tr109267_c0_g1_i1.p1	Haur_tr103467_c0_g1_i1.p1
OG0000366	Shad_tr20930_c0_g1_i2.p1, Shad_tr102082_c0_g1_i1.p1	Haur_tr49308_c0_g1_i1.p1
OG0000366	Shad_tr10588_c0_g2_i2.p1	Haur_tr54314_c0_g1_i4.p1
OG0000366	Shad_tr7378_c0_g2_i5.p1, Shad_tr33247_c0_g2_i1.p1	Haur_tr31299_c0_g1_i1.p1
OG0000367	Shad_tr97576_c0_g1_i1.p1	Haur_tr1403_c0_g1_i1.p1
OG0000367	Shad_tr3_c0_g1_i15.p1	Haur_tr14_c0_g1_i1.p1
OG0000367	Shad_tr93006_c0_g1_i1.p1	Haur_tr9810_c0_g1_i3.p1
OG0000368	Shad_tr46779_c0_g2_i1.p1	Haur_tr10977_c0_g1_i4.p1
OG0000369	Shad_tr31733_c0_g1_i4.p1, Shad_tr2382_c2_g1_i8.p1	Haur_tr2213_c4_g1_i2.p1, Haur_tr20429_c0_g1_i1.p1
OG0000369	Shad_tr13254_c0_g1_i4.p1	Haur_tr323_c21_g1_i1.p1
OG0000369	Shad_tr30235_c0_g1_i1.p1, Shad_tr44881_c0_g1_i2.p1	Haur_tr43961_c0_g2_i2.p1
OG0000370	Shad_tr40399_c0_g2_i1.p1	Haur_tr75341_c0_g1_i1.p1
OG0000371	Shad_tr11119_c0_g1_i3.p1	Haur_tr4697_c0_g4_i1.p1
OG0000371	Shad_tr37404_c0_g2_i1.p1	Haur_tr4697_c0_g5_i1.p1
OG0000371	Shad_tr25909_c0_g1_i1.p1	Haur_tr4697_c0_g2_i1.p1
OG0000371	Shad_tr38327_c0_g2_i1.p1	Haur_tr12491_c0_g1_i1.p1
OG0000372	Shad_tr36142_c0_g1_i1.p1	Haur_tr12631_c0_g2_i2.p2
OG0000372	Shad_tr48684_c0_g1_i1.p1	Haur_tr62343_c0_g2_i1.p1
OG0000373	Shad_tr7520_c0_g1_i1.p3, Shad_tr16937_c0_g1_i15.p1, Shad_tr92884_c0_g1_i1.p1, Shad_tr16438_c0_g1_i1.p1, Shad_tr51675_c0_g1_i1.p1, Shad_tr29480_c1_g1_i4.p1	Haur_tr29607_c0_g1_i1.p1
OG0000374	Shad_tr4185_c0_g1_i12.p1	Haur_tr934_c0_g1_i12.p1
OG0000375	Shad_tr16009_c0_g1_i10.p1	Haur_tr61241_c0_g1_i1.p1
OG0000376	Shad_tr3435_c2_g1_i1.p1	Haur_tr55824_c0_g1_i1.p1
OG0000376	Shad_tr16572_c1_g2_i2.p1	Haur_tr33968_c0_g1_i3.p1
OG0000376	Shad_tr26883_c0_g1_i1.p1, Shad_tr39230_c0_g1_i2.p1	Haur_tr1708_c0_g1_i1.p1, Haur_tr43704_c0_g1_i1.p1, Haur_tr21155_c1_g1_i1.p1, Haur_tr61207_c2_g1_i2.p1
OG0000377	Shad_tr112847_c0_g1_i1.p1	Haur_tr11327_c0_g1_i1.p1
OG0000377	Shad_tr48613_c0_g1_i1.p1, Shad_tr32315_c1_g1_i1.p1, Shad_tr56666_c1_g1_i1.p1, Shad_tr17833_c1_g2_i1.p1, Shad_tr49395_c0_g1_i1.p1	Haur_tr58556_c0_g1_i1.p1
OG0000378	Shad_tr11136_c1_g1_i1.p1, Shad_tr10702_c0_g4_i1.p1	Haur_tr5906_c0_g2_i1.p1
OG0000378	Shad_tr8646_c1_g1_i1.p1	Haur_tr29607_c0_g2_i1.p1
OG0000379	Shad_tr38243_c3_g1_i1.p1	Haur_tr28908_c0_g3_i1.p1
OG0000380	Shad_tr27585_c1_g1_i1.p1	Haur_tr16045_c0_g1_i4.p1
OG0000380	Shad_tr9932_c0_g2_i1.p1	Haur_tr60865_c0_g1_i4.p1
OG0000380	Shad_tr25740_c0_g1_i3.p1	Haur_tr20595_c2_g2_i1.p1
OG0000380	Shad_tr24617_c0_g1_i1.p1	Haur_tr674_c1_g3_i1.p1
OG0000381	Shad_tr83258_c0_g1_i1.p1	Haur_tr29603_c1_g1_i2.p2
OG0000382	Shad_tr39279_c0_g1_i3.p1	Haur_tr1338_c0_g1_i3.p1
OG0000382	Shad_tr1970_c0_g3_i1.p1	Haur_tr22143_c0_g2_i1.p1
OG0000382	Shad_tr10771_c2_g2_i4.p1	Haur_tr8629_c1_g2_i3.p1
OG0000383	Shad_tr5870_c0_g1_i1.p1	Haur_tr37916_c2_g2_i1.p1
OG0000383	Shad_tr96621_c0_g1_i1.p1	Haur_tr41274_c0_g1_i2.p1
OG0000384	Shad_tr28516_c0_g1_i1.p1, Shad_tr28516_c1_g1_i1.p1	Haur_tr8658_c0_g4_i1.p1
OG0000384	Shad_tr21517_c0_g1_i3.p1	Haur_tr44700_c0_g2_i5.p1
