Orthogroup	Stichodactyla_haddoni_longest_pep	Galaxea_fascicularis_longest_pep
OG0000160	Shad_tr106768_c0_g1_i1.p1, Shad_tr14993_c1_g2_i1.p1, Shad_tr398_c2_g1_i2.p1	Gafa_DN7544_c0_g1_i3.p1, Gafa_DN4867_c0_g1_i3.p1
OG0000160	Shad_tr3792_c0_g1_i1.p1	Gafa_DN5021_c0_g1_i13.p1
OG0000161	Shad_tr28310_c0_g1_i3.p1, Shad_tr8790_c0_g3_i1.p1	Gafa_DN3887_c0_g1_i4.p1
OG0000161	Shad_tr52661_c1_g1_i1.p1	Gafa_DN18465_c0_g1_i1.p1
OG0000161	Shad_tr98978_c0_g1_i1.p1	Gafa_DN18752_c2_g1_i2.p1
OG0000161	Shad_tr21885_c1_g1_i9.p1, Shad_tr12277_c0_g1_i12.p1	Gafa_DN38239_c0_g2_i1.p1
OG0000161	Shad_tr21885_c2_g2_i1.p1, Shad_tr29607_c2_g3_i1.p1	Gafa_DN100336_c0_g1_i1.p1
OG0000162	Shad_tr8757_c1_g1_i14.p1	Gafa_DN586_c3_g1_i2.p1, Gafa_DN32580_c0_g1_i3.p1
OG0000162	Shad_tr2904_c0_g1_i7.p1, Shad_tr15355_c0_g1_i1.p1, Shad_tr15355_c0_g2_i2.p1	Gafa_DN66681_c0_g2_i1.p1
OG0000162	Shad_tr2557_c0_g1_i14.p1, Shad_tr4202_c0_g1_i5.p1, Shad_tr18668_c0_g1_i7.p1, Shad_tr28335_c0_g1_i1.p1	Gafa_DN739_c0_g1_i7.p1, Gafa_DN44321_c0_g1_i1.p1
OG0000163	Shad_tr8941_c0_g1_i1.p1	Gafa_DN42474_c0_g1_i2.p1
OG0000163	Shad_tr8566_c0_g1_i7.p1	Gafa_DN1160_c2_g2_i1.p1
OG0000163	Shad_tr4385_c0_g1_i4.p1	Gafa_DN13106_c0_g1_i2.p1
OG0000163	Shad_tr2806_c1_g1_i12.p1	Gafa_DN14847_c1_g1_i4.p1, Gafa_DN46892_c0_g1_i4.p1
OG0000164	Shad_tr2664_c3_g1_i10.p1	Gafa_DN41456_c0_g1_i2.p1
OG0000164	Shad_tr35674_c0_g1_i3.p1	Gafa_DN7640_c0_g1_i3.p1
OG0000164	Shad_tr9431_c0_g1_i6.p1	Gafa_DN31170_c0_g1_i8.p1
OG0000164	Shad_tr2664_c5_g1_i2.p1	Gafa_DN22124_c0_g1_i5.p1
OG0000164	Shad_tr14222_c0_g2_i1.p1	Gafa_DN34382_c0_g1_i2.p1
OG0000165	Shad_tr508_c1_g2_i4.p1	Gafa_DN66777_c0_g1_i1.p1, Gafa_DN93813_c0_g1_i1.p1, Gafa_DN90179_c0_g1_i1.p1, Gafa_DN56890_c0_g1_i1.p1, Gafa_DN117272_c0_g2_i1.p2
OG0000165	Shad_tr93867_c0_g1_i1.p1, Shad_tr1449_c0_g2_i1.p1, Shad_tr39_c3_g1_i1.p1	Gafa_DN29236_c0_g2_i1.p1
OG0000165	Shad_tr37049_c0_g1_i3.p1, Shad_tr114518_c0_g1_i1.p1, Shad_tr21_c26_g1_i11.p1	Gafa_DN53108_c0_g1_i1.p1
OG0000165	Shad_tr10048_c2_g1_i2.p1	Gafa_DN66777_c0_g2_i1.p1
OG0000166	Shad_tr7368_c0_g1_i2.p1, Shad_tr24612_c0_g1_i3.p1, Shad_tr21918_c0_g1_i1.p1	Gafa_DN4928_c0_g2_i1.p1
OG0000166	Shad_tr9952_c0_g1_i8.p1	Gafa_DN24127_c0_g1_i2.p1, Gafa_DN6328_c0_g3_i1.p1, Gafa_DN6328_c0_g1_i5.p1, Gafa_DN6328_c8_g1_i1.p1, Gafa_DN6328_c4_g1_i2.p1, Gafa_DN6713_c0_g1_i2.p1, Gafa_DN113172_c0_g2_i8.p1, Gafa_DN41522_c0_g1_i4.p1
OG0000168	Shad_tr53785_c0_g1_i3.p1, Shad_tr13135_c0_g1_i1.p1, Shad_tr34663_c1_g1_i1.p1, Shad_tr8629_c0_g1_i11.p1, Shad_tr27771_c0_g1_i11.p1, Shad_tr13372_c0_g1_i1.p1, Shad_tr2571_c0_g1_i4.p1	Gafa_DN50656_c0_g1_i2.p1, Gafa_DN35983_c0_g1_i4.p1
OG0000169	Shad_tr27138_c1_g3_i1.p1, Shad_tr52467_c0_g1_i1.p1	Gafa_DN6998_c1_g1_i3.p1
OG0000169	Shad_tr1065_c0_g2_i8.p1, Shad_tr22907_c0_g1_i3.p1, Shad_tr52308_c1_g1_i1.p2	Gafa_DN84827_c0_g2_i1.p1
OG0000170	Shad_tr39261_c0_g1_i1.p2	Gafa_DN60688_c0_g1_i1.p1, Gafa_DN24618_c1_g2_i1.p3, Gafa_DN60688_c0_g2_i3.p1
OG0000170	Shad_tr89158_c0_g1_i1.p1	Gafa_DN106120_c3_g1_i1.p2, Gafa_DN60688_c2_g1_i2.p1, Gafa_DN42067_c0_g3_i1.p1, Gafa_DN14278_c1_g1_i4.p2, Gafa_DN66574_c0_g1_i1.p1
OG0000172	Shad_tr16990_c4_g1_i1.p1	Gafa_DN69204_c0_g1_i1.p1, Gafa_DN8385_c0_g4_i1.p1
OG0000173	Shad_tr5156_c0_g1_i3.p1, Shad_tr5156_c1_g1_i1.p1	Gafa_DN18764_c0_g1_i13.p1
OG0000173	Shad_tr20367_c1_g1_i1.p1	Gafa_DN9756_c2_g1_i1.p1
OG0000173	Shad_tr21942_c0_g1_i1.p1	Gafa_DN9756_c1_g2_i1.p1
OG0000173	Shad_tr21026_c0_g1_i8.p1	Gafa_DN9756_c0_g2_i2.p1, Gafa_DN9756_c1_g1_i2.p1, Gafa_DN69154_c0_g1_i1.p1
OG0000173	Shad_tr20367_c0_g1_i1.p1	Gafa_DN85185_c0_g1_i6.p1
OG0000173	Shad_tr20507_c0_g1_i1.p1	Gafa_DN35431_c1_g1_i1.p1
OG0000173	Shad_tr11049_c1_g1_i1.p1	Gafa_DN64518_c0_g1_i1.p1
OG0000175	Shad_tr24403_c0_g1_i14.p1, Shad_tr779_c2_g2_i2.p1, Shad_tr49067_c0_g1_i1.p1, Shad_tr5017_c5_g1_i3.p1	Gafa_DN16687_c0_g1_i5.p1, Gafa_DN3674_c0_g1_i8.p1, Gafa_DN33522_c0_g1_i2.p1, Gafa_DN39581_c0_g1_i1.p1, Gafa_DN39581_c0_g2_i1.p1, Gafa_DN45881_c0_g1_i1.p1
OG0000176	Shad_tr64875_c0_g1_i1.p1	Gafa_DN53783_c0_g2_i1.p1
OG0000176	Shad_tr15961_c0_g1_i5.p1	Gafa_DN3794_c0_g2_i10.p1
OG0000176	Shad_tr15961_c0_g2_i1.p1	Gafa_DN3794_c0_g3_i1.p1
OG0000177	Shad_tr26740_c2_g1_i1.p1	Gafa_DN85995_c0_g1_i1.p1
OG0000177	Shad_tr94473_c0_g1_i1.p1	Gafa_DN10536_c0_g1_i2.p1, Gafa_DN3826_c0_g1_i1.p1, Gafa_DN22524_c0_g2_i9.p1
OG0000177	Shad_tr11397_c0_g1_i28.p1	Gafa_DN55772_c0_g1_i1.p1
OG0000177	Shad_tr36697_c0_g1_i1.p1, Shad_tr2929_c0_g1_i1.p1	Gafa_DN68629_c0_g1_i1.p1, Gafa_DN7848_c0_g2_i2.p1, Gafa_DN7848_c0_g1_i1.p1
OG0000177	Shad_tr3120_c0_g1_i1.p1	Gafa_DN91078_c0_g1_i1.p1
OG0000180	Shad_tr17842_c0_g2_i2.p1	Gafa_DN16520_c0_g1_i5.p1
OG0000180	Shad_tr2616_c1_g1_i7.p1	Gafa_DN5562_c1_g2_i3.p1
OG0000180	Shad_tr2616_c3_g1_i1.p1	Gafa_DN16520_c1_g2_i5.p1, Gafa_DN16520_c1_g1_i1.p1
OG0000181	Shad_tr35426_c0_g2_i1.p1	Gafa_DN15407_c0_g1_i3.p1
OG0000181	Shad_tr8893_c1_g2_i1.p1	Gafa_DN114269_c0_g1_i1.p1
OG0000181	Shad_tr113713_c0_g1_i1.p1, Shad_tr102677_c0_g1_i1.p1	Gafa_DN1581_c0_g3_i1.p1
OG0000181	Shad_tr10460_c0_g1_i2.p1	Gafa_DN35972_c0_g2_i1.p1, Gafa_DN55060_c0_g1_i1.p1
OG0000181	Shad_tr26524_c0_g2_i1.p1	Gafa_DN85601_c0_g1_i1.p1
OG0000182	Shad_tr4390_c3_g1_i2.p1	Gafa_DN120714_c0_g1_i1.p1, Gafa_DN40808_c0_g1_i1.p1
OG0000182	Shad_tr38096_c0_g2_i10.p1, Shad_tr42111_c0_g1_i1.p1	Gafa_DN7745_c0_g1_i2.p1, Gafa_DN31970_c0_g1_i1.p1, Gafa_DN16636_c0_g1_i2.p1, Gafa_DN26833_c0_g1_i7.p1
OG0000183	Shad_tr23711_c0_g1_i2.p1	Gafa_DN35020_c1_g1_i2.p1
OG0000183	Shad_tr28155_c1_g1_i1.p1, Shad_tr10005_c2_g1_i1.p1, Shad_tr54913_c0_g1_i1.p1	Gafa_DN2375_c0_g1_i9.p1
OG0000183	Shad_tr43551_c1_g2_i1.p1	Gafa_DN50862_c0_g1_i1.p1
OG0000183	Shad_tr110679_c0_g1_i1.p1	Gafa_DN68665_c0_g1_i1.p1
OG0000183	Shad_tr15665_c0_g1_i14.p1	Gafa_DN142124_c0_g1_i1.p1
OG0000183	Shad_tr15665_c0_g3_i1.p1	Gafa_DN39659_c1_g1_i1.p1
OG0000184	Shad_tr82050_c0_g1_i1.p1, Shad_tr40890_c1_g1_i6.p1, Shad_tr20300_c0_g1_i1.p1	Gafa_DN77239_c0_g1_i1.p1
OG0000185	Shad_tr81022_c0_g1_i1.p1	Gafa_DN146092_c0_g1_i1.p1
OG0000185	Shad_tr8554_c4_g1_i1.p1	Gafa_DN20052_c0_g1_i1.p1
OG0000185	Shad_tr13146_c0_g1_i1.p1	Gafa_DN131820_c0_g1_i1.p1
OG0000185	Shad_tr46667_c0_g1_i5.p1	Gafa_DN34394_c0_g1_i2.p1
OG0000185	Shad_tr10980_c0_g1_i14.p1	Gafa_DN5793_c0_g2_i1.p1
OG0000187	Shad_tr71573_c0_g1_i1.p1, Shad_tr10328_c0_g1_i3.p1	Gafa_DN2598_c0_g3_i1.p1
OG0000187	Shad_tr74621_c0_g1_i1.p1	Gafa_DN1315_c2_g3_i2.p1
OG0000187	Shad_tr20768_c1_g1_i14.p1, Shad_tr113282_c0_g1_i1.p1, Shad_tr35845_c1_g1_i1.p1	Gafa_DN23529_c0_g1_i4.p1, Gafa_DN20106_c0_g1_i3.p1, Gafa_DN100239_c0_g1_i4.p1
OG0000190	Shad_tr66049_c0_g1_i1.p1	Gafa_DN14719_c0_g1_i4.p1
OG0000190	Shad_tr176_c0_g1_i1.p2	Gafa_DN40413_c0_g1_i4.p1
OG0000191	Shad_tr4979_c0_g1_i22.p1, Shad_tr9044_c0_g1_i2.p1	Gafa_DN77315_c0_g1_i2.p1
OG0000191	Shad_tr102409_c0_g1_i1.p1	Gafa_DN55161_c0_g1_i1.p1, Gafa_DN33823_c0_g1_i2.p1
OG0000191	Shad_tr18934_c0_g1_i11.p1	Gafa_DN121663_c0_g1_i1.p1
OG0000191	Shad_tr15529_c0_g1_i2.p1, Shad_tr3400_c2_g1_i2.p1	Gafa_DN5336_c0_g1_i13.p1
OG0000193	Shad_tr74791_c0_g1_i1.p1, Shad_tr72691_c0_g1_i1.p1	Gafa_DN35765_c0_g1_i2.p3, Gafa_DN98887_c0_g1_i1.p1
OG0000193	Shad_tr28307_c0_g1_i2.p1	Gafa_DN79273_c0_g2_i1.p1, Gafa_DN72734_c0_g1_i3.p1
OG0000195	Shad_tr6200_c3_g1_i2.p1	Gafa_DN6508_c1_g1_i6.p1
OG0000195	Shad_tr3358_c0_g1_i1.p1	Gafa_DN7883_c0_g1_i1.p1
OG0000195	Shad_tr11151_c1_g1_i11.p1	Gafa_DN9437_c0_g1_i1.p1
OG0000196	Shad_tr36715_c0_g2_i1.p1, Shad_tr45356_c0_g1_i1.p1, Shad_tr36715_c0_g3_i1.p1, Shad_tr30398_c1_g1_i4.p1	Gafa_DN34132_c0_g1_i2.p1, Gafa_DN11561_c0_g1_i2.p1, Gafa_DN7650_c0_g1_i5.p1
OG0000196	Shad_tr30140_c0_g1_i5.p1	Gafa_DN22938_c0_g1_i1.p1, Gafa_DN20586_c0_g1_i5.p1, Gafa_DN16741_c0_g1_i4.p1, Gafa_DN23002_c0_g1_i1.p1
OG0000197	Shad_tr16863_c0_g1_i5.p1	Gafa_DN36640_c0_g1_i3.p1, Gafa_DN6865_c0_g1_i6.p1, Gafa_DN38004_c0_g1_i1.p1
OG0000197	Shad_tr33713_c0_g1_i2.p1	Gafa_DN24107_c1_g2_i1.p1, Gafa_DN24107_c1_g1_i3.p1, Gafa_DN24107_c1_g3_i1.p1
OG0000198	Shad_tr113610_c0_g1_i1.p1, Shad_tr19918_c0_g3_i1.p2, Shad_tr75544_c0_g1_i1.p1, Shad_tr113922_c0_g1_i1.p1, Shad_tr108872_c0_g1_i1.p1	Gafa_DN12507_c0_g1_i2.p1
OG0000199	Shad_tr40381_c2_g2_i1.p1	Gafa_DN17051_c1_g1_i2.p1
OG0000201	Shad_tr15992_c2_g1_i1.p1, Shad_tr16032_c0_g2_i10.p1	Gafa_DN58351_c0_g1_i2.p1, Gafa_DN12651_c0_g3_i2.p1, Gafa_DN73518_c0_g1_i4.p1, Gafa_DN33543_c0_g1_i1.p1, Gafa_DN5354_c0_g2_i2.p1, Gafa_DN6361_c0_g1_i10.p1, Gafa_DN5354_c0_g1_i4.p1, Gafa_DN23984_c0_g1_i1.p1, Gafa_DN1044_c4_g2_i3.p1, Gafa_DN30533_c0_g1_i1.p1
OG0000201	Shad_tr50713_c0_g1_i1.p1	Gafa_DN53009_c0_g1_i1.p1, Gafa_DN81041_c0_g1_i2.p1, Gafa_DN96808_c0_g1_i2.p1, Gafa_DN16527_c0_g1_i8.p1, Gafa_DN85358_c0_g1_i3.p1, Gafa_DN50790_c0_g1_i1.p1, Gafa_DN3108_c0_g1_i1.p1, Gafa_DN51315_c0_g1_i1.p1, Gafa_DN54533_c0_g1_i1.p1, Gafa_DN13751_c1_g2_i2.p1, Gafa_DN2325_c7_g1_i3.p1, Gafa_DN3900_c1_g1_i1.p1, Gafa_DN23891_c0_g1_i2.p1, Gafa_DN48426_c0_g1_i1.p1, Gafa_DN72550_c0_g1_i12.p1, Gafa_DN76387_c0_g1_i1.p1
OG0000202	Shad_tr64197_c0_g1_i1.p2	Gafa_DN121476_c0_g1_i1.p1
OG0000202	Shad_tr51795_c0_g1_i1.p1	Gafa_DN121476_c0_g2_i1.p1
OG0000202	Shad_tr11951_c0_g1_i1.p1, Shad_tr89097_c0_g1_i1.p1	Gafa_DN32075_c0_g1_i4.p1
OG0000203	Shad_tr37220_c0_g1_i1.p1, Shad_tr110328_c0_g1_i1.p1	Gafa_DN38971_c0_g1_i1.p1, Gafa_DN23353_c0_g1_i1.p1, Gafa_DN10411_c0_g1_i1.p1, Gafa_DN55925_c1_g1_i1.p1, Gafa_DN43898_c3_g1_i1.p1, Gafa_DN12594_c0_g1_i8.p1, Gafa_DN61533_c0_g3_i1.p1, Gafa_DN20842_c0_g1_i2.p1
OG0000204	Shad_tr6942_c0_g1_i1.p1	Gafa_DN44424_c0_g1_i1.p1
OG0000204	Shad_tr2694_c1_g1_i10.p1, Shad_tr107631_c0_g1_i1.p1, Shad_tr21271_c0_g2_i5.p1, Shad_tr108686_c0_g1_i1.p1, Shad_tr8940_c2_g1_i1.p1, Shad_tr89436_c0_g1_i1.p1	Gafa_DN118732_c0_g1_i1.p1
OG0000205	Shad_tr53_c0_g1_i1.p1, Shad_tr12406_c1_g1_i1.p1, Shad_tr14046_c0_g1_i1.p1, Shad_tr28269_c2_g1_i1.p1, Shad_tr28269_c0_g2_i3.p1, Shad_tr28269_c0_g1_i3.p1	Gafa_DN4206_c0_g2_i2.p1, Gafa_DN15998_c0_g1_i7.p1, Gafa_DN17970_c0_g1_i20.p1, Gafa_DN40535_c0_g1_i2.p1, Gafa_DN40535_c1_g1_i3.p1, Gafa_DN37218_c0_g1_i1.p1
OG0000206	Shad_tr31656_c0_g1_i1.p1, Shad_tr1208_c0_g1_i1.p1	Gafa_DN1127_c1_g1_i5.p1
OG0000206	Shad_tr4608_c0_g1_i23.p1	Gafa_DN23383_c0_g1_i9.p1
OG0000206	Shad_tr28399_c0_g1_i3.p1	Gafa_DN12424_c3_g2_i2.p1
OG0000208	Shad_tr96_c1_g1_i3.p1	Gafa_DN143289_c0_g1_i1.p1
OG0000208	Shad_tr21437_c0_g1_i1.p1	Gafa_DN25361_c0_g1_i4.p1
OG0000209	Shad_tr2280_c0_g1_i1.p1	Gafa_DN2033_c0_g2_i5.p1
OG0000209	Shad_tr1725_c0_g1_i11.p1	Gafa_DN10496_c0_g1_i8.p1
OG0000209	Shad_tr8517_c0_g2_i10.p1	Gafa_DN48540_c0_g1_i7.p1, Gafa_DN2251_c1_g1_i1.p1
OG0000209	Shad_tr5570_c0_g2_i1.p1	Gafa_DN4992_c0_g1_i7.p1
OG0000210	Shad_tr14609_c0_g3_i2.p1	Gafa_DN11090_c4_g1_i1.p1
OG0000210	Shad_tr4773_c0_g3_i4.p2	Gafa_DN27622_c1_g1_i1.p2
OG0000210	Shad_tr2014_c0_g1_i2.p2, Shad_tr2014_c0_g2_i1.p1	Gafa_DN16525_c0_g1_i17.p2
OG0000210	Shad_tr4773_c0_g1_i2.p3	Gafa_DN37854_c0_g1_i3.p2
OG0000210	Shad_tr12796_c0_g1_i19.p1	Gafa_DN8022_c0_g1_i2.p1
OG0000210	Shad_tr4371_c0_g1_i12.p1	Gafa_DN18199_c0_g1_i6.p1, Gafa_DN81740_c0_g1_i1.p1, Gafa_DN16649_c0_g1_i5.p1
OG0000210	Shad_tr8719_c0_g1_i3.p1	Gafa_DN63879_c0_g1_i1.p1
OG0000211	Shad_tr17687_c0_g1_i4.p1	Gafa_DN33876_c0_g1_i10.p1
OG0000211	Shad_tr11543_c5_g1_i1.p1, Shad_tr18908_c0_g1_i6.p1	Gafa_DN32553_c0_g2_i1.p1
OG0000211	Shad_tr26875_c0_g1_i1.p1	Gafa_DN75272_c0_g1_i1.p1, Gafa_DN90317_c0_g1_i1.p2, Gafa_DN36104_c0_g1_i2.p1, Gafa_DN57334_c0_g1_i2.p1
OG0000212	Shad_tr30161_c1_g3_i1.p1, Shad_tr74742_c0_g1_i1.p1, Shad_tr15534_c1_g1_i1.p1, Shad_tr24673_c0_g2_i1.p1, Shad_tr15534_c0_g1_i5.p1, Shad_tr69043_c0_g1_i1.p1, Shad_tr8728_c2_g1_i1.p1, Shad_tr23740_c0_g1_i1.p1	Gafa_DN46251_c0_g1_i4.p1, Gafa_DN1064_c1_g2_i4.p1, Gafa_DN26942_c0_g1_i1.p1, Gafa_DN23763_c0_g1_i13.p1, Gafa_DN27410_c0_g1_i5.p1
OG0000213	Shad_tr13626_c0_g1_i7.p1	Gafa_DN45023_c0_g1_i1.p1
OG0000213	Shad_tr86030_c0_g1_i1.p1, Shad_tr36282_c0_g1_i1.p1, Shad_tr3722_c0_g2_i1.p1	Gafa_DN2606_c0_g1_i1.p1, Gafa_DN11951_c0_g2_i3.p1
OG0000214	Shad_tr3537_c0_g1_i2.p1	Gafa_DN48724_c1_g3_i1.p1
OG0000214	Shad_tr4071_c3_g2_i5.p1	Gafa_DN50643_c0_g1_i3.p1
OG0000214	Shad_tr57873_c0_g2_i1.p1	Gafa_DN91293_c0_g1_i1.p1
OG0000214	Shad_tr87277_c0_g1_i1.p1	Gafa_DN77648_c0_g1_i1.p1
OG0000215	Shad_tr15621_c0_g1_i1.p1	Gafa_DN22214_c0_g1_i3.p1
OG0000215	Shad_tr32033_c0_g1_i10.p1	Gafa_DN18800_c0_g1_i1.p1
OG0000215	Shad_tr113371_c0_g1_i1.p1, Shad_tr3510_c0_g1_i1.p1	Gafa_DN144586_c0_g1_i1.p1
OG0000215	Shad_tr32033_c0_g3_i1.p1	Gafa_DN40614_c0_g1_i1.p1
OG0000216	Shad_tr57_c0_g1_i3.p1, Shad_tr85532_c0_g1_i1.p1	Gafa_DN34667_c0_g1_i1.p1, Gafa_DN100490_c0_g1_i1.p1, Gafa_DN15541_c0_g1_i1.p1, Gafa_DN29720_c0_g1_i1.p1, Gafa_DN127314_c0_g1_i1.p1
OG0000216	Shad_tr102468_c0_g1_i1.p1, Shad_tr27042_c2_g1_i1.p1	Gafa_DN5194_c0_g1_i2.p1, Gafa_DN5194_c0_g4_i1.p1
OG0000216	Shad_tr88102_c0_g1_i1.p1	Gafa_DN25359_c0_g2_i1.p1, Gafa_DN59572_c0_g1_i1.p1, Gafa_DN25359_c0_g1_i2.p1, Gafa_DN84054_c0_g1_i1.p1, Gafa_DN137368_c0_g1_i1.p2
OG0000217	Shad_tr30489_c0_g1_i3.p1, Shad_tr25637_c0_g4_i1.p1	Gafa_DN48888_c0_g1_i3.p1
OG0000218	Shad_tr6055_c2_g1_i1.p1	Gafa_DN25688_c0_g1_i2.p2
OG0000218	Shad_tr11973_c0_g4_i3.p1	Gafa_DN57535_c0_g3_i1.p1
OG0000218	Shad_tr18727_c1_g1_i1.p1	Gafa_DN31908_c2_g2_i1.p1
OG0000218	Shad_tr5649_c1_g2_i1.p1	Gafa_DN29110_c0_g3_i1.p1
OG0000218	Shad_tr9759_c1_g1_i13.p1, Shad_tr53220_c0_g1_i1.p1	Gafa_DN60493_c0_g1_i1.p1
OG0000218	Shad_tr9757_c3_g1_i14.p1	Gafa_DN31724_c0_g1_i1.p1
OG0000219	Shad_tr3329_c5_g1_i1.p1	Gafa_DN63275_c0_g2_i1.p1
OG0000219	Shad_tr38590_c2_g1_i2.p1	Gafa_DN77550_c0_g1_i1.p1
OG0000219	Shad_tr37422_c0_g1_i1.p1	Gafa_DN42991_c0_g1_i5.p1
OG0000219	Shad_tr56846_c1_g1_i1.p1	Gafa_DN67169_c0_g1_i3.p1
OG0000219	Shad_tr76780_c0_g1_i1.p1, Shad_tr58510_c0_g3_i1.p1	Gafa_DN20672_c0_g4_i2.p1
OG0000220	Shad_tr74991_c0_g1_i1.p1	Gafa_DN99445_c0_g1_i1.p1
OG0000221	Shad_tr24699_c0_g1_i1.p1	Gafa_DN17662_c0_g2_i4.p1
OG0000221	Shad_tr49960_c0_g1_i1.p1	Gafa_DN88218_c0_g1_i1.p1
OG0000223	Shad_tr53643_c0_g2_i1.p1, Shad_tr11405_c0_g1_i10.p1, Shad_tr28060_c0_g1_i1.p1, Shad_tr16106_c2_g1_i1.p1, Shad_tr1864_c1_g1_i6.p1, Shad_tr13132_c0_g1_i2.p1, Shad_tr16106_c1_g1_i2.p1	Gafa_DN26756_c0_g1_i8.p1
OG0000223	Shad_tr21360_c2_g1_i1.p1, Shad_tr12934_c0_g1_i1.p1, Shad_tr7252_c3_g1_i1.p1	Gafa_DN13006_c0_g2_i2.p1, Gafa_DN13102_c0_g1_i4.p1, Gafa_DN39766_c0_g1_i6.p1
OG0000225	Shad_tr109304_c0_g1_i1.p1	Gafa_DN26761_c0_g1_i11.p1, Gafa_DN3394_c0_g1_i1.p1
OG0000225	Shad_tr50106_c0_g1_i1.p1	Gafa_DN12949_c0_g1_i6.p1
OG0000225	Shad_tr12878_c1_g1_i3.p1	Gafa_DN30045_c0_g1_i1.p1
OG0000225	Shad_tr102512_c0_g1_i1.p1	Gafa_DN13589_c1_g1_i8.p1
OG0000225	Shad_tr5626_c0_g1_i14.p1	Gafa_DN18791_c1_g1_i11.p1
OG0000225	Shad_tr50881_c0_g1_i2.p1	Gafa_DN8385_c1_g1_i7.p1
OG0000226	Shad_tr27850_c1_g2_i3.p1	Gafa_DN112616_c0_g1_i1.p1
OG0000226	Shad_tr6232_c0_g1_i13.p1, Shad_tr61629_c0_g1_i1.p1, Shad_tr70963_c0_g1_i1.p1	Gafa_DN3327_c0_g2_i2.p1
OG0000227	Shad_tr14829_c1_g2_i1.p1, Shad_tr32690_c0_g1_i11.p1, Shad_tr6268_c0_g2_i1.p1, Shad_tr20779_c1_g1_i1.p1, Shad_tr7320_c0_g1_i12.p1	Gafa_DN24223_c0_g2_i1.p1, Gafa_DN19495_c0_g2_i1.p1, Gafa_DN48547_c2_g1_i1.p1
OG0000228	Shad_tr34009_c0_g2_i1.p1	Gafa_DN68601_c0_g1_i3.p1, Gafa_DN95407_c0_g1_i5.p1
OG0000228	Shad_tr63922_c0_g1_i1.p1	Gafa_DN81797_c0_g3_i1.p1, Gafa_DN86412_c0_g1_i1.p1
OG0000228	Shad_tr59578_c0_g2_i1.p1	Gafa_DN15016_c0_g1_i2.p1, Gafa_DN68601_c0_g5_i1.p1
OG0000228	Shad_tr47271_c0_g1_i1.p1	Gafa_DN20969_c0_g1_i18.p1
OG0000228	Shad_tr77864_c0_g1_i1.p1	Gafa_DN1874_c0_g2_i4.p1, Gafa_DN68601_c0_g4_i1.p1
OG0000229	Shad_tr17152_c1_g1_i2.p1	Gafa_DN5049_c1_g1_i1.p1, Gafa_DN3392_c0_g2_i2.p1
OG0000229	Shad_tr1921_c0_g1_i4.p1	Gafa_DN95752_c0_g1_i1.p1, Gafa_DN44922_c0_g1_i1.p1
OG0000230	Shad_tr52766_c0_g2_i1.p1, Shad_tr32392_c0_g2_i1.p1	Gafa_DN89177_c0_g1_i1.p1
OG0000232	Shad_tr25704_c0_g3_i1.p1, Shad_tr38664_c0_g1_i4.p1, Shad_tr12843_c1_g1_i1.p1	Gafa_DN623_c0_g1_i1.p2
OG0000232	Shad_tr43170_c0_g2_i4.p1, Shad_tr26427_c0_g1_i1.p1	Gafa_DN40806_c0_g1_i1.p1
OG0000232	Shad_tr11732_c2_g1_i10.p1	Gafa_DN6220_c2_g1_i2.p1, Gafa_DN1142_c0_g1_i5.p1
OG0000232	Shad_tr15907_c2_g1_i1.p1	Gafa_DN18172_c0_g3_i1.p1
OG0000233	Shad_tr32646_c0_g3_i1.p1, Shad_tr44256_c0_g1_i1.p1, Shad_tr12387_c0_g1_i1.p1, Shad_tr1396_c1_g1_i5.p1, Shad_tr32646_c0_g1_i3.p1	Gafa_DN2585_c0_g1_i5.p1
OG0000233	Shad_tr11782_c0_g1_i3.p1	Gafa_DN12425_c0_g2_i1.p1
OG0000234	Shad_tr1309_c0_g1_i3.p1	Gafa_DN5984_c1_g1_i2.p1
OG0000234	Shad_tr1309_c0_g3_i2.p1, Shad_tr8898_c0_g1_i2.p5	Gafa_DN17799_c0_g3_i1.p1
OG0000234	Shad_tr8898_c1_g3_i3.p1, Shad_tr52510_c0_g1_i1.p1	Gafa_DN137247_c0_g1_i1.p1
OG0000234	Shad_tr8898_c1_g2_i1.p1	Gafa_DN1963_c0_g1_i2.p1
OG0000235	Shad_tr47424_c0_g2_i1.p2	Gafa_DN24746_c0_g1_i9.p1
OG0000235	Shad_tr109354_c0_g1_i1.p1	Gafa_DN49492_c0_g1_i1.p1, Gafa_DN36849_c0_g1_i5.p1
OG0000235	Shad_tr2092_c12_g2_i2.p1	Gafa_DN20363_c0_g1_i5.p1, Gafa_DN16511_c0_g1_i8.p1, Gafa_DN23946_c0_g1_i4.p1
OG0000236	Shad_tr18091_c0_g1_i1.p1	Gafa_DN120616_c0_g1_i1.p1, Gafa_DN81271_c0_g1_i2.p1, Gafa_DN29852_c2_g1_i6.p2
OG0000236	Shad_tr16858_c1_g2_i1.p1	Gafa_DN3111_c0_g1_i2.p1
OG0000236	Shad_tr72726_c0_g1_i1.p1, Shad_tr10834_c0_g1_i9.p1	Gafa_DN9269_c0_g2_i4.p1
OG0000237	Shad_tr8737_c2_g1_i1.p1	Gafa_DN2454_c2_g1_i1.p1
OG0000237	Shad_tr2661_c0_g2_i2.p1	Gafa_DN3957_c0_g1_i1.p1
