Orthogroup	Stichodactyla_haddoni_longest_pep	Anthopleura_dowii_longest_pep
OG0000676	Shad_tr25056_c4_g1_i2.p1	Ando_DN3010_c0_g1_i1.p1
OG0000676	Shad_tr9973_c0_g1_i1.p1	Ando_DN8818_c0_g1_i1.p1
OG0000677	Shad_tr23194_c0_g1_i1.p1	Ando_DN1019_c0_g1_i1.p1
OG0000677	Shad_tr15963_c1_g1_i1.p1	Ando_DN25337_c0_g1_i1.p1
OG0000678	Shad_tr40516_c0_g3_i1.p1, Shad_tr20774_c1_g1_i1.p1, Shad_tr17508_c1_g1_i16.p1, Shad_tr17712_c1_g1_i2.p1, Shad_tr50784_c0_g1_i1.p1, Shad_tr69409_c0_g1_i1.p1, Shad_tr27332_c0_g2_i1.p1, Shad_tr27332_c3_g1_i1.p1	Ando_DN14078_c0_g1_i1.p1
OG0000679	Shad_tr3770_c2_g1_i1.p1	Ando_DN11396_c0_g1_i1.p1
OG0000679	Shad_tr15735_c0_g1_i3.p1	Ando_DN4181_c0_g1_i3.p1
OG0000681	Shad_tr92480_c0_g1_i1.p1	Ando_DN251_c0_g1_i1.p1
OG0000681	Shad_tr19403_c0_g1_i1.p2	Ando_DN7243_c0_g1_i3.p1
OG0000685	Shad_tr9200_c0_g1_i5.p1	Ando_DN8469_c0_g1_i1.p1, Ando_DN17974_c0_g1_i1.p1, Ando_DN23454_c0_g1_i1.p1
OG0000686	Shad_tr143_c3_g1_i6.p1	Ando_DN6288_c0_g1_i4.p1
OG0000686	Shad_tr2455_c3_g1_i3.p1	Ando_DN4699_c0_g1_i1.p1
OG0000687	Shad_tr8276_c0_g1_i3.p1	Ando_DN5657_c1_g1_i1.p1, Ando_DN23227_c0_g1_i1.p1
OG0000688	Shad_tr8554_c0_g2_i1.p1	Ando_DN25370_c0_g1_i1.p1
OG0000688	Shad_tr21184_c0_g2_i2.p1	Ando_DN15721_c0_g1_i1.p1
OG0000689	Shad_tr15002_c1_g1_i1.p1, Shad_tr15002_c0_g1_i3.p1	Ando_DN27063_c0_g1_i1.p1
OG0000689	Shad_tr13931_c2_g1_i17.p1	Ando_DN6074_c1_g1_i1.p1
OG0000690	Shad_tr95620_c0_g1_i1.p1	Ando_DN5354_c0_g1_i1.p1
OG0000690	Shad_tr77628_c0_g1_i1.p1	Ando_DN8543_c0_g1_i1.p1
OG0000691	Shad_tr114236_c0_g1_i1.p1	Ando_DN19143_c0_g1_i1.p1
OG0000692	Shad_tr11448_c0_g1_i2.p1	Ando_DN11147_c0_g1_i1.p1
OG0000693	Shad_tr1111_c0_g1_i13.p1	Ando_DN26148_c0_g1_i1.p1
OG0000693	Shad_tr39033_c0_g1_i1.p1	Ando_DN4061_c0_g1_i1.p1, Ando_DN1516_c2_g1_i1.p1
OG0000694	Shad_tr25438_c1_g1_i1.p1, Shad_tr25438_c0_g1_i12.p1	Ando_DN3608_c0_g1_i1.p1
OG0000695	Shad_tr69291_c0_g1_i1.p1	Ando_DN7709_c0_g1_i1.p1
OG0000695	Shad_tr4612_c1_g1_i2.p1	Ando_DN21806_c0_g1_i1.p1
OG0000696	Shad_tr38691_c0_g3_i1.p1	Ando_DN11207_c0_g1_i1.p1, Ando_DN6343_c0_g2_i2.p1
OG0000696	Shad_tr36369_c0_g2_i4.p1	Ando_DN7400_c0_g2_i1.p1
OG0000698	Shad_tr23159_c5_g1_i1.p1	Ando_DN7184_c0_g3_i1.p1
OG0000698	Shad_tr2967_c0_g1_i4.p1	Ando_DN226_c0_g1_i2.p1
OG0000699	Shad_tr17223_c0_g2_i2.p1	Ando_DN19514_c0_g1_i2.p1, Ando_DN16147_c0_g1_i9.p1
OG0000699	Shad_tr26064_c0_g1_i1.p1, Shad_tr1408_c1_g1_i21.p1	Ando_DN11070_c0_g1_i1.p1
OG0000701	Shad_tr37016_c0_g1_i1.p1	Ando_DN15127_c0_g2_i1.p1
OG0000701	Shad_tr16973_c0_g1_i1.p1	Ando_DN1766_c0_g1_i1.p1
OG0000701	Shad_tr10085_c1_g2_i1.p1, Shad_tr1919_c0_g1_i1.p1	Ando_DN7_c0_g1_i5.p1
OG0000701	Shad_tr32309_c0_g1_i1.p1	Ando_DN15416_c0_g1_i1.p1, Ando_DN27169_c0_g1_i1.p1
OG0000702	Shad_tr2880_c0_g2_i1.p1	Ando_DN5422_c0_g1_i5.p1
OG0000702	Shad_tr22191_c0_g1_i1.p1	Ando_DN4256_c0_g1_i1.p1
OG0000703	Shad_tr1593_c0_g1_i1.p1	Ando_DN10292_c0_g1_i1.p1, Ando_DN2877_c0_g1_i1.p1
OG0000703	Shad_tr508_c0_g1_i1.p1	Ando_DN5829_c0_g1_i1.p1
OG0000703	Shad_tr10058_c0_g2_i5.p1	Ando_DN8930_c0_g1_i1.p1
OG0000704	Shad_tr2498_c0_g2_i1.p1	Ando_DN2874_c0_g1_i1.p1
OG0000704	Shad_tr9257_c1_g1_i1.p1	Ando_DN885_c0_g6_i1.p1
OG0000705	Shad_tr368_c0_g1_i1.p1	Ando_DN4114_c0_g1_i4.p1
OG0000706	Shad_tr1514_c0_g1_i10.p1	Ando_DN13644_c0_g1_i1.p1
OG0000706	Shad_tr1157_c3_g1_i4.p1	Ando_DN1815_c0_g1_i3.p1
OG0000707	Shad_tr36217_c0_g1_i1.p1	Ando_DN7875_c0_g1_i2.p1
OG0000707	Shad_tr15663_c0_g1_i4.p1	Ando_DN7755_c0_g2_i1.p1
OG0000708	Shad_tr68627_c0_g1_i1.p1	Ando_DN10448_c0_g1_i1.p1, Ando_DN2462_c0_g1_i1.p1
OG0000710	Shad_tr15041_c0_g1_i1.p1	Ando_DN17283_c0_g1_i1.p1
OG0000711	Shad_tr197_c0_g1_i3.p1	Ando_DN1674_c0_g1_i1.p1
OG0000712	Shad_tr18907_c0_g1_i4.p1	Ando_DN1521_c0_g1_i2.p1
OG0000713	Shad_tr26961_c2_g1_i10.p1	Ando_DN15725_c0_g2_i1.p1, Ando_DN15725_c0_g1_i1.p1, Ando_DN15725_c0_g3_i1.p1
OG0000714	Shad_tr18808_c0_g1_i4.p1	Ando_DN5890_c0_g2_i1.p1
OG0000715	Shad_tr10772_c0_g1_i1.p1	Ando_DN4789_c0_g1_i1.p1
OG0000715	Shad_tr23140_c0_g1_i1.p1	Ando_DN378_c0_g3_i1.p1
OG0000716	Shad_tr6622_c0_g2_i7.p1	Ando_DN2461_c0_g1_i1.p1
OG0000716	Shad_tr71697_c0_g1_i1.p1	Ando_DN1538_c0_g3_i1.p1
OG0000717	Shad_tr61376_c0_g1_i1.p1	Ando_DN1765_c0_g1_i1.p1
OG0000717	Shad_tr5079_c0_g1_i15.p1	Ando_DN19368_c0_g1_i3.p1
OG0000718	Shad_tr8743_c0_g2_i2.p2, Shad_tr35080_c0_g1_i1.p1	Ando_DN3344_c0_g1_i1.p1
OG0000719	Shad_tr8266_c0_g1_i1.p1, Shad_tr78526_c0_g1_i1.p1	Ando_DN1782_c0_g1_i1.p1
OG0000720	Shad_tr58195_c0_g1_i1.p1, Shad_tr2144_c1_g1_i4.p1	Ando_DN9811_c0_g1_i1.p1
OG0000720	Shad_tr81196_c0_g1_i1.p1	Ando_DN6004_c1_g2_i1.p1
OG0000720	Shad_tr70053_c0_g1_i1.p1	Ando_DN9199_c0_g2_i1.p1
OG0000720	Shad_tr451_c6_g2_i1.p1	Ando_DN9109_c0_g1_i1.p1
OG0000724	Shad_tr8365_c0_g1_i1.p1	Ando_DN11091_c0_g1_i1.p1
OG0000724	Shad_tr21557_c0_g1_i1.p1	Ando_DN3740_c0_g1_i1.p1
OG0000726	Shad_tr1354_c1_g1_i11.p1, Shad_tr1354_c4_g1_i6.p1, Shad_tr31609_c0_g1_i1.p1	Ando_DN23149_c0_g1_i2.p1
OG0000728	Shad_tr98942_c0_g1_i1.p1	Ando_DN26703_c0_g1_i1.p1
OG0000730	Shad_tr26795_c0_g1_i17.p1	Ando_DN15205_c0_g1_i1.p1, Ando_DN15205_c0_g2_i1.p1
OG0000730	Shad_tr16346_c0_g1_i1.p1	Ando_DN19933_c0_g1_i1.p1
OG0000730	Shad_tr39206_c0_g1_i1.p1, Shad_tr1703_c0_g1_i2.p1	Ando_DN1602_c0_g1_i8.p1
OG0000730	Shad_tr86580_c0_g1_i1.p1	Ando_DN17786_c0_g2_i1.p1
OG0000731	Shad_tr20887_c2_g1_i6.p1	Ando_DN18263_c0_g1_i1.p1
OG0000731	Shad_tr1062_c2_g1_i3.p1	Ando_DN7096_c0_g2_i2.p1, Ando_DN7096_c0_g1_i1.p1
OG0000732	Shad_tr2340_c0_g1_i2.p1	Ando_DN3019_c0_g1_i1.p1
OG0000732	Shad_tr4756_c2_g1_i16.p1	Ando_DN12266_c0_g3_i1.p1
OG0000735	Shad_tr10526_c1_g1_i32.p1	Ando_DN5263_c0_g3_i2.p1
OG0000735	Shad_tr13241_c0_g1_i54.p1	Ando_DN26056_c0_g1_i1.p1
OG0000735	Shad_tr6026_c1_g1_i13.p1	Ando_DN6472_c0_g1_i2.p1
OG0000739	Shad_tr54134_c0_g2_i9.p1	Ando_DN10539_c0_g1_i1.p1
OG0000739	Shad_tr39451_c0_g2_i2.p1	Ando_DN1724_c0_g1_i1.p1
OG0000740	Shad_tr1340_c0_g1_i2.p1	Ando_DN27394_c0_g1_i1.p1
OG0000740	Shad_tr24277_c0_g1_i1.p1	Ando_DN21625_c0_g1_i1.p1
OG0000741	Shad_tr12477_c0_g1_i17.p1	Ando_DN74_c0_g1_i6.p1
OG0000741	Shad_tr45229_c0_g1_i1.p1	Ando_DN14126_c0_g1_i4.p1, Ando_DN689_c1_g2_i1.p1, Ando_DN9654_c0_g1_i2.p1
OG0000742	Shad_tr56917_c0_g1_i6.p1	Ando_DN4913_c0_g1_i1.p1
OG0000743	Shad_tr52171_c0_g1_i1.p1, Shad_tr88120_c0_g1_i1.p1	Ando_DN9308_c0_g1_i1.p1
OG0000743	Shad_tr1340_c1_g1_i1.p1	Ando_DN7687_c0_g1_i1.p1
OG0000744	Shad_tr22224_c0_g2_i3.p1	Ando_DN5473_c0_g1_i3.p1, Ando_DN18528_c0_g1_i1.p1
OG0000744	Shad_tr22224_c0_g1_i3.p1	Ando_DN18528_c1_g1_i1.p1, Ando_DN5776_c0_g1_i1.p1
OG0000744	Shad_tr26018_c0_g1_i2.p1	Ando_DN4864_c0_g3_i1.p1
OG0000745	Shad_tr41269_c0_g1_i1.p1	Ando_DN15237_c0_g1_i1.p1
OG0000745	Shad_tr25443_c0_g1_i2.p1	Ando_DN14895_c0_g1_i2.p1
OG0000746	Shad_tr39891_c1_g1_i5.p1	Ando_DN8795_c0_g1_i1.p1
OG0000746	Shad_tr38727_c1_g1_i1.p1	Ando_DN20708_c0_g2_i1.p1
OG0000747	Shad_tr88242_c0_g1_i1.p1, Shad_tr10914_c0_g1_i4.p1	Ando_DN16742_c0_g1_i1.p1
OG0000749	Shad_tr8628_c0_g1_i1.p1	Ando_DN3398_c0_g3_i1.p1, Ando_DN19460_c0_g2_i1.p2, Ando_DN5570_c0_g1_i1.p1
OG0000750	Shad_tr8253_c3_g1_i1.p1	Ando_DN14771_c0_g2_i1.p1
OG0000750	Shad_tr16094_c0_g1_i1.p1	Ando_DN1960_c0_g2_i7.p1
OG0000752	Shad_tr99429_c0_g1_i1.p1	Ando_DN8614_c0_g1_i1.p1
OG0000752	Shad_tr686_c2_g1_i14.p1	Ando_DN2540_c0_g1_i3.p1
OG0000753	Shad_tr35900_c0_g1_i1.p1	Ando_DN15775_c0_g1_i1.p1
OG0000753	Shad_tr8060_c3_g1_i1.p2	Ando_DN4905_c0_g1_i1.p1
OG0000754	Shad_tr13408_c0_g1_i2.p1	Ando_DN10863_c0_g1_i1.p1
OG0000754	Shad_tr23551_c1_g1_i1.p1	Ando_DN3983_c0_g1_i2.p1, Ando_DN4666_c0_g1_i3.p2, Ando_DN701_c2_g1_i7.p1, Ando_DN1277_c0_g1_i10.p1
OG0000754	Shad_tr18301_c0_g1_i1.p1	Ando_DN7700_c0_g1_i1.p1
OG0000757	Shad_tr19311_c4_g1_i1.p1	Ando_DN17597_c0_g1_i1.p1
OG0000757	Shad_tr30336_c1_g1_i1.p1	Ando_DN8998_c0_g1_i2.p1, Ando_DN9209_c1_g1_i1.p1, Ando_DN7168_c2_g4_i1.p1
OG0000758	Shad_tr9749_c0_g2_i4.p1, Shad_tr9749_c0_g3_i1.p1	Ando_DN4295_c0_g1_i3.p1
OG0000759	Shad_tr9347_c0_g1_i1.p1	Ando_DN5264_c0_g1_i1.p1
OG0000759	Shad_tr1387_c3_g1_i1.p1	Ando_DN826_c0_g1_i1.p1
OG0000760	Shad_tr85101_c0_g1_i1.p1	Ando_DN22671_c0_g1_i1.p1
OG0000760	Shad_tr8735_c0_g1_i11.p1, Shad_tr98234_c0_g1_i1.p1	Ando_DN14368_c0_g1_i1.p1
OG0000765	Shad_tr11185_c4_g1_i2.p1	Ando_DN13191_c0_g2_i1.p1
OG0000765	Shad_tr46352_c1_g1_i1.p1	Ando_DN5848_c0_g1_i6.p1
OG0000767	Shad_tr24974_c0_g1_i2.p1, Shad_tr19339_c0_g1_i13.p1	Ando_DN6767_c1_g1_i1.p1
OG0000768	Shad_tr22495_c0_g1_i1.p1, Shad_tr3374_c0_g1_i2.p1	Ando_DN1264_c0_g1_i5.p1
OG0000768	Shad_tr22200_c0_g1_i1.p1	Ando_DN15878_c0_g1_i1.p1
OG0000769	Shad_tr13428_c0_g2_i10.p1	Ando_DN8285_c0_g1_i1.p1
OG0000769	Shad_tr10368_c0_g1_i3.p1	Ando_DN11896_c0_g2_i1.p1
OG0000770	Shad_tr11548_c0_g1_i1.p1	Ando_DN15835_c0_g4_i1.p1, Ando_DN15835_c0_g1_i1.p1, Ando_DN15835_c0_g6_i1.p1, Ando_DN15835_c0_g3_i1.p1
OG0000773	Shad_tr22419_c0_g1_i2.p1	Ando_DN11422_c0_g1_i1.p1
OG0000773	Shad_tr5335_c0_g1_i37.p1	Ando_DN25713_c0_g1_i1.p1
OG0000774	Shad_tr5294_c2_g1_i3.p1	Ando_DN15072_c0_g1_i4.p1
OG0000774	Shad_tr5294_c2_g2_i2.p1	Ando_DN25826_c0_g1_i1.p1
OG0000777	Shad_tr31443_c1_g1_i4.p1, Shad_tr226_c9_g2_i3.p1, Shad_tr57176_c3_g1_i1.p1, Shad_tr14656_c2_g1_i1.p1	Ando_DN12116_c0_g1_i2.p1
OG0000778	Shad_tr42732_c0_g1_i1.p1	Ando_DN12385_c0_g2_i3.p1
OG0000778	Shad_tr43381_c0_g1_i1.p1, Shad_tr4199_c0_g1_i19.p1	Ando_DN12385_c0_g1_i1.p1
OG0000780	Shad_tr108146_c0_g1_i1.p1	Ando_DN2311_c0_g1_i1.p1
OG0000780	Shad_tr20188_c0_g1_i3.p1	Ando_DN8009_c0_g2_i2.p1
OG0000781	Shad_tr494_c2_g1_i1.p1	Ando_DN5718_c0_g3_i2.p1
OG0000781	Shad_tr1463_c0_g1_i4.p1	Ando_DN875_c0_g1_i2.p1
OG0000782	Shad_tr1382_c1_g1_i1.p1	Ando_DN12332_c0_g1_i1.p1
OG0000782	Shad_tr59909_c0_g1_i1.p1	Ando_DN16960_c0_g1_i1.p1
OG0000783	Shad_tr19769_c0_g1_i1.p1	Ando_DN419_c0_g2_i1.p1
OG0000783	Shad_tr44706_c0_g3_i1.p1	Ando_DN3404_c1_g1_i1.p1
OG0000791	Shad_tr7806_c1_g1_i2.p1	Ando_DN12937_c0_g1_i1.p1
OG0000791	Shad_tr21036_c0_g1_i3.p1	Ando_DN14338_c0_g2_i1.p1, Ando_DN14338_c0_g1_i1.p1
OG0000792	Shad_tr50873_c0_g1_i1.p1	Ando_DN25229_c0_g1_i1.p1
OG0000793	Shad_tr2280_c5_g1_i6.p1	Ando_DN14662_c0_g1_i1.p1, Ando_DN23052_c0_g1_i1.p1
OG0000794	Shad_tr4898_c0_g1_i1.p1	Ando_DN21194_c0_g2_i2.p1
OG0000794	Shad_tr8843_c2_g1_i22.p1	Ando_DN8744_c0_g2_i1.p1
OG0000796	Shad_tr9943_c0_g1_i1.p1	Ando_DN3935_c0_g2_i2.p1
OG0000796	Shad_tr2050_c7_g1_i4.p1	Ando_DN5035_c0_g1_i1.p1
OG0000797	Shad_tr302_c0_g1_i1.p1, Shad_tr10073_c0_g2_i7.p1	Ando_DN3169_c0_g2_i1.p1
OG0000797	Shad_tr8444_c0_g1_i14.p1, Shad_tr21192_c2_g1_i1.p1, Shad_tr21192_c0_g1_i2.p1	Ando_DN3169_c0_g1_i10.p1
OG0000799	Shad_tr12721_c0_g1_i1.p1	Ando_DN16237_c0_g1_i1.p1
OG0000799	Shad_tr93795_c0_g1_i1.p1	Ando_DN124_c0_g1_i5.p1
OG0000800	Shad_tr14456_c0_g1_i3.p1	Ando_DN26639_c0_g1_i1.p1
OG0000800	Shad_tr30409_c0_g1_i6.p1	Ando_DN1351_c1_g1_i4.p1
OG0000802	Shad_tr19907_c0_g2_i3.p1	Ando_DN2872_c1_g1_i1.p1
OG0000802	Shad_tr7359_c0_g1_i5.p1, Shad_tr32188_c0_g1_i3.p1, Shad_tr104539_c0_g1_i1.p1	Ando_DN4620_c0_g1_i10.p1, Ando_DN11820_c0_g2_i1.p1, Ando_DN4620_c0_g2_i1.p1
OG0000803	Shad_tr26443_c1_g1_i3.p1	Ando_DN3249_c0_g1_i3.p1
OG0000803	Shad_tr5181_c0_g2_i1.p1	Ando_DN10221_c0_g1_i2.p1
OG0000804	Shad_tr1229_c2_g1_i1.p1	Ando_DN20296_c0_g1_i1.p1
OG0000805	Shad_tr4444_c0_g4_i3.p1, Shad_tr4444_c0_g5_i2.p1	Ando_DN3825_c0_g2_i1.p1
OG0000805	Shad_tr4444_c0_g3_i1.p1	Ando_DN3825_c0_g1_i3.p1
OG0000806	Shad_tr46219_c0_g1_i1.p1, Shad_tr23939_c1_g5_i1.p1	Ando_DN8616_c0_g2_i1.p1
OG0000807	Shad_tr8918_c0_g1_i2.p1	Ando_DN25430_c0_g1_i1.p1
OG0000808	Shad_tr14078_c0_g1_i11.p1	Ando_DN147_c0_g1_i1.p1, Ando_DN147_c0_g2_i1.p1
OG0000810	Shad_tr8697_c0_g1_i5.p1	Ando_DN21912_c0_g1_i2.p1
OG0000810	Shad_tr11041_c0_g1_i3.p1	Ando_DN3416_c0_g1_i1.p1
OG0000810	Shad_tr14216_c0_g2_i1.p1	Ando_DN3779_c1_g1_i1.p1
OG0000811	Shad_tr26480_c0_g1_i2.p1	Ando_DN2634_c0_g2_i1.p1
OG0000811	Shad_tr2856_c1_g1_i1.p1	Ando_DN12718_c0_g1_i2.p1
OG0000811	Shad_tr88227_c0_g1_i1.p1	Ando_DN7716_c0_g1_i2.p1
OG0000812	Shad_tr32752_c0_g4_i4.p1	Ando_DN1679_c0_g1_i2.p1
OG0000812	Shad_tr32752_c0_g2_i1.p1	Ando_DN14706_c0_g1_i1.p1
OG0000812	Shad_tr40300_c5_g1_i1.p1	Ando_DN5189_c0_g1_i1.p1
OG0000812	Shad_tr13404_c0_g2_i1.p1	Ando_DN14907_c1_g1_i1.p1
OG0000814	Shad_tr3217_c1_g1_i3.p1	Ando_DN5946_c0_g1_i2.p1
OG0000817	Shad_tr200_c0_g1_i2.p1	Ando_DN6051_c0_g1_i4.p1
OG0000819	Shad_tr3977_c0_g1_i1.p1	Ando_DN9405_c0_g1_i1.p1
OG0000819	Shad_tr96_c0_g2_i1.p1	Ando_DN400_c0_g1_i3.p1
OG0000820	Shad_tr3273_c0_g3_i2.p1	Ando_DN15180_c0_g1_i1.p1
OG0000820	Shad_tr7137_c1_g1_i3.p1	Ando_DN17958_c0_g1_i1.p1
OG0000821	Shad_tr1836_c0_g1_i33.p1	Ando_DN5855_c0_g1_i1.p1
OG0000822	Shad_tr33467_c1_g1_i62.p1	Ando_DN21069_c0_g1_i1.p1
OG0000822	Shad_tr901_c1_g1_i9.p1	Ando_DN16277_c0_g2_i1.p1, Ando_DN16277_c0_g3_i1.p1
OG0000824	Shad_tr388_c5_g1_i13.p1	Ando_DN5367_c0_g1_i1.p1
OG0000824	Shad_tr4619_c2_g1_i2.p1	Ando_DN8588_c0_g1_i4.p1
OG0000825	Shad_tr40118_c0_g1_i2.p1	Ando_DN6133_c0_g2_i1.p1
OG0000825	Shad_tr22157_c0_g1_i7.p1	Ando_DN6133_c0_g1_i1.p1
OG0000826	Shad_tr1511_c0_g2_i1.p1	Ando_DN8412_c0_g1_i4.p1
OG0000827	Shad_tr9548_c0_g1_i15.p1	Ando_DN15439_c0_g2_i1.p1, Ando_DN27175_c0_g1_i1.p1
OG0000827	Shad_tr19858_c0_g2_i1.p1	Ando_DN8926_c0_g1_i1.p1
OG0000828	Shad_tr32405_c0_g1_i4.p1	Ando_DN3017_c0_g1_i1.p1
OG0000829	Shad_tr84_c11_g1_i3.p1	Ando_DN2826_c0_g1_i4.p1
OG0000829	Shad_tr16887_c2_g1_i6.p1	Ando_DN16099_c0_g3_i1.p1, Ando_DN16099_c0_g1_i1.p1
OG0000829	Shad_tr30141_c0_g1_i1.p1	Ando_DN24743_c0_g1_i1.p1
OG0000830	Shad_tr14933_c0_g1_i1.p1	Ando_DN7996_c0_g1_i3.p1
OG0000831	Shad_tr5660_c0_g1_i10.p1	Ando_DN505_c0_g2_i1.p1
OG0000831	Shad_tr98628_c0_g1_i1.p1	Ando_DN3515_c0_g2_i1.p1
OG0000833	Shad_tr3833_c0_g2_i3.p1	Ando_DN5888_c0_g1_i2.p1
OG0000834	Shad_tr3146_c0_g2_i2.p2, Shad_tr3146_c0_g1_i12.p1	Ando_DN7514_c0_g1_i2.p1
OG0000834	Shad_tr11418_c2_g1_i1.p1	Ando_DN3926_c0_g1_i2.p1
OG0000835	Shad_tr11481_c0_g2_i5.p1	Ando_DN13464_c0_g1_i1.p1
OG0000835	Shad_tr7073_c0_g1_i1.p1	Ando_DN15298_c0_g1_i1.p1
OG0000836	Shad_tr778_c4_g1_i2.p1	Ando_DN1248_c1_g1_i2.p1
OG0000837	Shad_tr96953_c0_g1_i1.p1	Ando_DN498_c0_g1_i1.p1
OG0000837	Shad_tr52169_c0_g1_i1.p1, Shad_tr25713_c3_g2_i1.p1, Shad_tr58851_c0_g1_i1.p1	Ando_DN1455_c0_g1_i2.p1
OG0000839	Shad_tr26966_c0_g1_i1.p1	Ando_DN18368_c0_g1_i1.p1
OG0000840	Shad_tr44788_c0_g1_i1.p1, Shad_tr31254_c0_g3_i1.p1	Ando_DN4637_c0_g1_i1.p1
OG0000840	Shad_tr45988_c0_g1_i8.p1	Ando_DN17221_c0_g1_i1.p1
OG0000842	Shad_tr13953_c0_g1_i3.p1, Shad_tr4257_c0_g1_i16.p1	Ando_DN893_c0_g1_i4.p1
OG0000843	Shad_tr9947_c0_g1_i7.p1, Shad_tr32496_c0_g1_i3.p1, Shad_tr12054_c0_g1_i1.p1, Shad_tr27099_c0_g1_i2.p2, Shad_tr27099_c1_g1_i1.p1, Shad_tr27459_c0_g1_i1.p1	Ando_DN19153_c0_g1_i1.p1
OG0000844	Shad_tr65931_c0_g1_i1.p1	Ando_DN25265_c0_g1_i1.p1
OG0000845	Shad_tr103627_c0_g1_i1.p1, Shad_tr30697_c1_g2_i1.p2	Ando_DN5911_c0_g1_i1.p1
OG0000846	Shad_tr5108_c0_g3_i1.p1	Ando_DN3947_c0_g1_i1.p1
OG0000846	Shad_tr4885_c0_g1_i1.p1	Ando_DN1681_c0_g1_i1.p1
OG0000847	Shad_tr114201_c0_g1_i1.p1	Ando_DN25576_c0_g1_i1.p1
OG0000849	Shad_tr5882_c0_g1_i4.p1	Ando_DN24602_c0_g1_i1.p1, Ando_DN14542_c0_g1_i1.p1, Ando_DN5773_c0_g1_i6.p1
OG0000849	Shad_tr387_c1_g1_i1.p1	Ando_DN7808_c0_g1_i1.p1
OG0000850	Shad_tr21881_c0_g1_i1.p1	Ando_DN3763_c0_g1_i1.p1
OG0000850	Shad_tr2171_c0_g1_i1.p1	Ando_DN2569_c0_g1_i3.p1
OG0000850	Shad_tr8312_c0_g1_i1.p1	Ando_DN6563_c0_g1_i7.p1
OG0000851	Shad_tr21257_c0_g1_i3.p1	Ando_DN12731_c0_g3_i1.p1
OG0000852	Shad_tr4868_c2_g2_i1.p1	Ando_DN26089_c0_g1_i1.p1
OG0000853	Shad_tr21793_c0_g1_i9.p1	Ando_DN8051_c0_g1_i1.p1
OG0000853	Shad_tr24453_c1_g1_i4.p1	Ando_DN21005_c0_g1_i1.p1
OG0000854	Shad_tr5284_c0_g1_i2.p1	Ando_DN3682_c1_g1_i1.p1
OG0000854	Shad_tr2759_c0_g1_i1.p1	Ando_DN10051_c0_g1_i1.p1, Ando_DN10051_c0_g2_i1.p1
OG0000855	Shad_tr183_c1_g1_i11.p1	Ando_DN13473_c0_g1_i2.p1
OG0000855	Shad_tr37611_c0_g1_i16.p1	Ando_DN7029_c0_g1_i1.p1, Ando_DN7544_c0_g3_i1.p1
OG0000856	Shad_tr11480_c2_g1_i6.p1	Ando_DN9952_c0_g1_i1.p1
OG0000856	Shad_tr6264_c0_g2_i1.p1	Ando_DN19776_c0_g1_i1.p1
OG0000857	Shad_tr3473_c0_g1_i11.p1	Ando_DN6942_c0_g1_i1.p1
OG0000857	Shad_tr20739_c0_g1_i1.p1	Ando_DN6703_c0_g1_i1.p1, Ando_DN6703_c0_g2_i2.p1
OG0000858	Shad_tr59208_c0_g1_i1.p1	Ando_DN143_c2_g1_i1.p1
OG0000858	Shad_tr12934_c1_g1_i1.p1, Shad_tr29743_c0_g1_i1.p1, Shad_tr12934_c5_g1_i1.p1	Ando_DN2001_c0_g1_i4.p1
OG0000859	Shad_tr6614_c2_g1_i6.p1	Ando_DN9856_c0_g1_i1.p1
OG0000859	Shad_tr17204_c0_g3_i4.p1	Ando_DN5301_c0_g1_i1.p1
OG0000860	Shad_tr57657_c0_g1_i1.p1	Ando_DN16683_c0_g1_i1.p1
OG0000860	Shad_tr14642_c0_g1_i3.p1	Ando_DN10366_c0_g1_i8.p1
OG0000861	Shad_tr20182_c0_g1_i6.p1	Ando_DN27656_c0_g1_i1.p1
OG0000861	Shad_tr22283_c0_g1_i5.p1	Ando_DN25011_c0_g1_i1.p1
OG0000862	Shad_tr35829_c0_g1_i2.p1	Ando_DN24182_c0_g1_i1.p1
OG0000863	Shad_tr737_c0_g1_i1.p1	Ando_DN2119_c0_g1_i1.p1
OG0000863	Shad_tr11000_c0_g1_i8.p1	Ando_DN24247_c0_g1_i1.p1
OG0000865	Shad_tr16373_c0_g1_i10.p1	Ando_DN4750_c0_g1_i1.p1
OG0000865	Shad_tr5742_c0_g1_i2.p1	Ando_DN1043_c1_g1_i1.p1
OG0000867	Shad_tr3308_c3_g1_i1.p1	Ando_DN19031_c0_g1_i1.p1
OG0000867	Shad_tr3388_c0_g1_i14.p1	Ando_DN10371_c2_g1_i1.p1
OG0000868	Shad_tr7747_c0_g1_i5.p1	Ando_DN7055_c0_g1_i1.p1
OG0000868	Shad_tr2610_c0_g1_i20.p1	Ando_DN10069_c1_g1_i2.p1
OG0000869	Shad_tr29534_c0_g2_i1.p1	Ando_DN6286_c1_g1_i2.p1
OG0000871	Shad_tr14757_c1_g1_i14.p1, Shad_tr53331_c0_g1_i1.p1, Shad_tr53331_c0_g2_i1.p1	Ando_DN11426_c0_g6_i1.p1
OG0000873	Shad_tr851_c0_g2_i1.p1	Ando_DN109_c0_g1_i3.p1
OG0000873	Shad_tr44684_c1_g4_i1.p1	Ando_DN16604_c0_g1_i1.p1
OG0000874	Shad_tr25074_c0_g1_i1.p1	Ando_DN18247_c0_g1_i1.p1
