Orthogroup	Stichodactyla_haddoni_longest_pep	Stichidactyla_gigantea_longest_pep
OG0000072	Shad_tr50055_c0_g1_i8.p1	Sgig_tr41793_c0_g1_i1.p1, Sgig_tr41793_c0_g2_i1.p1
OG0000072	Shad_tr8688_c0_g3_i3.p1	Sgig_tr100116_c0_g1_i1.p1
OG0000072	Shad_tr21353_c0_g1_i3.p1	Sgig_tr30294_c0_g1_i2.p1
OG0000073	Shad_tr26923_c0_g2_i1.p1	Sgig_tr2149_c1_g1_i1.p1, Sgig_tr34485_c0_g1_i4.p1, Sgig_tr19573_c1_g1_i4.p1
OG0000073	Shad_tr26109_c0_g1_i2.p1	Sgig_tr316_c13_g1_i3.p1
OG0000073	Shad_tr9495_c0_g1_i3.p1	Sgig_tr12694_c0_g1_i4.p1
OG0000073	Shad_tr101655_c0_g1_i1.p1	Sgig_tr3275_c1_g1_i1.p1, Sgig_tr38474_c0_g1_i1.p1
OG0000073	Shad_tr1812_c5_g1_i1.p1	Sgig_tr47177_c0_g1_i1.p1
OG0000073	Shad_tr39385_c0_g2_i2.p1	Sgig_tr2149_c0_g1_i4.p1
OG0000074	Shad_tr31007_c1_g1_i2.p1	Sgig_tr31487_c0_g1_i1.p1, Sgig_tr32858_c0_g1_i2.p1
OG0000074	Shad_tr13098_c0_g1_i5.p1	Sgig_tr67941_c0_g1_i1.p1, Sgig_tr10095_c0_g1_i10.p1
OG0000074	Shad_tr7195_c0_g1_i55.p1	Sgig_tr9430_c0_g1_i1.p1
OG0000074	Shad_tr16521_c0_g1_i1.p1	Sgig_tr9430_c1_g1_i1.p1, Sgig_tr107483_c0_g1_i1.p1
OG0000074	Shad_tr1233_c5_g1_i6.p1	Sgig_tr78535_c0_g1_i1.p2
OG0000074	Shad_tr47720_c0_g1_i1.p1	Sgig_tr93706_c0_g1_i1.p1
OG0000074	Shad_tr11680_c0_g2_i2.p1	Sgig_tr18944_c1_g1_i4.p1
OG0000075	Shad_tr889_c1_g1_i1.p1	Sgig_tr11904_c0_g1_i11.p1
OG0000075	Shad_tr11587_c0_g1_i6.p1	Sgig_tr31438_c0_g1_i1.p1
OG0000075	Shad_tr25754_c0_g1_i6.p1	Sgig_tr51518_c0_g1_i1.p1
OG0000075	Shad_tr9269_c4_g1_i1.p1	Sgig_tr157_c0_g1_i8.p1
OG0000075	Shad_tr25168_c0_g1_i9.p1	Sgig_tr20916_c0_g1_i1.p1
OG0000075	Shad_tr14455_c0_g1_i1.p2	Sgig_tr3588_c0_g1_i1.p1
OG0000076	Shad_tr7014_c3_g1_i2.p1	Sgig_tr4961_c1_g1_i2.p1
OG0000076	Shad_tr7014_c0_g1_i2.p1	Sgig_tr5964_c1_g1_i4.p1
OG0000076	Shad_tr9299_c1_g2_i1.p1, Shad_tr9299_c1_g1_i1.p1	Sgig_tr20241_c0_g2_i1.p1
OG0000076	Shad_tr40036_c1_g1_i2.p1	Sgig_tr45645_c1_g1_i1.p1
OG0000076	Shad_tr90637_c0_g1_i1.p1	Sgig_tr72858_c0_g1_i1.p1
OG0000077	Shad_tr21602_c3_g1_i1.p1, Shad_tr15615_c0_g1_i2.p1	Sgig_tr3275_c0_g1_i4.p1
OG0000077	Shad_tr26900_c0_g1_i11.p1	Sgig_tr8050_c0_g1_i3.p1
OG0000077	Shad_tr17141_c1_g3_i1.p1	Sgig_tr18211_c0_g1_i2.p1, Sgig_tr36305_c0_g3_i1.p1, Sgig_tr11724_c0_g1_i3.p1, Sgig_tr36305_c0_g2_i2.p1
OG0000077	Shad_tr46145_c0_g1_i1.p1, Shad_tr28740_c0_g1_i6.p1	Sgig_tr18892_c0_g1_i2.p1
OG0000077	Shad_tr15610_c0_g1_i13.p1	Sgig_tr43123_c0_g1_i2.p1
OG0000077	Shad_tr17141_c0_g2_i1.p1	Sgig_tr22191_c0_g1_i3.p1
OG0000078	Shad_tr48869_c0_g1_i1.p1	Sgig_tr42602_c0_g1_i1.p1
OG0000078	Shad_tr17011_c1_g1_i1.p1	Sgig_tr13730_c0_g1_i3.p1
OG0000078	Shad_tr30691_c0_g1_i3.p1	Sgig_tr4873_c0_g2_i1.p1
OG0000078	Shad_tr30995_c0_g1_i1.p1	Sgig_tr68349_c0_g1_i1.p1
OG0000078	Shad_tr97069_c0_g1_i1.p1	Sgig_tr8120_c3_g1_i1.p1
OG0000078	Shad_tr4198_c0_g1_i3.p1	Sgig_tr25101_c1_g3_i1.p1
OG0000078	Shad_tr67259_c0_g1_i2.p1	Sgig_tr543_c3_g1_i2.p1
OG0000078	Shad_tr75306_c0_g1_i1.p1	Sgig_tr73206_c0_g1_i1.p1
OG0000078	Shad_tr14295_c1_g1_i1.p1, Shad_tr44103_c0_g1_i1.p1	Sgig_tr31083_c0_g1_i2.p1
OG0000078	Shad_tr113235_c0_g1_i1.p1	Sgig_tr75064_c0_g1_i1.p1
OG0000079	Shad_tr11560_c1_g1_i7.p1, Shad_tr5126_c1_g1_i9.p1, Shad_tr24094_c0_g3_i4.p1, Shad_tr13926_c0_g1_i9.p1	Sgig_tr36251_c0_g1_i8.p1, Sgig_tr24783_c0_g1_i12.p1
OG0000079	Shad_tr11146_c0_g1_i3.p1	Sgig_tr44608_c0_g2_i2.p1
OG0000079	Shad_tr35773_c1_g1_i1.p1	Sgig_tr22194_c0_g1_i1.p1
OG0000079	Shad_tr8144_c0_g1_i3.p1, Shad_tr13752_c1_g1_i2.p1	Sgig_tr21804_c0_g1_i5.p1
OG0000079	Shad_tr12619_c1_g1_i1.p1	Sgig_tr26575_c3_g1_i2.p1
OG0000079	Shad_tr9037_c1_g4_i1.p1	Sgig_tr31712_c0_g2_i1.p1, Sgig_tr15785_c2_g1_i2.p1, Sgig_tr74550_c0_g1_i1.p1
OG0000079	Shad_tr6419_c5_g1_i1.p1	Sgig_tr2971_c0_g1_i2.p1
OG0000079	Shad_tr28433_c0_g1_i1.p1	Sgig_tr1052_c1_g1_i3.p1
OG0000080	Shad_tr43662_c0_g2_i1.p1	Sgig_tr56159_c0_g1_i1.p1
OG0000080	Shad_tr11109_c0_g1_i1.p1	Sgig_tr84051_c0_g1_i1.p1
OG0000080	Shad_tr10910_c1_g2_i2.p1	Sgig_tr21688_c1_g1_i3.p1
OG0000080	Shad_tr16109_c3_g1_i1.p1	Sgig_tr28371_c0_g1_i4.p1
OG0000080	Shad_tr6780_c3_g1_i1.p1	Sgig_tr32061_c0_g1_i3.p1
OG0000080	Shad_tr47931_c0_g1_i1.p1	Sgig_tr34066_c0_g2_i1.p1
OG0000080	Shad_tr64098_c0_g1_i1.p1	Sgig_tr62855_c0_g1_i1.p1
OG0000080	Shad_tr22621_c5_g1_i5.p1	Sgig_tr4350_c6_g1_i1.p1
OG0000080	Shad_tr9680_c0_g1_i1.p1	Sgig_tr93359_c0_g1_i1.p1
OG0000080	Shad_tr87258_c0_g1_i1.p1	Sgig_tr47880_c0_g1_i1.p1
OG0000081	Shad_tr58232_c0_g1_i1.p1, Shad_tr72857_c0_g1_i1.p1	Sgig_tr56271_c0_g1_i1.p1
OG0000081	Shad_tr98128_c0_g1_i1.p1, Shad_tr17980_c0_g1_i9.p2	Sgig_tr63692_c0_g1_i1.p1, Sgig_tr43862_c2_g1_i1.p2
OG0000081	Shad_tr105621_c0_g1_i1.p1	Sgig_tr39539_c0_g1_i1.p1, Sgig_tr79087_c0_g1_i2.p1
OG0000081	Shad_tr103025_c0_g1_i1.p1	Sgig_tr87973_c0_g1_i1.p1
OG0000081	Shad_tr41901_c0_g1_i1.p2	Sgig_tr22837_c1_g2_i1.p2, Sgig_tr81985_c0_g1_i1.p1
OG0000081	Shad_tr75649_c0_g1_i1.p1	Sgig_tr66025_c0_g1_i1.p1
OG0000081	Shad_tr339_c0_g1_i1.p2	Sgig_tr30156_c0_g1_i1.p1
OG0000081	Shad_tr112322_c0_g1_i1.p1	Sgig_tr30156_c0_g2_i3.p1
OG0000081	Shad_tr20988_c0_g1_i1.p1, Shad_tr50179_c0_g3_i1.p1	Sgig_tr65900_c0_g1_i1.p1, Sgig_tr96917_c0_g1_i1.p1
OG0000081	Shad_tr14902_c0_g1_i4.p2	Sgig_tr107351_c0_g1_i1.p1
OG0000081	Shad_tr58083_c0_g1_i1.p1	Sgig_tr42281_c0_g2_i1.p1
OG0000082	Shad_tr47902_c0_g1_i1.p1	Sgig_tr25869_c0_g2_i1.p1
OG0000082	Shad_tr16674_c0_g1_i10.p1, Shad_tr16674_c3_g1_i1.p1	Sgig_tr41721_c0_g1_i3.p1
OG0000082	Shad_tr27722_c0_g1_i1.p1	Sgig_tr17169_c0_g1_i28.p1
OG0000082	Shad_tr24505_c0_g1_i5.p1	Sgig_tr4060_c3_g2_i1.p1
OG0000083	Shad_tr12994_c1_g2_i6.p1	Sgig_tr1223_c0_g1_i23.p1
OG0000083	Shad_tr53547_c0_g1_i1.p1	Sgig_tr33922_c0_g1_i2.p1
OG0000083	Shad_tr96594_c0_g1_i1.p1	Sgig_tr53633_c0_g1_i1.p1
OG0000083	Shad_tr43871_c0_g1_i1.p1	Sgig_tr97481_c0_g1_i1.p1
OG0000083	Shad_tr22764_c0_g1_i6.p1	Sgig_tr45514_c0_g1_i11.p1
OG0000084	Shad_tr70562_c0_g1_i2.p1	Sgig_tr48415_c0_g2_i1.p1
OG0000086	Shad_tr22397_c0_g1_i8.p1	Sgig_tr1090_c1_g1_i1.p1
OG0000086	Shad_tr100204_c0_g1_i1.p1	Sgig_tr95839_c0_g1_i1.p1
OG0000086	Shad_tr1443_c3_g1_i1.p1	Sgig_tr11702_c1_g1_i2.p1
OG0000086	Shad_tr91195_c0_g1_i1.p1	Sgig_tr75336_c0_g1_i1.p1
OG0000086	Shad_tr29896_c1_g2_i1.p1	Sgig_tr32228_c0_g1_i1.p1
OG0000087	Shad_tr91217_c0_g1_i1.p1	Sgig_tr6878_c0_g1_i1.p1, Sgig_tr97216_c0_g1_i1.p1
OG0000087	Shad_tr36807_c0_g2_i1.p1	Sgig_tr78599_c0_g1_i1.p1
OG0000087	Shad_tr3984_c0_g2_i4.p1	Sgig_tr88149_c0_g1_i1.p1
OG0000087	Shad_tr8966_c1_g3_i1.p1	Sgig_tr35019_c0_g1_i2.p1
OG0000087	Shad_tr9142_c0_g1_i4.p1	Sgig_tr20947_c0_g1_i1.p1
OG0000087	Shad_tr53768_c0_g1_i5.p1	Sgig_tr66_c1_g2_i1.p1
OG0000087	Shad_tr13703_c1_g1_i1.p1	Sgig_tr49_c7_g1_i2.p1
OG0000088	Shad_tr21142_c0_g1_i7.p1	Sgig_tr4038_c0_g1_i12.p1
OG0000088	Shad_tr187_c24_g1_i3.p1	Sgig_tr32169_c3_g1_i1.p1
OG0000088	Shad_tr3171_c0_g1_i14.p1	Sgig_tr1568_c1_g2_i1.p1
OG0000088	Shad_tr7092_c0_g2_i1.p1	Sgig_tr22238_c0_g1_i4.p1, Sgig_tr21332_c2_g2_i1.p1, Sgig_tr21332_c2_g1_i2.p1
OG0000088	Shad_tr25641_c0_g1_i1.p1	Sgig_tr5098_c1_g1_i1.p1, Sgig_tr4038_c1_g1_i2.p1, Sgig_tr18780_c0_g1_i4.p1
OG0000088	Shad_tr25641_c0_g2_i4.p1	Sgig_tr4038_c2_g1_i2.p1
OG0000088	Shad_tr46896_c0_g1_i1.p1	Sgig_tr8596_c0_g2_i1.p1
OG0000088	Shad_tr14770_c0_g1_i3.p1	Sgig_tr21210_c0_g1_i1.p1
OG0000088	Shad_tr7092_c0_g1_i1.p1	Sgig_tr8457_c0_g1_i2.p1
OG0000088	Shad_tr7092_c0_g3_i1.p1	Sgig_tr1877_c0_g1_i3.p1, Sgig_tr9019_c0_g1_i4.p1
OG0000089	Shad_tr8598_c2_g1_i2.p1	Sgig_tr11274_c0_g1_i12.p1
OG0000089	Shad_tr6622_c0_g1_i4.p1	Sgig_tr11432_c0_g1_i6.p1
OG0000089	Shad_tr9137_c0_g1_i1.p1	Sgig_tr9397_c0_g1_i2.p1
OG0000089	Shad_tr5981_c0_g1_i2.p1	Sgig_tr247_c6_g1_i2.p1
OG0000089	Shad_tr6806_c1_g1_i8.p1	Sgig_tr34718_c0_g1_i1.p1
OG0000089	Shad_tr1453_c0_g1_i9.p1	Sgig_tr390_c1_g1_i6.p1
OG0000089	Shad_tr32217_c0_g2_i1.p1	Sgig_tr15956_c3_g1_i2.p1
OG0000089	Shad_tr6460_c0_g1_i4.p1	Sgig_tr18392_c0_g1_i5.p1
OG0000089	Shad_tr6460_c0_g2_i5.p1	Sgig_tr18392_c0_g2_i2.p1
OG0000090	Shad_tr28049_c0_g1_i2.p1	Sgig_tr20746_c0_g1_i1.p1
OG0000090	Shad_tr14877_c0_g1_i7.p1	Sgig_tr36547_c0_g1_i1.p1
OG0000090	Shad_tr35457_c3_g1_i1.p1, Shad_tr7844_c2_g1_i2.p1, Shad_tr35457_c1_g1_i1.p1	Sgig_tr638_c0_g1_i2.p1
OG0000090	Shad_tr10354_c1_g3_i3.p1	Sgig_tr5336_c0_g2_i5.p1, Sgig_tr6184_c0_g1_i3.p1
OG0000090	Shad_tr7964_c0_g1_i2.p1	Sgig_tr41471_c0_g2_i3.p1
OG0000090	Shad_tr3852_c0_g1_i20.p1	Sgig_tr5867_c0_g1_i5.p1, Sgig_tr5867_c0_g2_i1.p1
OG0000090	Shad_tr28148_c0_g3_i1.p1	Sgig_tr3481_c0_g3_i1.p1
OG0000090	Shad_tr7964_c0_g2_i1.p1	Sgig_tr5336_c0_g1_i2.p1, Sgig_tr8173_c1_g1_i9.p1
OG0000090	Shad_tr8761_c0_g2_i2.p1, Shad_tr32757_c0_g2_i2.p1	Sgig_tr18292_c0_g1_i4.p1, Sgig_tr11472_c0_g1_i5.p1
OG0000091	Shad_tr48578_c0_g2_i1.p1	Sgig_tr88086_c0_g1_i1.p1
OG0000091	Shad_tr94652_c0_g1_i1.p1	Sgig_tr76487_c0_g1_i1.p1
OG0000091	Shad_tr19931_c2_g1_i1.p1	Sgig_tr71739_c0_g1_i1.p1
OG0000091	Shad_tr74563_c0_g1_i1.p1	Sgig_tr56639_c0_g1_i1.p1
OG0000091	Shad_tr10497_c0_g1_i1.p1	Sgig_tr28035_c3_g1_i1.p1
OG0000091	Shad_tr114779_c0_g1_i1.p1	Sgig_tr23175_c0_g1_i1.p1, Sgig_tr92011_c0_g1_i1.p1
OG0000091	Shad_tr21018_c0_g1_i2.p1, Shad_tr21018_c0_g3_i1.p1	Sgig_tr99681_c0_g1_i1.p1
OG0000091	Shad_tr48425_c0_g2_i1.p1, Shad_tr78688_c0_g1_i1.p1, Shad_tr48578_c0_g1_i1.p1	Sgig_tr104796_c0_g1_i1.p1
OG0000092	Shad_tr5231_c0_g1_i3.p1	Sgig_tr5663_c1_g1_i1.p1
OG0000092	Shad_tr21828_c0_g1_i5.p1	Sgig_tr13666_c0_g1_i4.p1
OG0000092	Shad_tr462_c1_g2_i1.p1	Sgig_tr4763_c0_g1_i9.p1
OG0000092	Shad_tr2759_c1_g1_i3.p1	Sgig_tr3025_c2_g1_i10.p1
OG0000092	Shad_tr187_c17_g2_i1.p1	Sgig_tr10847_c0_g1_i3.p1
OG0000092	Shad_tr1757_c0_g2_i1.p1	Sgig_tr1218_c0_g1_i2.p1
OG0000092	Shad_tr580_c0_g2_i3.p1	Sgig_tr13_c2_g1_i14.p1, Sgig_tr23434_c0_g1_i5.p1
OG0000093	Shad_tr47718_c0_g1_i1.p1	Sgig_tr30366_c0_g1_i1.p1
OG0000093	Shad_tr6782_c2_g1_i14.p1	Sgig_tr12199_c0_g1_i3.p1
OG0000093	Shad_tr47011_c0_g2_i1.p1	Sgig_tr780_c3_g1_i1.p1
OG0000093	Shad_tr10765_c0_g1_i3.p1	Sgig_tr28082_c1_g1_i1.p1
OG0000093	Shad_tr26517_c0_g1_i10.p1	Sgig_tr80999_c0_g1_i1.p1
OG0000093	Shad_tr30209_c1_g2_i2.p1	Sgig_tr35880_c3_g1_i1.p1
OG0000093	Shad_tr20218_c0_g1_i19.p1	Sgig_tr84014_c0_g1_i2.p1
OG0000093	Shad_tr36739_c0_g2_i14.p1	Sgig_tr12256_c1_g1_i1.p1
OG0000093	Shad_tr18633_c0_g1_i11.p1	Sgig_tr18433_c0_g1_i2.p1
OG0000094	Shad_tr83933_c0_g1_i1.p1, Shad_tr73906_c0_g1_i1.p1	Sgig_tr75054_c0_g1_i1.p1
OG0000094	Shad_tr48716_c0_g1_i2.p1	Sgig_tr16348_c1_g2_i1.p1
OG0000094	Shad_tr63758_c0_g1_i1.p2, Shad_tr114894_c0_g1_i1.p1	Sgig_tr29988_c0_g1_i22.p1
OG0000094	Shad_tr9889_c0_g1_i11.p1	Sgig_tr85188_c0_g1_i1.p1
OG0000094	Shad_tr10460_c1_g1_i1.p1	Sgig_tr3446_c0_g1_i10.p1
OG0000094	Shad_tr107999_c0_g1_i1.p1, Shad_tr27853_c0_g2_i1.p1	Sgig_tr81917_c0_g1_i1.p1
OG0000094	Shad_tr50054_c0_g1_i1.p1, Shad_tr103978_c0_g1_i1.p1	Sgig_tr20703_c0_g1_i3.p1
OG0000094	Shad_tr38004_c0_g1_i1.p1	Sgig_tr28644_c0_g1_i4.p1
OG0000094	Shad_tr25736_c0_g1_i2.p1	Sgig_tr86415_c0_g1_i1.p1
OG0000095	Shad_tr104091_c0_g1_i1.p1	Sgig_tr56309_c0_g1_i1.p1
OG0000095	Shad_tr40518_c3_g1_i1.p1	Sgig_tr107548_c0_g1_i1.p1
OG0000095	Shad_tr40518_c0_g1_i2.p1	Sgig_tr64012_c0_g1_i1.p1
OG0000095	Shad_tr22648_c0_g1_i1.p1	Sgig_tr28148_c2_g1_i1.p1
OG0000095	Shad_tr22442_c0_g1_i1.p1	Sgig_tr28148_c0_g1_i1.p1, Sgig_tr28148_c2_g3_i1.p1
OG0000095	Shad_tr78900_c0_g1_i1.p1, Shad_tr62877_c0_g1_i1.p1	Sgig_tr39151_c0_g1_i2.p1
OG0000095	Shad_tr58678_c0_g1_i1.p1	Sgig_tr25611_c3_g1_i1.p1, Sgig_tr43052_c0_g1_i1.p1, Sgig_tr96865_c0_g1_i1.p1
OG0000095	Shad_tr49756_c0_g1_i1.p1	Sgig_tr39751_c1_g1_i1.p1
OG0000095	Shad_tr40518_c0_g2_i4.p1	Sgig_tr17071_c0_g1_i5.p1
OG0000096	Shad_tr14213_c2_g1_i4.p1	Sgig_tr104772_c0_g1_i1.p1
OG0000096	Shad_tr111617_c0_g1_i1.p1	Sgig_tr17667_c0_g1_i1.p1
OG0000096	Shad_tr80919_c0_g1_i1.p1	Sgig_tr15840_c2_g1_i1.p2
OG0000097	Shad_tr39031_c0_g1_i5.p1	Sgig_tr16731_c0_g1_i1.p1
OG0000097	Shad_tr5691_c1_g1_i9.p1	Sgig_tr11312_c1_g1_i7.p1
OG0000097	Shad_tr1040_c1_g1_i8.p1	Sgig_tr2712_c3_g1_i4.p1
OG0000097	Shad_tr25967_c0_g1_i6.p1	Sgig_tr35339_c0_g1_i2.p1
OG0000097	Shad_tr28406_c0_g1_i1.p1	Sgig_tr11219_c1_g1_i15.p1
OG0000098	Shad_tr24630_c0_g2_i5.p1	Sgig_tr37235_c0_g1_i1.p1
OG0000098	Shad_tr34365_c2_g1_i3.p1, Shad_tr103028_c0_g1_i1.p1	Sgig_tr3099_c0_g1_i7.p1
OG0000098	Shad_tr110268_c0_g1_i1.p1	Sgig_tr3647_c0_g2_i2.p1
OG0000098	Shad_tr48524_c0_g1_i1.p1	Sgig_tr56582_c0_g3_i1.p1
OG0000099	Shad_tr1354_c2_g1_i4.p1	Sgig_tr815_c3_g1_i2.p1
OG0000099	Shad_tr22723_c0_g1_i8.p1	Sgig_tr45733_c0_g1_i1.p1
OG0000099	Shad_tr2579_c0_g3_i7.p1	Sgig_tr20450_c0_g1_i8.p1
OG0000099	Shad_tr20098_c0_g1_i5.p1	Sgig_tr3887_c1_g1_i13.p1
OG0000099	Shad_tr46932_c2_g1_i1.p1	Sgig_tr46485_c0_g2_i1.p1
OG0000099	Shad_tr94658_c0_g1_i1.p1	Sgig_tr16862_c1_g1_i1.p1
OG0000099	Shad_tr2093_c2_g3_i2.p1	Sgig_tr25400_c0_g1_i3.p1
OG0000099	Shad_tr20761_c0_g1_i16.p1	Sgig_tr26851_c0_g1_i5.p1
OG0000100	Shad_tr22178_c0_g3_i1.p1	Sgig_tr53827_c0_g1_i1.p1
OG0000100	Shad_tr33886_c0_g2_i1.p1	Sgig_tr32330_c0_g2_i1.p1
OG0000100	Shad_tr18015_c0_g1_i4.p1	Sgig_tr23092_c0_g1_i1.p1
OG0000100	Shad_tr4845_c2_g1_i2.p1	Sgig_tr7830_c0_g1_i5.p1
OG0000100	Shad_tr21009_c1_g1_i1.p1, Shad_tr16642_c0_g1_i2.p1	Sgig_tr14598_c2_g2_i1.p1
OG0000100	Shad_tr17925_c1_g4_i2.p1	Sgig_tr7971_c0_g1_i2.p1
OG0000101	Shad_tr82543_c0_g1_i1.p1	Sgig_tr29496_c0_g4_i2.p2
OG0000101	Shad_tr112654_c0_g1_i1.p1	Sgig_tr78360_c0_g1_i1.p1
OG0000101	Shad_tr68042_c0_g1_i1.p1	Sgig_tr91909_c0_g1_i1.p1
OG0000101	Shad_tr62081_c0_g1_i1.p1	Sgig_tr8516_c0_g2_i1.p2
OG0000101	Shad_tr44407_c1_g1_i1.p1	Sgig_tr103912_c0_g1_i1.p1, Sgig_tr93553_c0_g1_i1.p2
OG0000101	Shad_tr34950_c2_g1_i1.p1	Sgig_tr105300_c0_g1_i1.p1, Sgig_tr81151_c0_g1_i1.p1
OG0000101	Shad_tr6572_c0_g3_i1.p1	Sgig_tr99875_c0_g1_i1.p1
OG0000102	Shad_tr47252_c0_g1_i1.p1	Sgig_tr101201_c0_g1_i1.p1
OG0000102	Shad_tr15070_c0_g1_i7.p1	Sgig_tr83260_c0_g1_i1.p1
OG0000102	Shad_tr57362_c0_g1_i3.p1	Sgig_tr66133_c0_g1_i1.p1
OG0000103	Shad_tr38594_c1_g1_i1.p1, Shad_tr83785_c0_g1_i1.p1	Sgig_tr59419_c0_g1_i1.p1
OG0000103	Shad_tr45874_c0_g2_i1.p1	Sgig_tr108351_c0_g1_i1.p1, Sgig_tr70049_c0_g1_i1.p1
OG0000103	Shad_tr111584_c0_g1_i1.p1	Sgig_tr6762_c0_g1_i13.p1
OG0000103	Shad_tr655_c0_g1_i7.p1	Sgig_tr2918_c0_g1_i26.p1
OG0000103	Shad_tr9980_c0_g1_i14.p1	Sgig_tr13658_c0_g1_i10.p1
OG0000103	Shad_tr51942_c0_g1_i1.p2	Sgig_tr57701_c0_g1_i1.p1, Sgig_tr53584_c1_g1_i1.p1
OG0000103	Shad_tr18000_c3_g1_i1.p1, Shad_tr27043_c0_g1_i1.p1	Sgig_tr51546_c0_g1_i1.p1
OG0000103	Shad_tr29707_c0_g1_i9.p1	Sgig_tr51546_c1_g2_i2.p1
OG0000103	Shad_tr18000_c4_g1_i3.p1, Shad_tr36239_c0_g2_i1.p1, Shad_tr30815_c0_g1_i1.p1	Sgig_tr43756_c1_g1_i1.p1
OG0000103	Shad_tr13716_c0_g1_i1.p1	Sgig_tr96613_c0_g1_i1.p1
OG0000103	Shad_tr13716_c2_g1_i1.p1	Sgig_tr26729_c1_g1_i1.p1
OG0000104	Shad_tr17484_c0_g1_i12.p1	Sgig_tr15582_c0_g1_i6.p1
OG0000104	Shad_tr7200_c1_g1_i3.p1	Sgig_tr5227_c1_g1_i23.p1
OG0000104	Shad_tr8912_c6_g1_i1.p1	Sgig_tr18872_c1_g1_i1.p1
OG0000104	Shad_tr67366_c0_g1_i1.p1	Sgig_tr24446_c0_g2_i1.p1
OG0000104	Shad_tr28968_c0_g1_i2.p1	Sgig_tr36967_c0_g1_i4.p1
OG0000105	Shad_tr6617_c0_g3_i1.p1	Sgig_tr38_c23_g1_i4.p1
OG0000105	Shad_tr6617_c0_g2_i1.p1	Sgig_tr46720_c1_g1_i2.p1
OG0000105	Shad_tr89197_c0_g1_i1.p1	Sgig_tr67234_c0_g1_i1.p1
OG0000105	Shad_tr7625_c0_g1_i1.p1	Sgig_tr8430_c2_g1_i5.p1
OG0000105	Shad_tr17319_c0_g1_i4.p1	Sgig_tr24759_c0_g1_i5.p1
OG0000105	Shad_tr100954_c0_g1_i1.p1	Sgig_tr12078_c1_g1_i2.p1
OG0000106	Shad_tr10091_c4_g1_i1.p1, Shad_tr18414_c0_g1_i13.p1	Sgig_tr9041_c1_g1_i1.p1
OG0000106	Shad_tr1593_c1_g4_i1.p1, Shad_tr13333_c1_g1_i1.p3	Sgig_tr34086_c3_g1_i2.p1
OG0000106	Shad_tr114221_c0_g1_i1.p1	Sgig_tr34086_c4_g1_i1.p1
OG0000106	Shad_tr8398_c0_g1_i2.p1	Sgig_tr5187_c1_g1_i7.p1
OG0000107	Shad_tr8733_c0_g1_i1.p1	Sgig_tr5837_c1_g2_i3.p1
OG0000107	Shad_tr7565_c0_g1_i2.p1	Sgig_tr226_c0_g1_i1.p1
OG0000107	Shad_tr3560_c1_g1_i1.p1	Sgig_tr13717_c0_g1_i2.p1
OG0000107	Shad_tr686_c6_g1_i1.p1	Sgig_tr5659_c5_g1_i1.p1
OG0000107	Shad_tr24038_c1_g1_i2.p1	Sgig_tr11702_c0_g1_i2.p1
OG0000107	Shad_tr10291_c0_g1_i1.p1	Sgig_tr13362_c0_g2_i2.p1
OG0000107	Shad_tr20058_c0_g1_i1.p1	Sgig_tr4350_c1_g3_i1.p1
OG0000108	Shad_tr41918_c1_g1_i3.p1	Sgig_tr38830_c3_g1_i2.p1
OG0000108	Shad_tr62904_c0_g1_i1.p1	Sgig_tr48473_c0_g2_i1.p1
OG0000108	Shad_tr7572_c0_g1_i3.p1	Sgig_tr27927_c0_g2_i2.p1
OG0000108	Shad_tr30050_c0_g1_i1.p1	Sgig_tr44753_c0_g1_i1.p1
OG0000108	Shad_tr17788_c0_g4_i1.p1	Sgig_tr85929_c0_g1_i1.p1
OG0000109	Shad_tr654_c0_g2_i1.p1	Sgig_tr3313_c0_g2_i1.p1
OG0000109	Shad_tr654_c2_g1_i13.p1	Sgig_tr9272_c0_g1_i1.p1
OG0000109	Shad_tr2703_c0_g1_i9.p1	Sgig_tr929_c0_g1_i4.p1, Sgig_tr28748_c0_g1_i1.p1
OG0000109	Shad_tr28044_c0_g1_i1.p1	Sgig_tr1523_c0_g1_i2.p1, Sgig_tr500_c0_g1_i33.p1, Sgig_tr11958_c0_g1_i2.p1
OG0000109	Shad_tr11425_c0_g1_i1.p1	Sgig_tr15547_c1_g1_i1.p1
OG0000109	Shad_tr33039_c0_g1_i1.p1	Sgig_tr1170_c1_g1_i1.p1
OG0000109	Shad_tr45072_c0_g1_i1.p1	Sgig_tr9187_c0_g1_i4.p1
OG0000110	Shad_tr244_c10_g1_i1.p1	Sgig_tr28527_c3_g1_i1.p1
OG0000110	Shad_tr94407_c0_g1_i1.p1	Sgig_tr89132_c0_g1_i1.p1
OG0000110	Shad_tr4272_c0_g1_i1.p1	Sgig_tr17399_c0_g1_i1.p1
OG0000110	Shad_tr7210_c1_g5_i1.p1	Sgig_tr9702_c0_g1_i2.p1
OG0000110	Shad_tr51845_c0_g1_i1.p1	Sgig_tr19368_c0_g2_i1.p1
OG0000110	Shad_tr50_c0_g1_i1.p1	Sgig_tr490_c0_g1_i1.p1
OG0000110	Shad_tr9042_c0_g1_i1.p1	Sgig_tr89219_c0_g1_i1.p1
OG0000111	Shad_tr22089_c0_g1_i1.p1	Sgig_tr14232_c1_g1_i10.p1
OG0000111	Shad_tr25003_c0_g1_i1.p1, Shad_tr104005_c0_g1_i2.p1	Sgig_tr30369_c0_g1_i1.p1
