Orthogroup	Stichodactyla_haddoni_longest_pep	Stichodactyla_mertensi_longest_pep
OG0001091	Shad_tr302_c1_g1_i1.p2	Smer_tr45077_c0_g1_i2.p1, Smer_tr20899_c0_g1_i1.p1
OG0001092	Shad_tr157_c0_g1_i2.p1	Smer_tr3268_c1_g1_i1.p1
OG0001092	Shad_tr103661_c0_g1_i1.p1	Smer_tr44738_c0_g1_i1.p1
OG0001092	Shad_tr26523_c0_g1_i1.p1	Smer_tr23319_c0_g1_i1.p1
OG0001093	Shad_tr7272_c0_g1_i5.p1	Smer_tr18338_c1_g1_i1.p1, Smer_tr18338_c1_g2_i2.p1
OG0001093	Shad_tr6997_c0_g1_i3.p1	Smer_tr19936_c3_g1_i1.p1
OG0001093	Shad_tr18564_c0_g4_i3.p1, Shad_tr18564_c0_g2_i1.p1	Smer_tr42615_c0_g1_i5.p1
OG0001094	Shad_tr2359_c0_g1_i5.p1	Smer_tr777_c0_g1_i10.p1, Smer_tr25194_c0_g1_i2.p1
OG0001095	Shad_tr5007_c0_g1_i8.p1	Smer_tr10889_c2_g2_i8.p1
OG0001096	Shad_tr11932_c0_g1_i1.p1	Smer_tr75165_c0_g1_i1.p1
OG0001097	Shad_tr7863_c0_g1_i1.p1	Smer_tr45126_c0_g1_i1.p1, Smer_tr1928_c16_g1_i2.p1, Smer_tr1502_c5_g1_i5.p1
OG0001098	Shad_tr6572_c0_g1_i14.p1	Smer_tr752_c0_g1_i16.p1, Smer_tr9604_c0_g1_i1.p1, Smer_tr20659_c0_g1_i1.p1
OG0001099	Shad_tr18293_c0_g3_i3.p1	Smer_tr1202_c1_g1_i3.p1
OG0001100	Shad_tr63882_c0_g1_i1.p2	Smer_tr62665_c0_g1_i1.p1
OG0001100	Shad_tr31083_c0_g1_i18.p1	Smer_tr47742_c0_g1_i1.p1
OG0001101	Shad_tr2547_c0_g1_i4.p1, Shad_tr84057_c0_g1_i1.p1	Smer_tr5126_c1_g1_i1.p1
OG0001101	Shad_tr9176_c6_g1_i1.p1	Smer_tr93417_c0_g1_i1.p1
OG0001102	Shad_tr10982_c0_g1_i11.p1	Smer_tr25716_c0_g2_i3.p1
OG0001103	Shad_tr8359_c0_g1_i3.p1	Smer_tr29834_c0_g1_i18.p1
OG0001104	Shad_tr11590_c0_g1_i3.p1	Smer_tr6856_c0_g1_i6.p1
OG0001104	Shad_tr3760_c2_g1_i2.p1	Smer_tr25524_c0_g1_i1.p1
OG0001105	Shad_tr8339_c0_g1_i3.p1	Smer_tr26182_c0_g1_i1.p1
OG0001105	Shad_tr5730_c3_g1_i2.p1	Smer_tr24536_c0_g1_i4.p1
OG0001106	Shad_tr9579_c1_g1_i10.p1	Smer_tr10259_c0_g1_i2.p1, Smer_tr40983_c0_g1_i1.p1
OG0001108	Shad_tr32716_c0_g1_i3.p1	Smer_tr25869_c0_g1_i4.p1
OG0001108	Shad_tr87292_c1_g1_i1.p1	Smer_tr2146_c0_g1_i1.p1
OG0001109	Shad_tr1763_c0_g1_i1.p1	Smer_tr256_c13_g1_i1.p1
OG0001109	Shad_tr658_c4_g1_i3.p1	Smer_tr11542_c2_g1_i7.p1
OG0001110	Shad_tr71459_c0_g1_i1.p1	Smer_tr64406_c0_g1_i1.p1
OG0001110	Shad_tr2531_c2_g1_i6.p1	Smer_tr33439_c0_g2_i2.p1
OG0001110	Shad_tr5347_c1_g1_i2.p1	Smer_tr30662_c0_g1_i1.p1, Smer_tr53912_c0_g1_i1.p1
OG0001111	Shad_tr1489_c8_g1_i1.p1	Smer_tr33711_c0_g1_i4.p1
OG0001111	Shad_tr5081_c0_g1_i1.p1	Smer_tr5574_c0_g1_i2.p1
OG0001112	Shad_tr85476_c0_g1_i1.p1	Smer_tr75704_c0_g1_i1.p1
OG0001112	Shad_tr14584_c0_g1_i1.p1	Smer_tr938_c0_g1_i1.p1
OG0001113	Shad_tr1901_c0_g2_i1.p1	Smer_tr3459_c0_g3_i1.p1
OG0001113	Shad_tr1783_c0_g1_i1.p1	Smer_tr8774_c0_g1_i1.p1
OG0001114	Shad_tr6752_c1_g1_i6.p1	Smer_tr1885_c5_g1_i10.p1
OG0001114	Shad_tr25778_c1_g1_i2.p1	Smer_tr15017_c1_g1_i3.p1
OG0001114	Shad_tr44184_c0_g1_i5.p1	Smer_tr46587_c0_g1_i7.p1
OG0001114	Shad_tr44184_c0_g2_i10.p1	Smer_tr67572_c0_g1_i1.p1
OG0001115	Shad_tr15006_c0_g1_i2.p1	Smer_tr25937_c0_g1_i2.p1
OG0001115	Shad_tr1767_c0_g1_i15.p1	Smer_tr6415_c0_g1_i1.p1
OG0001115	Shad_tr11998_c0_g1_i5.p1	Smer_tr6415_c0_g2_i3.p1
OG0001116	Shad_tr92267_c0_g1_i1.p1	Smer_tr47571_c0_g1_i1.p2
OG0001116	Shad_tr4148_c0_g2_i1.p1	Smer_tr61851_c0_g1_i1.p1
OG0001116	Shad_tr4148_c0_g1_i1.p1	Smer_tr2042_c0_g2_i3.p1
OG0001116	Shad_tr4148_c0_g4_i1.p1	Smer_tr15087_c4_g1_i1.p1
OG0001118	Shad_tr13691_c0_g1_i12.p1	Smer_tr6746_c0_g3_i1.p1
OG0001119	Shad_tr31185_c0_g1_i4.p1	Smer_tr24585_c0_g1_i3.p1
OG0001120	Shad_tr19420_c0_g1_i2.p1	Smer_tr39812_c0_g1_i1.p1
OG0001120	Shad_tr7287_c0_g1_i14.p1, Shad_tr20078_c0_g1_i1.p1, Shad_tr25631_c0_g1_i1.p1, Shad_tr36553_c0_g1_i1.p1	Smer_tr4112_c0_g1_i4.p1
OG0001121	Shad_tr7134_c6_g1_i2.p1	Smer_tr19307_c0_g1_i1.p1
OG0001121	Shad_tr3065_c0_g1_i3.p1	Smer_tr22805_c1_g1_i1.p1
OG0001122	Shad_tr91316_c0_g1_i1.p1	Smer_tr47781_c0_g1_i1.p1
OG0001122	Shad_tr29405_c1_g1_i1.p1	Smer_tr9775_c0_g2_i1.p1
OG0001123	Shad_tr57438_c0_g1_i2.p1	Smer_tr21854_c1_g1_i1.p1
OG0001123	Shad_tr16827_c0_g1_i1.p1	Smer_tr66673_c0_g1_i1.p1, Smer_tr59778_c0_g1_i1.p1
OG0001124	Shad_tr21382_c1_g1_i2.p1	Smer_tr4080_c1_g1_i4.p1
OG0001124	Shad_tr10572_c0_g1_i6.p1	Smer_tr29788_c0_g1_i5.p1
OG0001125	Shad_tr10672_c0_g1_i6.p1	Smer_tr5286_c3_g1_i1.p1
OG0001125	Shad_tr56544_c0_g1_i1.p1	Smer_tr31053_c0_g1_i11.p1
OG0001126	Shad_tr34145_c0_g1_i2.p1	Smer_tr18823_c0_g1_i1.p1
OG0001126	Shad_tr1024_c0_g2_i1.p1	Smer_tr28172_c0_g1_i1.p1
OG0001127	Shad_tr29347_c0_g1_i1.p1	Smer_tr10742_c0_g1_i2.p1
OG0001128	Shad_tr2550_c2_g1_i1.p1	Smer_tr14249_c0_g3_i1.p1
OG0001129	Shad_tr10364_c0_g1_i10.p1	Smer_tr18154_c0_g1_i1.p1
OG0001129	Shad_tr5501_c1_g1_i2.p1	Smer_tr3168_c1_g1_i4.p1, Smer_tr3168_c3_g1_i1.p1
OG0001130	Shad_tr23504_c0_g2_i4.p2	Smer_tr18750_c1_g1_i5.p1, Smer_tr18750_c0_g1_i3.p1
OG0001131	Shad_tr55406_c0_g2_i1.p1	Smer_tr11945_c0_g1_i3.p1
OG0001131	Shad_tr62090_c0_g1_i1.p1	Smer_tr43213_c0_g1_i1.p1
OG0001132	Shad_tr88793_c0_g1_i1.p1	Smer_tr50422_c0_g1_i1.p1
OG0001132	Shad_tr42342_c0_g1_i1.p1	Smer_tr14575_c0_g1_i1.p1
OG0001133	Shad_tr95029_c0_g1_i1.p1	Smer_tr25881_c0_g1_i1.p1
OG0001133	Shad_tr88396_c0_g1_i1.p1	Smer_tr40759_c0_g1_i1.p1
OG0001133	Shad_tr21_c4_g1_i1.p1	Smer_tr892_c0_g1_i1.p1
OG0001135	Shad_tr34324_c0_g2_i1.p1	Smer_tr6146_c0_g1_i4.p1
OG0001135	Shad_tr102698_c0_g1_i1.p1, Shad_tr71403_c0_g1_i1.p1	Smer_tr39871_c0_g1_i1.p1
OG0001136	Shad_tr35795_c1_g1_i4.p1	Smer_tr6448_c0_g1_i1.p1
OG0001136	Shad_tr23539_c0_g2_i1.p1	Smer_tr18994_c0_g1_i1.p1
OG0001136	Shad_tr5959_c2_g1_i1.p1	Smer_tr21612_c1_g1_i1.p1
OG0001137	Shad_tr3946_c0_g1_i1.p1	Smer_tr8895_c1_g1_i1.p1
OG0001137	Shad_tr18550_c0_g2_i1.p1	Smer_tr6711_c1_g6_i1.p1
OG0001138	Shad_tr66945_c0_g1_i1.p1	Smer_tr8883_c0_g1_i1.p1
OG0001138	Shad_tr25209_c0_g1_i1.p1	Smer_tr61242_c0_g1_i1.p1
OG0001139	Shad_tr42583_c0_g1_i1.p1	Smer_tr98837_c0_g1_i1.p1
OG0001141	Shad_tr20458_c0_g1_i4.p1	Smer_tr12444_c0_g1_i11.p1
OG0001142	Shad_tr8210_c0_g1_i1.p1	Smer_tr33515_c0_g1_i1.p1, Smer_tr47515_c0_g2_i1.p1
OG0001143	Shad_tr7060_c7_g1_i1.p1	Smer_tr5398_c1_g1_i1.p1
OG0001143	Shad_tr5404_c0_g3_i1.p1	Smer_tr11241_c0_g3_i2.p1
OG0001143	Shad_tr5404_c0_g4_i1.p1	Smer_tr11241_c0_g2_i2.p1
OG0001144	Shad_tr97785_c0_g1_i1.p1	Smer_tr39810_c0_g2_i1.p1
OG0001146	Shad_tr109498_c0_g1_i1.p1	Smer_tr47267_c0_g2_i1.p1
OG0001146	Shad_tr30846_c0_g1_i3.p1	Smer_tr88875_c0_g1_i1.p1
OG0001147	Shad_tr38553_c0_g1_i2.p1	Smer_tr46453_c0_g2_i1.p2
OG0001152	Shad_tr3270_c2_g1_i1.p1	Smer_tr6203_c0_g1_i7.p1
OG0001153	Shad_tr779_c14_g1_i1.p1	Smer_tr33028_c2_g1_i4.p1
OG0001153	Shad_tr90802_c0_g1_i1.p1	Smer_tr41392_c0_g1_i1.p1
OG0001154	Shad_tr287_c11_g1_i1.p1	Smer_tr21902_c0_g2_i1.p1
OG0001155	Shad_tr13933_c0_g1_i4.p1	Smer_tr14246_c0_g1_i4.p1
OG0001156	Shad_tr27579_c0_g1_i4.p1	Smer_tr32853_c1_g1_i1.p1, Smer_tr3003_c4_g1_i1.p1
OG0001157	Shad_tr824_c4_g1_i2.p1	Smer_tr8349_c0_g1_i3.p1
OG0001158	Shad_tr8762_c1_g1_i1.p1	Smer_tr5680_c1_g2_i1.p1
OG0001158	Shad_tr58077_c0_g1_i1.p1	Smer_tr47677_c0_g1_i1.p1
OG0001160	Shad_tr2027_c3_g1_i3.p1, Shad_tr17157_c1_g1_i2.p1	Smer_tr12052_c1_g1_i2.p1
OG0001162	Shad_tr45952_c0_g1_i2.p1, Shad_tr13560_c0_g1_i9.p1	Smer_tr24412_c0_g1_i1.p1
OG0001163	Shad_tr8916_c0_g1_i7.p1	Smer_tr8607_c0_g1_i22.p1
OG0001163	Shad_tr37520_c1_g1_i5.p1	Smer_tr29534_c0_g1_i2.p1
OG0001165	Shad_tr27511_c1_g1_i1.p1	Smer_tr96046_c0_g1_i1.p1
OG0001165	Shad_tr6066_c0_g2_i3.p1	Smer_tr5821_c0_g1_i1.p1
OG0001165	Shad_tr6066_c0_g1_i3.p1	Smer_tr5821_c0_g2_i1.p1
OG0001166	Shad_tr55960_c1_g1_i2.p1	Smer_tr1657_c1_g1_i1.p1
OG0001166	Shad_tr15029_c0_g1_i3.p1	Smer_tr23053_c0_g1_i1.p1
OG0001167	Shad_tr8732_c0_g3_i1.p1	Smer_tr11181_c1_g1_i2.p1
OG0001167	Shad_tr34151_c0_g1_i4.p1	Smer_tr16167_c2_g2_i1.p1
OG0001167	Shad_tr21542_c0_g1_i1.p1	Smer_tr34005_c0_g1_i3.p1
OG0001168	Shad_tr13471_c1_g1_i9.p1	Smer_tr21092_c0_g1_i2.p1
OG0001168	Shad_tr60190_c1_g1_i1.p1	Smer_tr31905_c0_g1_i1.p1
OG0001169	Shad_tr1372_c1_g1_i2.p1	Smer_tr389_c0_g1_i4.p1
OG0001169	Shad_tr7512_c0_g1_i4.p1	Smer_tr18877_c1_g2_i6.p1
OG0001170	Shad_tr5233_c2_g1_i1.p1, Shad_tr10666_c3_g1_i4.p1	Smer_tr14054_c0_g1_i1.p1
OG0001171	Shad_tr1464_c2_g1_i1.p1	Smer_tr24460_c0_g2_i2.p1
OG0001171	Shad_tr10393_c0_g1_i10.p1	Smer_tr30758_c0_g1_i4.p1
OG0001172	Shad_tr2878_c0_g1_i2.p1	Smer_tr9708_c0_g1_i1.p1
OG0001172	Shad_tr3064_c1_g1_i3.p1	Smer_tr15065_c0_g2_i4.p1
OG0001173	Shad_tr3828_c1_g1_i4.p1	Smer_tr1175_c5_g2_i1.p1
OG0001173	Shad_tr3828_c1_g3_i2.p1	Smer_tr27516_c0_g1_i4.p1
OG0001174	Shad_tr7466_c0_g1_i21.p1	Smer_tr28015_c0_g1_i6.p1
OG0001174	Shad_tr41681_c0_g1_i10.p1	Smer_tr3910_c0_g1_i20.p1
OG0001175	Shad_tr21_c3_g2_i1.p1	Smer_tr19384_c0_g2_i3.p1
OG0001175	Shad_tr22382_c4_g1_i1.p1	Smer_tr30132_c0_g1_i2.p1
OG0001176	Shad_tr20572_c2_g2_i4.p1	Smer_tr3983_c2_g1_i2.p1
OG0001176	Shad_tr20766_c0_g1_i2.p1, Shad_tr20766_c0_g3_i5.p1, Shad_tr20766_c0_g4_i2.p1	Smer_tr22925_c0_g1_i4.p1
OG0001177	Shad_tr7950_c0_g1_i4.p1	Smer_tr21794_c1_g1_i7.p1
OG0001177	Shad_tr10085_c0_g2_i1.p1	Smer_tr13250_c0_g1_i2.p1
OG0001178	Shad_tr61642_c0_g1_i1.p1	Smer_tr86842_c0_g1_i1.p1
OG0001178	Shad_tr17526_c0_g2_i1.p1	Smer_tr49446_c0_g1_i1.p1, Smer_tr76428_c0_g1_i1.p1, Smer_tr88187_c0_g1_i1.p1
OG0001179	Shad_tr10120_c0_g1_i6.p1	Smer_tr25465_c0_g1_i1.p1
OG0001179	Shad_tr2053_c0_g1_i12.p1	Smer_tr23004_c0_g1_i10.p1
OG0001180	Shad_tr34825_c0_g1_i2.p1	Smer_tr19913_c0_g1_i1.p1
OG0001181	Shad_tr30117_c0_g2_i1.p1	Smer_tr21392_c0_g1_i1.p1
OG0001181	Shad_tr15666_c0_g1_i3.p1	Smer_tr6460_c1_g1_i2.p1
OG0001182	Shad_tr14595_c0_g2_i4.p1, Shad_tr26456_c0_g1_i1.p1, Shad_tr5965_c0_g1_i25.p1	Smer_tr13309_c0_g1_i6.p1
OG0001182	Shad_tr14595_c1_g1_i1.p1	Smer_tr13309_c0_g2_i1.p1
OG0001183	Shad_tr7156_c0_g2_i1.p1	Smer_tr31157_c0_g5_i1.p1
OG0001183	Shad_tr8845_c1_g1_i14.p1	Smer_tr9674_c0_g2_i1.p1
OG0001184	Shad_tr24501_c0_g1_i5.p1	Smer_tr21272_c3_g2_i1.p1
OG0001185	Shad_tr371_c2_g1_i5.p1	Smer_tr3522_c1_g1_i2.p1
OG0001185	Shad_tr7076_c0_g1_i13.p1	Smer_tr20600_c0_g1_i7.p1
OG0001186	Shad_tr34_c1_g1_i1.p1	Smer_tr41866_c3_g1_i1.p1
OG0001186	Shad_tr47516_c0_g1_i1.p1	Smer_tr78334_c0_g1_i1.p1
OG0001187	Shad_tr2948_c0_g1_i13.p1	Smer_tr2239_c0_g1_i1.p1
OG0001188	Shad_tr56452_c0_g1_i1.p1	Smer_tr40644_c0_g1_i1.p1
OG0001188	Shad_tr35705_c0_g1_i1.p1, Shad_tr60331_c0_g1_i1.p1	Smer_tr44409_c0_g2_i1.p1
OG0001188	Shad_tr6885_c0_g4_i1.p1	Smer_tr92088_c0_g1_i1.p1
OG0001189	Shad_tr2197_c1_g1_i1.p1	Smer_tr90636_c0_g1_i1.p1
OG0001190	Shad_tr4438_c0_g1_i3.p1	Smer_tr10206_c0_g1_i1.p1
OG0001190	Shad_tr8857_c2_g1_i3.p1	Smer_tr15602_c0_g1_i2.p1
OG0001191	Shad_tr73925_c0_g1_i1.p1	Smer_tr13944_c0_g2_i2.p2
OG0001192	Shad_tr21324_c1_g1_i4.p1	Smer_tr5290_c1_g2_i5.p1
OG0001193	Shad_tr5279_c0_g1_i1.p1	Smer_tr20337_c0_g1_i2.p1, Smer_tr8907_c0_g1_i20.p1, Smer_tr8907_c0_g3_i1.p1
OG0001194	Shad_tr47_c2_g1_i4.p1, Shad_tr18556_c0_g1_i1.p1, Shad_tr18556_c0_g2_i1.p1	Smer_tr7432_c1_g1_i6.p1
OG0001195	Shad_tr17507_c0_g1_i1.p1	Smer_tr59060_c0_g1_i1.p1
OG0001195	Shad_tr92053_c0_g1_i1.p1	Smer_tr29354_c0_g1_i2.p1
OG0001196	Shad_tr1775_c0_g1_i27.p1	Smer_tr727_c0_g1_i1.p1
OG0001196	Shad_tr13439_c0_g1_i5.p1	Smer_tr2082_c0_g2_i1.p1, Smer_tr2082_c0_g1_i1.p1
OG0001197	Shad_tr107495_c0_g1_i1.p1	Smer_tr27558_c0_g1_i1.p1
OG0001197	Shad_tr38_c0_g1_i1.p1	Smer_tr50384_c0_g1_i1.p1
OG0001198	Shad_tr2721_c1_g1_i1.p1	Smer_tr14287_c0_g1_i1.p1
OG0001198	Shad_tr68134_c0_g1_i1.p1	Smer_tr53419_c0_g1_i1.p1
OG0001200	Shad_tr1186_c0_g1_i3.p1	Smer_tr25161_c4_g1_i1.p1
OG0001201	Shad_tr4023_c0_g1_i5.p1	Smer_tr13591_c0_g1_i2.p1
OG0001201	Shad_tr779_c5_g1_i13.p1	Smer_tr8343_c0_g1_i1.p1
OG0001201	Shad_tr30548_c0_g1_i1.p1	Smer_tr3527_c0_g1_i1.p1, Smer_tr51111_c0_g1_i1.p1
OG0001202	Shad_tr115120_c0_g1_i1.p1	Smer_tr32263_c0_g1_i2.p1
OG0001202	Shad_tr3401_c1_g1_i1.p1	Smer_tr54203_c0_g1_i1.p1
OG0001202	Shad_tr2280_c2_g1_i11.p1	Smer_tr7513_c0_g1_i2.p1
OG0001203	Shad_tr87065_c1_g1_i1.p1	Smer_tr75486_c1_g1_i1.p1
OG0001204	Shad_tr3617_c1_g1_i7.p1	Smer_tr16279_c1_g4_i4.p1
OG0001204	Shad_tr3342_c0_g1_i26.p1	Smer_tr30604_c0_g1_i2.p1, Smer_tr36659_c0_g1_i1.p1
OG0001205	Shad_tr5653_c1_g1_i1.p1	Smer_tr253_c0_g1_i1.p1, Smer_tr95018_c0_g1_i1.p1
OG0001206	Shad_tr6900_c0_g1_i2.p1	Smer_tr26968_c0_g2_i3.p1
OG0001206	Shad_tr2460_c0_g2_i4.p1	Smer_tr12488_c2_g1_i2.p1
OG0001207	Shad_tr71154_c0_g1_i1.p1	Smer_tr42969_c0_g1_i1.p1
OG0001207	Shad_tr84187_c0_g1_i1.p1	Smer_tr6160_c3_g1_i1.p1, Smer_tr16517_c1_g4_i1.p1, Smer_tr6160_c2_g1_i7.p1
OG0001208	Shad_tr13000_c1_g1_i2.p1	Smer_tr9622_c0_g1_i5.p1, Smer_tr9622_c0_g4_i1.p1
OG0001208	Shad_tr105368_c0_g1_i1.p1	Smer_tr77849_c0_g1_i1.p1
OG0001209	Shad_tr32611_c0_g1_i2.p1	Smer_tr575_c0_g1_i4.p1
OG0001210	Shad_tr61771_c0_g1_i1.p1	Smer_tr21555_c0_g1_i1.p1
OG0001211	Shad_tr23301_c0_g1_i1.p1	Smer_tr11562_c0_g1_i1.p1
OG0001211	Shad_tr15763_c0_g1_i2.p1	Smer_tr11218_c2_g1_i1.p1
OG0001212	Shad_tr8692_c0_g1_i5.p1	Smer_tr8742_c0_g1_i1.p1
OG0001212	Shad_tr202_c0_g1_i11.p1	Smer_tr788_c0_g1_i1.p1
OG0001212	Shad_tr3273_c0_g5_i2.p1	Smer_tr9863_c0_g1_i20.p1
OG0001213	Shad_tr67741_c0_g1_i1.p1	Smer_tr77786_c0_g1_i1.p1
OG0001214	Shad_tr50260_c1_g1_i1.p1	Smer_tr71401_c0_g1_i1.p1
OG0001215	Shad_tr13859_c3_g1_i2.p1	Smer_tr44352_c0_g1_i1.p1
OG0001215	Shad_tr25752_c0_g1_i2.p1	Smer_tr28394_c0_g1_i1.p1
OG0001216	Shad_tr6652_c0_g2_i1.p1	Smer_tr958_c5_g1_i5.p1
OG0001216	Shad_tr25571_c0_g1_i6.p1	Smer_tr66061_c0_g1_i1.p1
OG0001216	Shad_tr68916_c0_g1_i1.p1	Smer_tr96928_c0_g1_i1.p1
OG0001216	Shad_tr14965_c0_g1_i1.p1, Shad_tr14965_c0_g3_i4.p1	Smer_tr48_c4_g1_i4.p1
OG0001217	Shad_tr11603_c1_g1_i1.p1	Smer_tr3581_c2_g4_i1.p1
OG0001217	Shad_tr9149_c0_g1_i2.p1	Smer_tr67276_c0_g1_i1.p2
OG0001219	Shad_tr107123_c0_g1_i1.p1	Smer_tr22130_c0_g1_i1.p1
OG0001219	Shad_tr17510_c0_g4_i1.p1	Smer_tr30344_c0_g1_i3.p1
OG0001220	Shad_tr16869_c0_g1_i6.p1	Smer_tr50494_c0_g1_i1.p2
OG0001220	Shad_tr13422_c2_g1_i2.p1	Smer_tr70_c6_g1_i1.p1
OG0001221	Shad_tr18626_c0_g1_i3.p1	Smer_tr19463_c0_g1_i6.p1, Smer_tr9435_c0_g1_i5.p1
OG0001222	Shad_tr3133_c0_g1_i1.p2	Smer_tr60979_c0_g1_i1.p1
OG0001222	Shad_tr5985_c0_g3_i4.p1	Smer_tr17433_c0_g1_i1.p1
OG0001223	Shad_tr3249_c0_g1_i1.p1	Smer_tr11699_c0_g1_i1.p1, Smer_tr766_c0_g1_i1.p1
OG0001224	Shad_tr8166_c0_g1_i1.p1	Smer_tr5338_c0_g1_i2.p1
OG0001224	Shad_tr14_c0_g1_i18.p1	Smer_tr23_c1_g1_i12.p1
OG0001224	Shad_tr5582_c0_g1_i13.p1	Smer_tr5229_c0_g1_i5.p1
OG0001224	Shad_tr1031_c1_g1_i1.p1	Smer_tr3124_c0_g1_i1.p1
OG0001225	Shad_tr48220_c1_g1_i1.p1	Smer_tr39082_c0_g1_i1.p1
OG0001226	Shad_tr27064_c0_g4_i1.p1	Smer_tr37830_c0_g1_i1.p1
OG0001226	Shad_tr109190_c0_g1_i1.p1	Smer_tr94961_c0_g1_i1.p1
OG0001226	Shad_tr28763_c0_g1_i14.p1	Smer_tr1194_c2_g1_i1.p1
OG0001226	Shad_tr17260_c0_g1_i1.p1	Smer_tr13490_c0_g1_i1.p1
OG0001229	Shad_tr7988_c0_g1_i12.p1	Smer_tr19183_c0_g1_i2.p1
OG0001230	Shad_tr1065_c0_g1_i1.p1	Smer_tr5974_c0_g1_i3.p1
OG0001231	Shad_tr7175_c0_g1_i3.p1	Smer_tr18644_c0_g1_i3.p1
OG0001232	Shad_tr951_c0_g1_i51.p1	Smer_tr17261_c0_g1_i9.p1
OG0001233	Shad_tr6612_c2_g2_i3.p1	Smer_tr1946_c4_g1_i1.p1
OG0001234	Shad_tr19624_c0_g1_i2.p1	Smer_tr12059_c0_g1_i3.p1
OG0001234	Shad_tr1997_c0_g1_i8.p1	Smer_tr3486_c0_g1_i1.p1
OG0001235	Shad_tr9402_c0_g1_i12.p1	Smer_tr25695_c0_g1_i1.p1
OG0001235	Shad_tr8758_c0_g1_i6.p1	Smer_tr19202_c0_g1_i3.p1
OG0001236	Shad_tr6719_c0_g1_i20.p1	Smer_tr27095_c1_g1_i1.p1
OG0001238	Shad_tr22169_c0_g1_i1.p1, Shad_tr32792_c1_g1_i3.p1	Smer_tr79662_c0_g1_i2.p1
OG0001238	Shad_tr16308_c0_g1_i2.p1	Smer_tr11327_c0_g1_i2.p1
OG0001239	Shad_tr32676_c1_g1_i2.p1	Smer_tr84202_c0_g1_i1.p1
OG0001239	Shad_tr103375_c0_g1_i1.p1	Smer_tr96316_c0_g1_i1.p1
OG0001240	Shad_tr759_c2_g2_i3.p1	Smer_tr11788_c0_g1_i6.p1
OG0001240	Shad_tr5499_c0_g1_i8.p1	Smer_tr3261_c1_g2_i1.p1
OG0001241	Shad_tr17413_c0_g1_i10.p1	Smer_tr3183_c0_g1_i1.p1
OG0001242	Shad_tr591_c1_g2_i4.p1	Smer_tr6222_c0_g1_i8.p1
OG0001242	Shad_tr3588_c0_g1_i1.p1	Smer_tr15297_c1_g1_i2.p1
OG0001243	Shad_tr18982_c0_g1_i1.p1	Smer_tr194_c1_g1_i4.p1
OG0001243	Shad_tr51264_c0_g1_i2.p1	Smer_tr2959_c2_g1_i1.p1
OG0001244	Shad_tr20456_c0_g1_i1.p1	Smer_tr84794_c0_g1_i1.p1
OG0001245	Shad_tr43_c0_g1_i10.p1	Smer_tr30500_c0_g3_i1.p1
OG0001246	Shad_tr18173_c0_g1_i3.p1	Smer_tr21529_c2_g1_i2.p1
OG0001246	Shad_tr9353_c2_g1_i2.p1	Smer_tr5746_c5_g1_i2.p1
OG0001248	Shad_tr5900_c1_g1_i1.p1	Smer_tr6181_c1_g1_i1.p1
OG0001248	Shad_tr91587_c0_g1_i1.p1	Smer_tr14272_c0_g1_i4.p1
OG0001249	Shad_tr19704_c0_g1_i6.p1	Smer_tr34641_c0_g1_i10.p1
OG0001249	Shad_tr1567_c19_g1_i2.p1	Smer_tr34641_c0_g2_i1.p1, Smer_tr80662_c0_g1_i1.p1
OG0001251	Shad_tr4949_c3_g1_i4.p1	Smer_tr6487_c2_g1_i1.p1
OG0001251	Shad_tr1134_c0_g1_i2.p1	Smer_tr1803_c0_g1_i2.p1
OG0001252	Shad_tr11811_c2_g1_i6.p1	Smer_tr50305_c0_g2_i1.p1
OG0001253	Shad_tr4775_c0_g1_i41.p1	Smer_tr11828_c1_g3_i2.p1
OG0001253	Shad_tr1412_c0_g2_i4.p1	Smer_tr1953_c0_g2_i4.p1
OG0001254	Shad_tr4352_c6_g1_i1.p1	Smer_tr44176_c0_g1_i1.p1
OG0001254	Shad_tr21418_c0_g2_i2.p1	Smer_tr30409_c0_g1_i1.p1
OG0001254	Shad_tr3147_c0_g1_i2.p1	Smer_tr3240_c3_g1_i1.p1
OG0001255	Shad_tr17059_c1_g1_i35.p1	Smer_tr20681_c0_g1_i4.p1
OG0001255	Shad_tr10186_c0_g1_i33.p1	Smer_tr20635_c0_g1_i5.p1
OG0001256	Shad_tr27826_c0_g1_i1.p1	Smer_tr36349_c0_g1_i1.p1
OG0001256	Shad_tr31624_c0_g1_i4.p1	Smer_tr32832_c0_g1_i17.p1
OG0001257	Shad_tr7537_c0_g1_i17.p1	Smer_tr4928_c0_g1_i2.p1
OG0001257	Shad_tr46313_c1_g1_i9.p1	Smer_tr17443_c1_g1_i15.p1
OG0001258	Shad_tr57823_c0_g1_i1.p1	Smer_tr24387_c0_g1_i3.p1
OG0001259	Shad_tr10878_c1_g1_i2.p2	Smer_tr4595_c0_g2_i2.p1
OG0001260	Shad_tr93283_c0_g1_i1.p1, Shad_tr73669_c0_g1_i1.p1	Smer_tr47857_c0_g1_i2.p1
OG0001260	Shad_tr12344_c0_g1_i3.p1	Smer_tr17830_c0_g1_i2.p1
OG0001261	Shad_tr20018_c4_g2_i2.p1	Smer_tr21606_c0_g2_i5.p1
OG0001261	Shad_tr69120_c0_g1_i2.p1	Smer_tr36004_c0_g1_i1.p1
