Orthogroup	Stichodactyla_haddoni_longest_pep	Nematostella_vectensis_longest_pep
OG0000842	Shad_tr13953_c0_g1_i3.p1, Shad_tr4257_c0_g1_i16.p1	Neva_DN3679_c1_g1_i3.p1
OG0000844	Shad_tr65931_c0_g1_i1.p1	Neva_DN2921_c0_g3_i2.p1
OG0000844	Shad_tr45213_c0_g1_i1.p1	Neva_DN17696_c0_g1_i1.p1
OG0000846	Shad_tr5108_c0_g3_i1.p1, Shad_tr4885_c0_g1_i1.p1	Neva_DN831_c2_g2_i1.p1
OG0000848	Shad_tr34474_c4_g1_i1.p1, Shad_tr41834_c0_g1_i3.p1	Neva_DN41246_c0_g2_i1.p1
OG0000848	Shad_tr104290_c0_g1_i1.p1	Neva_DN22253_c0_g1_i2.p1
OG0000849	Shad_tr5882_c0_g1_i4.p1	Neva_DN6179_c0_g1_i4.p1
OG0000849	Shad_tr387_c1_g1_i1.p1	Neva_DN4610_c1_g1_i4.p1
OG0000850	Shad_tr21881_c0_g1_i1.p1, Shad_tr2171_c0_g1_i1.p1, Shad_tr2171_c1_g1_i1.p1	Neva_DN7059_c0_g1_i3.p1
OG0000851	Shad_tr6576_c0_g1_i17.p1	Neva_DN663_c2_g1_i1.p1
OG0000851	Shad_tr21257_c0_g1_i3.p1	Neva_DN14037_c1_g1_i1.p1
OG0000852	Shad_tr4868_c2_g1_i4.p1	Neva_DN2141_c0_g1_i5.p1
OG0000853	Shad_tr21793_c0_g1_i9.p1	Neva_DN8746_c0_g1_i13.p1
OG0000853	Shad_tr24453_c1_g1_i4.p1	Neva_DN4674_c0_g1_i3.p1
OG0000854	Shad_tr5284_c0_g1_i2.p1	Neva_DN486_c0_g1_i4.p1
OG0000855	Shad_tr183_c1_g1_i11.p1	Neva_DN7280_c0_g1_i4.p1
OG0000855	Shad_tr37611_c0_g1_i16.p1	Neva_DN853_c0_g1_i1.p1
OG0000856	Shad_tr11480_c2_g1_i6.p1	Neva_DN8158_c0_g1_i9.p1
OG0000856	Shad_tr6264_c0_g2_i1.p1	Neva_DN43970_c0_g3_i1.p1
OG0000857	Shad_tr3473_c0_g1_i11.p1	Neva_DN2977_c0_g1_i8.p1
OG0000857	Shad_tr20739_c0_g1_i1.p1	Neva_DN1897_c0_g3_i4.p1
OG0000859	Shad_tr6614_c2_g1_i6.p1	Neva_DN5688_c0_g1_i2.p1
OG0000859	Shad_tr17204_c0_g3_i4.p1	Neva_DN8036_c1_g1_i2.p1
OG0000860	Shad_tr57657_c0_g1_i1.p1, Shad_tr14642_c0_g1_i3.p1, Shad_tr36522_c0_g1_i1.p1, Shad_tr54752_c0_g1_i1.p1, Shad_tr21259_c0_g1_i1.p1, Shad_tr22143_c2_g1_i3.p1	Neva_DN1935_c1_g1_i2.p1
OG0000862	Shad_tr35829_c0_g1_i2.p1	Neva_DN2819_c0_g1_i2.p1
OG0000863	Shad_tr737_c0_g1_i1.p1	Neva_DN1284_c12_g1_i1.p1
OG0000863	Shad_tr11000_c0_g1_i8.p1	Neva_DN8735_c0_g1_i1.p1
OG0000864	Shad_tr5235_c0_g1_i10.p1	Neva_DN10554_c0_g1_i5.p1
OG0000864	Shad_tr10729_c0_g1_i7.p1	Neva_DN121523_c0_g1_i1.p1
OG0000865	Shad_tr16373_c0_g1_i10.p1	Neva_DN1658_c0_g1_i11.p1
OG0000865	Shad_tr5742_c0_g1_i2.p1	Neva_DN5631_c1_g1_i6.p1
OG0000866	Shad_tr14562_c0_g1_i1.p1	Neva_DN5060_c0_g1_i2.p1
OG0000867	Shad_tr3308_c3_g1_i1.p1	Neva_DN7371_c0_g1_i17.p1
OG0000867	Shad_tr3388_c0_g1_i14.p1	Neva_DN2514_c0_g1_i12.p1
OG0000868	Shad_tr7747_c0_g1_i5.p1	Neva_DN7974_c0_g1_i8.p1
OG0000868	Shad_tr2610_c0_g1_i20.p1	Neva_DN5747_c0_g1_i15.p1
OG0000868	Shad_tr30656_c0_g1_i7.p1	Neva_DN3662_c1_g1_i3.p1
OG0000869	Shad_tr29534_c0_g2_i1.p1, Shad_tr29534_c0_g1_i1.p1, Shad_tr1199_c4_g1_i6.p1	Neva_DN931_c1_g1_i10.p1
OG0000870	Shad_tr34204_c0_g1_i4.p1, Shad_tr36378_c2_g2_i2.p1	Neva_DN109069_c0_g1_i1.p1
OG0000871	Shad_tr53331_c0_g1_i1.p1	Neva_DN15061_c1_g1_i3.p1
OG0000872	Shad_tr33195_c0_g1_i3.p1, Shad_tr6879_c0_g1_i4.p1	Neva_DN5123_c0_g1_i13.p1
OG0000873	Shad_tr851_c0_g1_i1.p1	Neva_DN47509_c1_g1_i1.p1
OG0000874	Shad_tr25074_c0_g1_i1.p1	Neva_DN144159_c0_g1_i1.p1
OG0000875	Shad_tr8345_c0_g2_i4.p1, Shad_tr14915_c2_g1_i3.p1, Shad_tr8345_c0_g1_i2.p1	Neva_DN1219_c1_g1_i5.p1
OG0000877	Shad_tr28193_c0_g1_i1.p1, Shad_tr11379_c0_g2_i3.p1	Neva_DN209_c4_g1_i1.p1, Neva_DN9385_c1_g1_i1.p1
OG0000877	Shad_tr28324_c0_g1_i1.p1	Neva_DN169986_c0_g1_i1.p1, Neva_DN9778_c0_g1_i5.p1
OG0000877	Shad_tr33141_c2_g1_i2.p1	Neva_DN7614_c0_g1_i2.p1
OG0000878	Shad_tr59472_c0_g1_i1.p1, Shad_tr59472_c1_g1_i1.p1	Neva_DN145702_c0_g1_i1.p1
OG0000878	Shad_tr50188_c0_g1_i1.p1	Neva_DN62450_c0_g1_i1.p1
OG0000878	Shad_tr48165_c0_g1_i1.p1	Neva_DN39582_c0_g1_i1.p1
OG0000879	Shad_tr27621_c0_g1_i1.p1, Shad_tr3559_c0_g1_i3.p1	Neva_DN33887_c0_g1_i1.p1
OG0000880	Shad_tr26901_c1_g2_i3.p1, Shad_tr26901_c1_g1_i12.p1, Shad_tr106733_c0_g1_i1.p1, Shad_tr31574_c0_g1_i1.p1, Shad_tr36115_c2_g2_i1.p1, Shad_tr51279_c0_g1_i1.p1, Shad_tr35036_c0_g1_i1.p1, Shad_tr27591_c2_g1_i7.p1	Neva_DN2289_c10_g1_i1.p1
OG0000881	Shad_tr11249_c0_g1_i2.p1	Neva_DN8240_c0_g1_i1.p1
OG0000881	Shad_tr96157_c0_g1_i1.p1	Neva_DN972_c0_g2_i1.p1
OG0000882	Shad_tr6612_c3_g1_i1.p1	Neva_DN51782_c1_g1_i1.p1
OG0000883	Shad_tr4620_c0_g2_i4.p1, Shad_tr6542_c0_g1_i2.p1	Neva_DN413_c3_g1_i2.p1
OG0000887	Shad_tr24409_c2_g1_i1.p2, Shad_tr25090_c0_g1_i1.p3	Neva_DN38288_c0_g1_i1.p1, Neva_DN70310_c0_g1_i1.p1
OG0000888	Shad_tr51149_c1_g1_i1.p1	Neva_DN105987_c0_g1_i1.p1
OG0000889	Shad_tr13041_c0_g1_i4.p1	Neva_DN929_c2_g4_i1.p1
OG0000889	Shad_tr58156_c0_g1_i1.p1	Neva_DN10089_c1_g1_i2.p1
OG0000890	Shad_tr98543_c0_g1_i1.p1	Neva_DN41560_c0_g2_i1.p1
OG0000890	Shad_tr27488_c0_g1_i4.p1	Neva_DN1307_c0_g3_i1.p1
OG0000890	Shad_tr87231_c0_g1_i2.p1	Neva_DN14596_c0_g1_i4.p1
OG0000891	Shad_tr9807_c1_g1_i4.p1	Neva_DN11238_c0_g1_i2.p1
OG0000891	Shad_tr818_c8_g1_i6.p1	Neva_DN47471_c1_g1_i1.p1
OG0000892	Shad_tr112308_c0_g1_i1.p1	Neva_DN2222_c0_g1_i9.p1, Neva_DN20198_c0_g2_i1.p1, Neva_DN1318_c0_g1_i6.p1, Neva_DN2340_c0_g2_i1.p1, Neva_DN43118_c0_g1_i3.p1, Neva_DN19569_c0_g1_i1.p1, Neva_DN59450_c0_g1_i2.p1, Neva_DN6523_c0_g1_i1.p1
OG0000892	Shad_tr52176_c1_g1_i1.p1	Neva_DN42910_c0_g1_i3.p1
OG0000893	Shad_tr20552_c0_g1_i1.p1	Neva_DN69639_c0_g3_i1.p1
OG0000893	Shad_tr20014_c0_g1_i1.p1	Neva_DN69639_c0_g1_i1.p1
OG0000894	Shad_tr2953_c2_g2_i1.p1	Neva_DN2170_c6_g1_i11.p1
OG0000895	Shad_tr5960_c1_g1_i2.p1, Shad_tr12_c0_g1_i1.p1, Shad_tr22374_c0_g1_i2.p1	Neva_DN35528_c0_g1_i1.p1
OG0000896	Shad_tr22525_c0_g1_i2.p1	Neva_DN13333_c0_g1_i3.p1, Neva_DN49938_c0_g1_i2.p1, Neva_DN10113_c0_g2_i3.p1, Neva_DN62610_c0_g1_i4.p1, Neva_DN42103_c0_g1_i4.p1, Neva_DN8178_c0_g1_i5.p1, Neva_DN145963_c0_g1_i1.p1, Neva_DN111578_c0_g1_i1.p1, Neva_DN16537_c0_g1_i2.p1, Neva_DN4258_c0_g2_i3.p1, Neva_DN29573_c0_g1_i2.p1
OG0000897	Shad_tr16233_c0_g1_i6.p1	Neva_DN72077_c0_g1_i1.p1
OG0000897	Shad_tr27156_c0_g1_i1.p1	Neva_DN169031_c0_g1_i1.p2
OG0000897	Shad_tr32001_c0_g1_i1.p1	Neva_DN173615_c0_g1_i1.p1
OG0000897	Shad_tr110815_c0_g1_i1.p1	Neva_DN171302_c0_g1_i1.p1
OG0000898	Shad_tr2190_c0_g1_i1.p1	Neva_DN90671_c0_g1_i1.p1
OG0000905	Shad_tr38365_c0_g1_i3.p1	Neva_DN110660_c0_g1_i2.p1
OG0000906	Shad_tr3672_c0_g1_i1.p1	Neva_DN2985_c0_g1_i3.p1
OG0000906	Shad_tr47797_c0_g1_i2.p1	Neva_DN1928_c0_g1_i10.p1
OG0000909	Shad_tr253_c0_g1_i6.p1	Neva_DN5534_c0_g1_i2.p1
OG0000909	Shad_tr15859_c0_g2_i1.p1	Neva_DN8523_c0_g1_i4.p1
OG0000910	Shad_tr13482_c0_g1_i1.p1	Neva_DN127051_c1_g1_i2.p1
OG0000910	Shad_tr585_c14_g1_i5.p1	Neva_DN3490_c0_g1_i4.p1
OG0000911	Shad_tr12454_c0_g1_i6.p1	Neva_DN28615_c0_g1_i5.p1
OG0000911	Shad_tr2471_c0_g1_i1.p1	Neva_DN5551_c1_g1_i4.p1
OG0000912	Shad_tr1423_c0_g1_i1.p1	Neva_DN9687_c2_g1_i3.p1
OG0000912	Shad_tr17326_c1_g1_i3.p1, Shad_tr17326_c2_g1_i1.p1	Neva_DN7612_c0_g1_i4.p1
OG0000913	Shad_tr3196_c2_g1_i19.p1	Neva_DN31539_c0_g1_i1.p1
OG0000913	Shad_tr3203_c5_g1_i7.p1	Neva_DN5089_c0_g1_i10.p1
OG0000914	Shad_tr59655_c0_g1_i1.p1	Neva_DN75477_c0_g1_i2.p1
OG0000914	Shad_tr75407_c0_g1_i1.p1, Shad_tr75482_c0_g1_i1.p1	Neva_DN55453_c2_g1_i1.p1
OG0000915	Shad_tr28369_c0_g1_i2.p1, Shad_tr7095_c0_g1_i19.p1, Shad_tr28369_c1_g1_i1.p1, Shad_tr33682_c0_g1_i2.p1, Shad_tr3677_c2_g1_i1.p1	Neva_DN4707_c0_g3_i1.p1
OG0000916	Shad_tr1651_c1_g2_i6.p1, Shad_tr40750_c0_g1_i1.p1, Shad_tr22623_c0_g1_i2.p1, Shad_tr18955_c1_g1_i9.p1, Shad_tr20548_c0_g1_i2.p1, Shad_tr7783_c0_g1_i14.p1	Neva_DN49878_c0_g1_i10.p1
OG0000917	Shad_tr3577_c0_g1_i1.p1	Neva_DN2297_c0_g2_i9.p1
OG0000917	Shad_tr12744_c0_g1_i2.p1	Neva_DN6895_c0_g1_i6.p1
OG0000918	Shad_tr907_c0_g2_i4.p1	Neva_DN2298_c1_g1_i1.p1
OG0000919	Shad_tr46068_c0_g1_i1.p1	Neva_DN114506_c0_g1_i4.p1
OG0000919	Shad_tr32727_c0_g2_i1.p1	Neva_DN51244_c0_g1_i1.p1
OG0000920	Shad_tr30484_c0_g1_i5.p1	Neva_DN969_c1_g1_i1.p1
OG0000922	Shad_tr24194_c4_g1_i1.p1, Shad_tr13112_c1_g1_i5.p1, Shad_tr42614_c0_g1_i1.p1	Neva_DN15612_c0_g1_i10.p1, Neva_DN3520_c0_g1_i2.p1
OG0000922	Shad_tr103776_c0_g1_i1.p1	Neva_DN73950_c0_g1_i1.p1
OG0000923	Shad_tr2263_c0_g1_i4.p1	Neva_DN2338_c0_g1_i1.p1
OG0000923	Shad_tr26236_c2_g1_i1.p1	Neva_DN2338_c1_g1_i1.p1
OG0000925	Shad_tr4775_c1_g1_i1.p1	Neva_DN2333_c0_g2_i3.p1
OG0000925	Shad_tr147_c3_g1_i6.p1	Neva_DN3252_c18_g1_i3.p1
OG0000927	Shad_tr439_c0_g1_i10.p1, Shad_tr28179_c0_g1_i2.p1	Neva_DN5681_c1_g2_i3.p1
OG0000927	Shad_tr28476_c1_g1_i1.p1, Shad_tr8438_c0_g1_i15.p1	Neva_DN3960_c0_g1_i3.p1
OG0000928	Shad_tr58374_c0_g1_i2.p1	Neva_DN97443_c0_g2_i1.p1
OG0000930	Shad_tr18307_c0_g1_i2.p1	Neva_DN1714_c1_g1_i4.p1
OG0000932	Shad_tr41842_c0_g1_i2.p1, Shad_tr27484_c0_g1_i1.p1, Shad_tr59117_c0_g1_i1.p1	Neva_DN821_c1_g1_i1.p1
OG0000934	Shad_tr45060_c0_g1_i1.p1, Shad_tr7854_c1_g1_i1.p1, Shad_tr12173_c0_g3_i1.p1, Shad_tr12173_c0_g1_i4.p1, Shad_tr40935_c0_g1_i1.p1, Shad_tr8238_c0_g2_i2.p1, Shad_tr12173_c0_g2_i3.p1, Shad_tr33487_c0_g1_i2.p1	Neva_DN11606_c0_g1_i2.p1
OG0000935	Shad_tr16383_c0_g1_i4.p1	Neva_DN3532_c0_g1_i1.p1
OG0000935	Shad_tr32821_c0_g1_i1.p1	Neva_DN12957_c1_g2_i1.p1
OG0000938	Shad_tr2702_c0_g1_i2.p1	Neva_DN19234_c0_g1_i5.p1, Neva_DN115091_c0_g1_i1.p1
OG0000938	Shad_tr11792_c0_g1_i1.p1	Neva_DN15572_c0_g1_i2.p1
OG0000939	Shad_tr773_c2_g1_i1.p1, Shad_tr41375_c0_g1_i1.p1	Neva_DN86721_c1_g1_i4.p1
OG0000940	Shad_tr44310_c0_g2_i1.p1	Neva_DN100476_c0_g1_i1.p1
OG0000940	Shad_tr56322_c0_g1_i1.p1, Shad_tr44310_c0_g1_i1.p1, Shad_tr85904_c0_g1_i1.p2, Shad_tr69285_c0_g1_i1.p1, Shad_tr94868_c0_g1_i1.p1	Neva_DN159955_c0_g2_i1.p1
OG0000941	Shad_tr110376_c0_g1_i1.p1	Neva_DN10855_c0_g2_i1.p1
OG0000942	Shad_tr88791_c0_g2_i1.p1, Shad_tr5774_c1_g1_i2.p1, Shad_tr61360_c54_g1_i1.p1, Shad_tr88791_c0_g1_i1.p1, Shad_tr1200_c3_g1_i1.p1	Neva_DN28064_c0_g1_i1.p1
OG0000944	Shad_tr39042_c0_g1_i2.p1	Neva_DN84600_c0_g1_i1.p1
OG0000948	Shad_tr383_c0_g1_i1.p1	Neva_DN2400_c0_g1_i4.p1
OG0000949	Shad_tr41973_c0_g2_i1.p1	Neva_DN8251_c0_g1_i7.p1
OG0000950	Shad_tr19144_c0_g1_i7.p1	Neva_DN493_c0_g1_i1.p1
OG0000951	Shad_tr6148_c1_g1_i1.p1	Neva_DN6576_c1_g1_i7.p1
OG0000953	Shad_tr15857_c0_g1_i3.p1	Neva_DN753_c0_g2_i9.p1
OG0000954	Shad_tr37217_c0_g1_i1.p1, Shad_tr17061_c1_g1_i1.p1, Shad_tr28447_c3_g1_i1.p1, Shad_tr37217_c2_g1_i1.p1	Neva_DN88262_c0_g1_i1.p1
OG0000955	Shad_tr15819_c0_g1_i2.p1, Shad_tr15819_c0_g2_i2.p1	Neva_DN17784_c0_g1_i1.p1, Neva_DN12216_c0_g1_i20.p1, Neva_DN61887_c0_g1_i10.p1
OG0000956	Shad_tr14417_c2_g1_i1.p1	Neva_DN8785_c0_g1_i1.p1
OG0000957	Shad_tr1403_c0_g1_i4.p1	Neva_DN5247_c0_g1_i7.p1
OG0000958	Shad_tr26753_c0_g2_i1.p1	Neva_DN3135_c0_g1_i2.p1
OG0000959	Shad_tr7479_c0_g1_i5.p1	Neva_DN2235_c0_g1_i1.p1
OG0000960	Shad_tr7688_c0_g1_i5.p1	Neva_DN6051_c0_g1_i4.p1
OG0000961	Shad_tr62982_c0_g1_i1.p1	Neva_DN40985_c0_g1_i3.p1
OG0000961	Shad_tr591_c2_g1_i1.p1	Neva_DN344_c0_g1_i15.p1
OG0000962	Shad_tr5475_c1_g1_i2.p1	Neva_DN2346_c0_g1_i1.p1
OG0000962	Shad_tr8223_c0_g1_i4.p1	Neva_DN3436_c0_g1_i4.p1
OG0000963	Shad_tr5502_c0_g5_i1.p1	Neva_DN3656_c0_g1_i4.p1
OG0000963	Shad_tr5502_c0_g2_i3.p1	Neva_DN1127_c4_g2_i2.p1
OG0000964	Shad_tr25461_c0_g1_i1.p1	Neva_DN9135_c0_g1_i5.p1
OG0000965	Shad_tr29120_c0_g1_i1.p1, Shad_tr69592_c0_g1_i1.p1	Neva_DN12861_c0_g1_i3.p1
OG0000967	Shad_tr11111_c6_g1_i1.p1	Neva_DN3349_c1_g1_i4.p1
OG0000968	Shad_tr20311_c0_g1_i1.p1	Neva_DN8567_c0_g1_i3.p1
OG0000968	Shad_tr68097_c0_g1_i1.p1	Neva_DN2383_c0_g1_i3.p1
OG0000970	Shad_tr9183_c1_g2_i8.p1	Neva_DN39_c1_g1_i5.p1
OG0000970	Shad_tr2149_c1_g1_i2.p1	Neva_DN16686_c0_g1_i1.p1
OG0000971	Shad_tr56538_c0_g2_i3.p1	Neva_DN961_c2_g1_i3.p1
OG0000972	Shad_tr30433_c3_g2_i1.p1, Shad_tr101461_c0_g1_i1.p1	Neva_DN9664_c0_g1_i7.p1
OG0000974	Shad_tr112036_c0_g1_i1.p1	Neva_DN3199_c0_g1_i3.p1
OG0000974	Shad_tr6718_c1_g1_i7.p1	Neva_DN1660_c0_g1_i2.p1
OG0000975	Shad_tr28439_c0_g1_i1.p1	Neva_DN42565_c0_g1_i8.p1
OG0000975	Shad_tr58884_c0_g1_i1.p1, Shad_tr79870_c0_g1_i1.p1	Neva_DN73417_c0_g1_i1.p1
OG0000976	Shad_tr16520_c0_g1_i1.p1	Neva_DN4399_c3_g1_i1.p1, Neva_DN21016_c0_g3_i2.p1
OG0000976	Shad_tr18816_c1_g1_i3.p1	Neva_DN35538_c0_g1_i2.p1
OG0000977	Shad_tr71232_c0_g1_i1.p1, Shad_tr98661_c0_g1_i1.p1	Neva_DN3343_c0_g4_i1.p1
OG0000979	Shad_tr30540_c1_g1_i1.p1	Neva_DN130907_c0_g2_i1.p1, Neva_DN704_c14_g1_i4.p1
OG0000980	Shad_tr39481_c3_g1_i2.p1	Neva_DN10669_c0_g2_i12.p1
OG0000983	Shad_tr81595_c0_g1_i1.p1	Neva_DN2455_c0_g1_i2.p1
OG0000983	Shad_tr7630_c3_g1_i3.p1	Neva_DN25070_c0_g1_i4.p1
OG0000986	Shad_tr4234_c0_g1_i7.p1	Neva_DN53674_c0_g1_i2.p2, Neva_DN3771_c0_g1_i1.p1
OG0000986	Shad_tr10575_c0_g1_i3.p1	Neva_DN2473_c0_g1_i1.p1
OG0000988	Shad_tr16636_c0_g1_i2.p1	Neva_DN148344_c0_g1_i4.p1
OG0000989	Shad_tr57882_c0_g1_i1.p1	Neva_DN3265_c0_g1_i1.p1
OG0000989	Shad_tr18627_c2_g1_i2.p1	Neva_DN3386_c0_g1_i1.p1
OG0000992	Shad_tr1521_c0_g1_i2.p1	Neva_DN2219_c0_g1_i6.p1
OG0000993	Shad_tr100628_c0_g1_i1.p1, Shad_tr89171_c0_g1_i1.p1, Shad_tr42287_c0_g1_i2.p1	Neva_DN5399_c0_g1_i3.p1
OG0000994	Shad_tr19125_c0_g1_i2.p1, Shad_tr1710_c0_g1_i1.p1, Shad_tr6445_c0_g1_i4.p1, Shad_tr460_c11_g1_i2.p1	Neva_DN1646_c0_g1_i2.p1
OG0000995	Shad_tr18593_c0_g1_i7.p1	Neva_DN22891_c0_g1_i1.p1
OG0000996	Shad_tr20499_c0_g1_i5.p1	Neva_DN24520_c0_g1_i1.p1
OG0000997	Shad_tr20211_c0_g2_i2.p1	Neva_DN10938_c0_g1_i2.p1
OG0000997	Shad_tr113073_c0_g1_i1.p1, Shad_tr38863_c0_g1_i1.p1	Neva_DN868_c0_g2_i3.p1
OG0000998	Shad_tr4836_c0_g1_i1.p1	Neva_DN3148_c0_g1_i3.p1
OG0000998	Shad_tr17167_c1_g1_i1.p1	Neva_DN11744_c0_g1_i2.p1
OG0000999	Shad_tr24228_c0_g1_i1.p1	Neva_DN4803_c0_g1_i8.p1
OG0001000	Shad_tr14028_c0_g1_i2.p1	Neva_DN8239_c0_g1_i2.p1
OG0001000	Shad_tr46065_c0_g2_i1.p1, Shad_tr46065_c0_g3_i1.p1	Neva_DN4957_c0_g1_i3.p1
OG0001001	Shad_tr16235_c0_g1_i10.p1, Shad_tr20627_c0_g1_i4.p1	Neva_DN6129_c0_g1_i5.p1
OG0001002	Shad_tr10160_c1_g1_i1.p1	Neva_DN830_c0_g1_i3.p1
OG0001003	Shad_tr162_c7_g1_i1.p1	Neva_DN6715_c0_g1_i3.p1
OG0001004	Shad_tr6894_c0_g2_i1.p1	Neva_DN504_c2_g1_i10.p1
OG0001005	Shad_tr5298_c0_g1_i4.p1	Neva_DN39709_c0_g1_i3.p1
OG0001006	Shad_tr39627_c0_g1_i1.p1	Neva_DN49923_c0_g1_i4.p1
OG0001006	Shad_tr28096_c0_g1_i5.p1	Neva_DN12576_c0_g1_i2.p1
OG0001007	Shad_tr35581_c0_g1_i1.p1	Neva_DN807_c0_g1_i11.p1
OG0001007	Shad_tr3791_c4_g1_i3.p1	Neva_DN20989_c0_g1_i2.p1
OG0001010	Shad_tr5563_c0_g1_i1.p1	Neva_DN7509_c2_g1_i11.p1
OG0001010	Shad_tr3699_c1_g1_i11.p1	Neva_DN1556_c0_g1_i4.p1
OG0001011	Shad_tr341_c0_g1_i1.p1	Neva_DN4576_c0_g2_i1.p1
OG0001011	Shad_tr11234_c1_g1_i1.p1	Neva_DN48263_c0_g1_i1.p1
OG0001012	Shad_tr83855_c0_g1_i1.p1, Shad_tr47_c3_g1_i1.p1	Neva_DN6220_c0_g1_i1.p1
OG0001012	Shad_tr42225_c0_g1_i2.p1	Neva_DN7801_c0_g1_i1.p1
OG0001014	Shad_tr51447_c1_g1_i11.p1	Neva_DN5556_c0_g1_i1.p1
OG0001014	Shad_tr21855_c0_g1_i1.p1	Neva_DN2669_c0_g1_i10.p1
OG0001015	Shad_tr1864_c2_g1_i1.p1	Neva_DN4713_c0_g2_i1.p1
OG0001015	Shad_tr15186_c0_g1_i3.p1	Neva_DN1761_c0_g1_i9.p1
OG0001016	Shad_tr6397_c0_g2_i1.p1	Neva_DN992_c0_g1_i1.p1
OG0001018	Shad_tr4464_c0_g1_i1.p1	Neva_DN1201_c4_g1_i2.p1
OG0001018	Shad_tr4637_c0_g2_i1.p1	Neva_DN6676_c0_g1_i9.p1
OG0001020	Shad_tr13757_c0_g3_i2.p1	Neva_DN4673_c8_g1_i1.p1
OG0001021	Shad_tr816_c4_g1_i33.p1, Shad_tr3243_c3_g1_i1.p1	Neva_DN2103_c0_g1_i2.p1
OG0001021	Shad_tr44693_c0_g1_i3.p1	Neva_DN1617_c9_g1_i6.p1
OG0001022	Shad_tr104252_c0_g1_i1.p1, Shad_tr55693_c0_g1_i1.p1	Neva_DN13692_c0_g2_i2.p1
OG0001022	Shad_tr27015_c1_g1_i1.p1, Shad_tr52879_c0_g1_i1.p1	Neva_DN81760_c0_g1_i2.p1
OG0001022	Shad_tr26362_c0_g2_i10.p1	Neva_DN53802_c0_g2_i3.p1
OG0001023	Shad_tr28471_c0_g1_i1.p1	Neva_DN109969_c0_g1_i2.p1
OG0001023	Shad_tr42455_c0_g1_i1.p1	Neva_DN2264_c15_g1_i1.p1
OG0001023	Shad_tr78085_c0_g1_i1.p1	Neva_DN79751_c0_g1_i1.p1
OG0001024	Shad_tr64824_c0_g1_i5.p1	Neva_DN20408_c0_g1_i4.p1
OG0001024	Shad_tr4383_c0_g4_i2.p1	Neva_DN653_c3_g1_i4.p1
OG0001025	Shad_tr31357_c0_g1_i4.p1, Shad_tr85994_c0_g1_i1.p1	Neva_DN31016_c0_g1_i2.p1, Neva_DN53461_c1_g2_i1.p1
OG0001025	Shad_tr55363_c0_g1_i1.p1	Neva_DN5645_c0_g1_i4.p2, Neva_DN6121_c1_g1_i1.p1, Neva_DN99312_c0_g1_i1.p1
OG0001026	Shad_tr57989_c0_g1_i1.p1, Shad_tr20_c0_g3_i1.p1, Shad_tr47413_c0_g1_i1.p1	Neva_DN172385_c0_g1_i1.p1
OG0001027	Shad_tr14220_c0_g2_i1.p1, Shad_tr46582_c0_g1_i1.p1, Shad_tr39863_c0_g1_i1.p1	Neva_DN33255_c0_g1_i1.p1
OG0001029	Shad_tr37373_c0_g1_i1.p1	Neva_DN114_c0_g3_i1.p1
OG0001030	Shad_tr109793_c0_g1_i1.p1	Neva_DN4688_c0_g1_i1.p1
OG0001030	Shad_tr22525_c0_g2_i2.p1, Shad_tr24174_c0_g1_i3.p1, Shad_tr24174_c0_g2_i1.p1	Neva_DN4134_c0_g1_i9.p1, Neva_DN68050_c0_g1_i1.p1, Neva_DN104912_c0_g1_i7.p1
OG0001035	Shad_tr5237_c0_g2_i2.p3	Neva_DN76801_c0_g1_i1.p1
OG0001036	Shad_tr3820_c0_g1_i1.p1, Shad_tr9368_c0_g1_i1.p1	Neva_DN154412_c0_g1_i1.p1
OG0001040	Shad_tr26527_c2_g1_i1.p1	Neva_DN13149_c0_g1_i14.p1, Neva_DN53915_c0_g2_i1.p1
OG0001042	Shad_tr761_c13_g1_i3.p1, Shad_tr26378_c0_g1_i1.p1	Neva_DN713_c0_g2_i1.p1
OG0001043	Shad_tr23565_c1_g1_i2.p1	Neva_DN2836_c2_g1_i4.p1
OG0001043	Shad_tr6311_c1_g1_i1.p1	Neva_DN4009_c0_g1_i1.p1
OG0001044	Shad_tr17645_c0_g2_i1.p1, Shad_tr824_c1_g1_i1.p1	Neva_DN6789_c0_g1_i4.p1
OG0001044	Shad_tr5405_c6_g2_i1.p1	Neva_DN10931_c0_g1_i3.p1
OG0001045	Shad_tr1489_c0_g1_i5.p1, Shad_tr8563_c0_g1_i5.p1	Neva_DN1854_c1_g1_i5.p1
OG0001047	Shad_tr5419_c2_g1_i1.p1	Neva_DN9537_c2_g1_i1.p1
OG0001048	Shad_tr13850_c0_g1_i1.p1	Neva_DN2779_c0_g2_i8.p1
OG0001048	Shad_tr6640_c0_g2_i25.p1	Neva_DN5744_c0_g1_i14.p1
OG0001049	Shad_tr1600_c0_g1_i11.p1, Shad_tr36214_c0_g1_i5.p1	Neva_DN352_c8_g1_i6.p1
OG0001050	Shad_tr27731_c0_g1_i1.p1, Shad_tr36765_c1_g1_i1.p1, Shad_tr36765_c0_g1_i2.p1, Shad_tr36765_c0_g3_i1.p1	Neva_DN49_c0_g3_i1.p1, Neva_DN49_c0_g2_i1.p1, Neva_DN7356_c0_g1_i6.p1
OG0001051	Shad_tr1489_c15_g1_i2.p1	Neva_DN3262_c0_g1_i8.p1
OG0001051	Shad_tr15371_c1_g1_i1.p1	Neva_DN1028_c0_g1_i7.p1
