Orthogroup	Stichodactyla_haddoni_longest_pep	Oulactis_longest_pep
OG0000590	Shad_tr13091_c0_g1_i2.p1	Oula_DN1228_c0_g1_i1.p1
OG0000596	Shad_tr14417_c5_g1_i9.p1	Oula_DN8405_c0_g1_i10.p1
OG0000597	Shad_tr14311_c0_g1_i3.p1	Oula_DN13144_c0_g1_i4.p1
OG0000597	Shad_tr1157_c1_g1_i1.p1	Oula_DN678_c0_g2_i1.p1
OG0000598	Shad_tr16664_c0_g2_i3.p1	Oula_DN6627_c0_g1_i1.p1
OG0000598	Shad_tr3360_c1_g1_i3.p1	Oula_DN6064_c0_g1_i4.p1
OG0000599	Shad_tr13939_c0_g1_i2.p1, Shad_tr99559_c0_g1_i1.p1	Oula_DN10162_c0_g1_i2.p1
OG0000600	Shad_tr17445_c0_g1_i7.p1	Oula_DN9548_c0_g1_i6.p1
OG0000600	Shad_tr4631_c0_g1_i6.p1	Oula_DN13205_c1_g1_i6.p1
OG0000601	Shad_tr20081_c0_g1_i3.p1	Oula_DN13731_c0_g1_i4.p1
OG0000601	Shad_tr13183_c4_g1_i1.p1	Oula_DN30058_c0_g1_i8.p1
OG0000602	Shad_tr6524_c2_g1_i1.p1	Oula_DN16171_c0_g1_i1.p1
OG0000602	Shad_tr22265_c0_g1_i6.p1	Oula_DN17151_c0_g2_i1.p2
OG0000603	Shad_tr370_c5_g1_i4.p1	Oula_DN141_c0_g1_i4.p1
OG0000603	Shad_tr3610_c1_g1_i24.p1	Oula_DN706_c0_g1_i3.p1
OG0000604	Shad_tr50145_c1_g1_i1.p1	Oula_DN18198_c0_g1_i3.p1
OG0000605	Shad_tr24508_c0_g4_i1.p1	Oula_DN449_c5_g1_i3.p1
OG0000605	Shad_tr1301_c2_g1_i1.p1	Oula_DN10782_c0_g1_i15.p1
OG0000605	Shad_tr20890_c1_g1_i1.p1	Oula_DN8655_c0_g1_i8.p1
OG0000606	Shad_tr29157_c0_g1_i2.p1	Oula_DN27087_c0_g1_i5.p1
OG0000607	Shad_tr309_c13_g1_i1.p1	Oula_DN11888_c0_g1_i2.p1
OG0000607	Shad_tr8326_c2_g1_i2.p1	Oula_DN3864_c0_g1_i1.p1
OG0000608	Shad_tr17037_c0_g3_i1.p1	Oula_DN1255_c4_g1_i2.p1
OG0000608	Shad_tr75974_c0_g1_i1.p1	Oula_DN15434_c0_g1_i1.p1
OG0000608	Shad_tr67419_c0_g1_i1.p1	Oula_DN11188_c0_g1_i1.p1
OG0000609	Shad_tr57279_c0_g1_i23.p1	Oula_DN23849_c0_g1_i2.p1
OG0000609	Shad_tr19093_c0_g1_i2.p1	Oula_DN6385_c0_g3_i1.p1
OG0000610	Shad_tr8268_c0_g1_i13.p1	Oula_DN10151_c0_g1_i2.p1
OG0000610	Shad_tr20349_c0_g1_i1.p1	Oula_DN10761_c0_g1_i2.p1, Oula_DN19640_c0_g2_i1.p1, Oula_DN19640_c0_g1_i3.p1, Oula_DN28635_c0_g1_i1.p1, Oula_DN4365_c0_g1_i10.p1
OG0000611	Shad_tr24241_c0_g1_i3.p1	Oula_DN1125_c0_g1_i1.p1
OG0000611	Shad_tr3079_c2_g1_i1.p1	Oula_DN8090_c0_g1_i2.p1
OG0000611	Shad_tr3079_c0_g1_i1.p1	Oula_DN12834_c1_g2_i5.p1, Oula_DN25080_c0_g1_i1.p1, Oula_DN31624_c0_g1_i1.p1, Oula_DN31624_c0_g2_i1.p1, Oula_DN146_c0_g1_i1.p1
OG0000611	Shad_tr482_c5_g1_i1.p1, Shad_tr24679_c0_g1_i8.p1	Oula_DN1125_c0_g2_i11.p1
OG0000612	Shad_tr74_c0_g1_i2.p1	Oula_DN598_c0_g1_i3.p1
OG0000613	Shad_tr57730_c0_g1_i1.p1	Oula_DN22865_c1_g2_i2.p1
OG0000613	Shad_tr108598_c0_g1_i1.p1, Shad_tr35626_c0_g1_i1.p1, Shad_tr20750_c0_g2_i1.p1	Oula_DN23939_c0_g1_i2.p1
OG0000614	Shad_tr11166_c3_g1_i2.p1, Shad_tr1338_c0_g1_i16.p1, Shad_tr187_c1_g1_i2.p1	Oula_DN338_c0_g2_i1.p1
OG0000615	Shad_tr22345_c0_g1_i2.p2	Oula_DN3227_c0_g1_i11.p1
OG0000615	Shad_tr57355_c0_g1_i3.p1	Oula_DN4142_c0_g2_i1.p1
OG0000615	Shad_tr1584_c0_g2_i1.p1	Oula_DN2119_c0_g1_i6.p1
OG0000616	Shad_tr84062_c0_g1_i1.p1, Shad_tr102976_c0_g1_i1.p1, Shad_tr97477_c0_g1_i1.p1, Shad_tr52502_c0_g1_i1.p1	Oula_DN20134_c0_g2_i4.p1
OG0000616	Shad_tr16130_c0_g1_i1.p1	Oula_DN29674_c0_g2_i1.p1
OG0000616	Shad_tr1279_c0_g1_i8.p1	Oula_DN46078_c0_g1_i1.p1
OG0000617	Shad_tr103753_c0_g1_i1.p1	Oula_DN47291_c0_g1_i1.p1
OG0000619	Shad_tr3795_c0_g3_i1.p1, Shad_tr14025_c0_g1_i7.p1, Shad_tr17053_c0_g1_i1.p1, Shad_tr113835_c0_g1_i1.p1, Shad_tr13938_c0_g1_i1.p1, Shad_tr40141_c0_g1_i7.p1, Shad_tr3795_c0_g1_i2.p1, Shad_tr3795_c0_g2_i6.p1, Shad_tr13938_c0_g2_i8.p1	Oula_DN30044_c0_g1_i2.p1, Oula_DN30044_c0_g2_i4.p1, Oula_DN10351_c0_g1_i3.p1, Oula_DN10547_c0_g2_i1.p1, Oula_DN11419_c0_g1_i3.p1, Oula_DN12018_c0_g1_i5.p1
OG0000621	Shad_tr30588_c1_g2_i5.p1	Oula_DN7517_c0_g1_i13.p1
OG0000622	Shad_tr30289_c1_g1_i3.p1	Oula_DN9288_c0_g1_i11.p1
OG0000622	Shad_tr7698_c0_g1_i25.p1	Oula_DN5435_c0_g2_i5.p1
OG0000623	Shad_tr7065_c0_g1_i11.p1	Oula_DN34667_c0_g1_i5.p1
OG0000624	Shad_tr45910_c1_g1_i1.p1, Shad_tr266_c0_g1_i1.p1	Oula_DN3712_c0_g1_i2.p1
OG0000625	Shad_tr16568_c0_g1_i3.p1	Oula_DN2709_c0_g1_i1.p1
OG0000625	Shad_tr45719_c0_g2_i1.p1	Oula_DN7617_c0_g1_i5.p1
OG0000625	Shad_tr20481_c0_g1_i1.p1	Oula_DN5971_c0_g1_i2.p1
OG0000626	Shad_tr22933_c1_g1_i1.p1	Oula_DN1525_c3_g1_i1.p1
OG0000627	Shad_tr64339_c0_g1_i1.p1	Oula_DN33205_c0_g1_i1.p1
OG0000628	Shad_tr18853_c0_g1_i1.p1	Oula_DN18798_c0_g1_i3.p1
OG0000628	Shad_tr4799_c0_g1_i107.p1	Oula_DN2747_c0_g1_i9.p1
OG0000628	Shad_tr8397_c0_g1_i2.p1	Oula_DN2789_c0_g1_i4.p1
OG0000629	Shad_tr30957_c0_g1_i3.p1	Oula_DN5722_c0_g1_i6.p1, Oula_DN15377_c0_g1_i5.p1
OG0000629	Shad_tr18925_c1_g1_i4.p1	Oula_DN25697_c1_g1_i1.p1
OG0000629	Shad_tr15312_c0_g1_i15.p1	Oula_DN11584_c0_g1_i5.p1
OG0000629	Shad_tr25431_c0_g1_i3.p1	Oula_DN18682_c0_g2_i1.p1, Oula_DN8761_c1_g1_i1.p1, Oula_DN15282_c0_g3_i1.p1, Oula_DN8761_c1_g2_i1.p1
OG0000630	Shad_tr54239_c0_g1_i2.p1	Oula_DN34677_c0_g1_i1.p1
OG0000630	Shad_tr7707_c1_g2_i1.p1	Oula_DN464_c1_g2_i1.p1
OG0000630	Shad_tr5711_c0_g2_i3.p1	Oula_DN5290_c0_g1_i6.p1
OG0000631	Shad_tr11449_c0_g1_i10.p1	Oula_DN13356_c1_g1_i1.p1
OG0000633	Shad_tr892_c0_g1_i3.p1	Oula_DN1609_c0_g1_i10.p1
OG0000633	Shad_tr24447_c0_g1_i2.p1	Oula_DN4517_c0_g1_i6.p1
OG0000634	Shad_tr8712_c2_g1_i1.p1	Oula_DN9506_c0_g1_i2.p1
OG0000635	Shad_tr74964_c0_g1_i1.p1	Oula_DN29030_c0_g1_i2.p1
OG0000635	Shad_tr25837_c0_g1_i3.p1	Oula_DN43860_c0_g1_i1.p1
OG0000638	Shad_tr500_c0_g1_i1.p1	Oula_DN3293_c0_g2_i7.p1
OG0000638	Shad_tr1274_c0_g1_i12.p1	Oula_DN446_c0_g3_i1.p1
OG0000639	Shad_tr5850_c4_g1_i1.p1	Oula_DN13533_c0_g2_i1.p1
OG0000639	Shad_tr79177_c0_g1_i1.p1	Oula_DN6181_c0_g1_i5.p1
OG0000640	Shad_tr10079_c2_g1_i1.p1, Shad_tr96696_c0_g1_i1.p1, Shad_tr1040_c0_g3_i1.p1, Shad_tr13020_c0_g1_i1.p1	Oula_DN9343_c0_g3_i1.p1
OG0000642	Shad_tr33493_c0_g1_i1.p1, Shad_tr73567_c0_g1_i1.p1, Shad_tr44794_c0_g2_i1.p1	Oula_DN44175_c0_g4_i1.p1
OG0000645	Shad_tr1372_c0_g1_i1.p1	Oula_DN2947_c0_g1_i3.p1
OG0000645	Shad_tr6235_c0_g1_i3.p1	Oula_DN17072_c0_g1_i7.p1
OG0000646	Shad_tr16065_c0_g1_i7.p1	Oula_DN1644_c0_g1_i1.p1
OG0000646	Shad_tr16215_c1_g1_i8.p1	Oula_DN33879_c0_g1_i1.p1, Oula_DN19932_c0_g1_i2.p1
OG0000647	Shad_tr14192_c1_g2_i1.p1	Oula_DN41209_c0_g1_i1.p1
OG0000647	Shad_tr35279_c0_g1_i1.p1	Oula_DN30456_c0_g1_i1.p1
OG0000647	Shad_tr4460_c20_g1_i2.p1	Oula_DN37103_c0_g1_i2.p1
OG0000648	Shad_tr4228_c0_g1_i8.p1	Oula_DN1408_c7_g2_i1.p1
OG0000648	Shad_tr23079_c0_g1_i1.p1	Oula_DN6178_c0_g1_i2.p1
OG0000648	Shad_tr92554_c0_g1_i1.p1	Oula_DN605_c0_g1_i13.p1
OG0000649	Shad_tr32301_c0_g1_i3.p1	Oula_DN25546_c0_g1_i13.p1
OG0000649	Shad_tr26129_c0_g1_i1.p1	Oula_DN15499_c0_g1_i3.p1
OG0000649	Shad_tr8011_c0_g1_i11.p1	Oula_DN4853_c0_g1_i1.p1
OG0000649	Shad_tr7668_c1_g1_i2.p1	Oula_DN4140_c0_g1_i1.p1
OG0000650	Shad_tr11275_c0_g1_i4.p1	Oula_DN1282_c0_g1_i1.p1
OG0000651	Shad_tr43627_c1_g1_i1.p1	Oula_DN1592_c0_g5_i1.p1, Oula_DN4058_c0_g1_i1.p1
OG0000651	Shad_tr10288_c0_g2_i3.p1	Oula_DN19270_c0_g1_i3.p1, Oula_DN26438_c0_g2_i1.p1
OG0000653	Shad_tr1128_c0_g2_i3.p1, Shad_tr37615_c0_g1_i1.p1	Oula_DN762_c0_g1_i1.p1
OG0000654	Shad_tr51915_c0_g1_i1.p1, Shad_tr65069_c0_g1_i1.p1, Shad_tr55587_c0_g1_i1.p1	Oula_DN33827_c0_g1_i1.p1
OG0000655	Shad_tr17865_c0_g1_i3.p1, Shad_tr2953_c2_g4_i4.p1	Oula_DN995_c0_g1_i5.p1
OG0000657	Shad_tr7226_c8_g1_i1.p2	Oula_DN6289_c0_g1_i1.p1
OG0000657	Shad_tr61790_c0_g1_i1.p1	Oula_DN4239_c0_g1_i1.p2
OG0000658	Shad_tr32969_c3_g1_i3.p1, Shad_tr13103_c0_g1_i13.p1	Oula_DN25857_c0_g1_i6.p1
OG0000658	Shad_tr31024_c0_g1_i7.p1	Oula_DN4794_c0_g2_i3.p1
OG0000659	Shad_tr18072_c0_g1_i1.p1, Shad_tr1453_c1_g1_i13.p1, Shad_tr18072_c0_g2_i1.p1	Oula_DN28002_c0_g2_i1.p1
OG0000659	Shad_tr34680_c0_g1_i1.p1	Oula_DN14140_c0_g1_i4.p1
OG0000661	Shad_tr6290_c0_g3_i1.p1	Oula_DN3730_c0_g1_i2.p1
OG0000661	Shad_tr1501_c0_g1_i4.p1	Oula_DN5089_c0_g1_i3.p1
OG0000661	Shad_tr70906_c0_g1_i1.p1	Oula_DN15327_c0_g2_i5.p1
OG0000662	Shad_tr9776_c4_g1_i1.p1, Shad_tr46920_c0_g1_i1.p1	Oula_DN34308_c0_g1_i1.p1
OG0000662	Shad_tr31132_c0_g1_i1.p1, Shad_tr28552_c0_g1_i1.p1	Oula_DN43595_c0_g1_i1.p1
OG0000663	Shad_tr6803_c0_g1_i11.p1	Oula_DN6085_c0_g1_i6.p1
OG0000663	Shad_tr39201_c0_g3_i1.p1	Oula_DN9832_c0_g1_i1.p1, Oula_DN9832_c0_g2_i1.p1
OG0000664	Shad_tr13712_c0_g1_i1.p1	Oula_DN19931_c0_g1_i5.p1
OG0000664	Shad_tr40813_c1_g1_i11.p1	Oula_DN2563_c2_g1_i1.p1
OG0000665	Shad_tr50600_c0_g1_i1.p1	Oula_DN17053_c0_g2_i1.p1
OG0000666	Shad_tr68752_c0_g1_i1.p1	Oula_DN25264_c0_g1_i1.p1
OG0000666	Shad_tr46992_c0_g1_i2.p1	Oula_DN793_c0_g1_i3.p1, Oula_DN13278_c0_g1_i5.p1
OG0000667	Shad_tr8248_c3_g2_i1.p1	Oula_DN9423_c0_g1_i1.p1
OG0000667	Shad_tr16506_c3_g1_i1.p1	Oula_DN12684_c0_g1_i10.p1
OG0000668	Shad_tr15357_c0_g2_i3.p1	Oula_DN32416_c0_g3_i1.p1
OG0000668	Shad_tr12785_c0_g1_i6.p1	Oula_DN10005_c0_g1_i3.p1
OG0000668	Shad_tr15357_c0_g1_i1.p3	Oula_DN32416_c0_g2_i2.p1
OG0000669	Shad_tr31533_c0_g1_i1.p1	Oula_DN17945_c0_g2_i3.p1
OG0000669	Shad_tr42276_c0_g1_i2.p1	Oula_DN12312_c0_g2_i4.p1
OG0000670	Shad_tr12309_c0_g2_i6.p1	Oula_DN14179_c0_g1_i12.p1
OG0000670	Shad_tr21783_c0_g1_i1.p1	Oula_DN8826_c0_g1_i1.p1
OG0000670	Shad_tr30272_c0_g1_i1.p1	Oula_DN25161_c0_g1_i2.p1
OG0000671	Shad_tr4142_c1_g1_i1.p1	Oula_DN18257_c0_g1_i5.p1
OG0000671	Shad_tr16011_c0_g1_i4.p1, Shad_tr32171_c0_g1_i1.p1	Oula_DN6134_c0_g2_i1.p1
OG0000671	Shad_tr14162_c0_g1_i1.p1	Oula_DN28799_c0_g1_i1.p1, Oula_DN25716_c0_g1_i1.p1, Oula_DN33298_c0_g1_i1.p1
OG0000672	Shad_tr67270_c0_g1_i2.p1	Oula_DN9669_c0_g1_i2.p1
OG0000672	Shad_tr67315_c0_g1_i2.p1	Oula_DN4798_c0_g1_i2.p1
OG0000673	Shad_tr28073_c1_g1_i1.p1	Oula_DN3162_c0_g1_i1.p1
OG0000673	Shad_tr15716_c2_g1_i3.p1	Oula_DN59_c0_g1_i3.p1
OG0000674	Shad_tr72803_c0_g1_i1.p1, Shad_tr3345_c5_g1_i1.p1, Shad_tr3345_c1_g1_i2.p1, Shad_tr35632_c0_g1_i1.p1, Shad_tr42_c1_g1_i1.p1, Shad_tr50333_c0_g1_i1.p1	Oula_DN4999_c0_g1_i1.p1
OG0000676	Shad_tr16185_c0_g1_i1.p1	Oula_DN1230_c0_g1_i2.p1, Oula_DN15803_c0_g1_i6.p1
OG0000676	Shad_tr25056_c4_g1_i2.p1	Oula_DN19004_c0_g1_i3.p1
OG0000676	Shad_tr9973_c0_g1_i1.p1	Oula_DN12362_c0_g1_i18.p1
OG0000677	Shad_tr23194_c0_g1_i1.p1	Oula_DN8730_c0_g1_i1.p1
OG0000677	Shad_tr15963_c1_g1_i1.p1	Oula_DN47065_c0_g1_i1.p1
OG0000678	Shad_tr20774_c1_g1_i1.p1, Shad_tr17508_c1_g1_i16.p1	Oula_DN17702_c0_g1_i1.p1
OG0000679	Shad_tr3770_c2_g1_i1.p1	Oula_DN5558_c0_g1_i1.p1
OG0000679	Shad_tr15735_c0_g1_i3.p1	Oula_DN25723_c0_g2_i2.p1
OG0000680	Shad_tr10012_c4_g1_i1.p1	Oula_DN901_c1_g1_i1.p2
OG0000681	Shad_tr92480_c0_g1_i1.p1	Oula_DN2266_c0_g1_i1.p2
OG0000681	Shad_tr19403_c0_g1_i1.p2	Oula_DN2216_c1_g1_i4.p1
OG0000685	Shad_tr9200_c0_g1_i5.p1	Oula_DN9209_c0_g1_i1.p1
OG0000686	Shad_tr143_c3_g1_i6.p1	Oula_DN3729_c1_g2_i8.p1, Oula_DN17086_c0_g1_i1.p1
OG0000686	Shad_tr2455_c3_g1_i3.p1	Oula_DN5287_c1_g1_i2.p1
OG0000687	Shad_tr8276_c0_g1_i3.p1	Oula_DN31120_c0_g4_i1.p2, Oula_DN31120_c0_g1_i1.p1, Oula_DN31120_c0_g3_i1.p1
OG0000687	Shad_tr55349_c0_g1_i14.p1	Oula_DN16334_c0_g1_i8.p1
OG0000688	Shad_tr8554_c0_g2_i1.p1	Oula_DN11781_c0_g1_i4.p1
OG0000688	Shad_tr21184_c0_g2_i2.p1	Oula_DN10113_c0_g1_i5.p1
OG0000689	Shad_tr15002_c0_g1_i3.p1	Oula_DN8823_c0_g1_i1.p1
OG0000689	Shad_tr13931_c2_g1_i17.p1	Oula_DN11567_c0_g1_i3.p1
OG0000690	Shad_tr95620_c0_g1_i1.p1	Oula_DN8210_c0_g1_i1.p1
OG0000691	Shad_tr41007_c0_g2_i1.p1	Oula_DN11871_c0_g1_i4.p1
OG0000692	Shad_tr7867_c0_g1_i5.p1	Oula_DN4908_c0_g1_i4.p1
OG0000692	Shad_tr11448_c0_g1_i2.p1	Oula_DN21709_c0_g1_i9.p1
OG0000693	Shad_tr1111_c0_g1_i13.p1	Oula_DN47233_c0_g1_i1.p1
OG0000693	Shad_tr39033_c0_g1_i1.p1	Oula_DN4421_c0_g1_i2.p1, Oula_DN5175_c0_g1_i3.p1
OG0000694	Shad_tr25438_c1_g1_i1.p1, Shad_tr25438_c0_g1_i12.p1	Oula_DN19743_c0_g1_i3.p1, Oula_DN18795_c0_g1_i1.p1
OG0000695	Shad_tr4612_c1_g1_i2.p1	Oula_DN3605_c1_g1_i1.p1
OG0000695	Shad_tr37083_c4_g1_i1.p1	Oula_DN29727_c0_g1_i1.p1
OG0000696	Shad_tr38691_c0_g3_i1.p1	Oula_DN8328_c0_g2_i1.p1
OG0000697	Shad_tr41826_c0_g1_i2.p1	Oula_DN17965_c0_g1_i1.p1
OG0000697	Shad_tr25516_c0_g1_i1.p1, Shad_tr7542_c0_g1_i1.p1	Oula_DN34647_c0_g2_i2.p1
OG0000698	Shad_tr82942_c0_g1_i1.p1, Shad_tr17046_c0_g1_i1.p1	Oula_DN13892_c0_g2_i1.p1
OG0000698	Shad_tr23159_c5_g1_i1.p1	Oula_DN16223_c0_g1_i2.p1
OG0000698	Shad_tr2967_c0_g1_i4.p1	Oula_DN2306_c0_g1_i5.p1
OG0000699	Shad_tr17223_c0_g2_i2.p1	Oula_DN20711_c0_g2_i6.p1, Oula_DN13282_c0_g1_i1.p1
OG0000699	Shad_tr17223_c0_g3_i1.p1	Oula_DN14286_c0_g1_i9.p1
OG0000699	Shad_tr26064_c0_g1_i1.p1	Oula_DN19211_c0_g1_i3.p1
OG0000700	Shad_tr47706_c0_g2_i1.p1	Oula_DN30473_c0_g1_i1.p1
OG0000700	Shad_tr82582_c0_g1_i1.p1	Oula_DN22925_c0_g1_i1.p1
OG0000700	Shad_tr47706_c1_g1_i1.p1	Oula_DN30473_c0_g3_i1.p1
OG0000700	Shad_tr47706_c0_g1_i1.p1, Shad_tr47706_c0_g3_i1.p1	Oula_DN30473_c0_g2_i1.p1
OG0000701	Shad_tr16973_c0_g1_i1.p1	Oula_DN8062_c0_g1_i10.p1
OG0000701	Shad_tr10085_c1_g2_i1.p1, Shad_tr1919_c0_g1_i1.p1	Oula_DN16070_c0_g1_i10.p1
OG0000702	Shad_tr2880_c0_g2_i1.p1	Oula_DN6367_c0_g1_i1.p1
OG0000702	Shad_tr22191_c0_g1_i1.p1	Oula_DN16028_c0_g1_i1.p1
OG0000703	Shad_tr1593_c0_g1_i1.p1	Oula_DN17994_c1_g1_i8.p1, Oula_DN7003_c0_g1_i1.p1
OG0000703	Shad_tr508_c0_g1_i1.p1	Oula_DN5411_c0_g1_i1.p1
OG0000703	Shad_tr10058_c0_g2_i5.p1	Oula_DN11140_c0_g1_i1.p1
OG0000704	Shad_tr2498_c0_g2_i1.p1	Oula_DN13581_c0_g1_i1.p1
OG0000704	Shad_tr9257_c1_g1_i1.p1	Oula_DN1448_c0_g1_i5.p1
OG0000705	Shad_tr368_c0_g1_i1.p1	Oula_DN1344_c0_g1_i1.p1, Oula_DN13500_c0_g1_i3.p1
OG0000706	Shad_tr12793_c0_g4_i1.p1	Oula_DN29551_c0_g1_i2.p1
OG0000706	Shad_tr1514_c0_g1_i10.p1	Oula_DN5044_c1_g1_i8.p1
OG0000706	Shad_tr1157_c3_g1_i4.p1	Oula_DN5044_c0_g1_i3.p1, Oula_DN23831_c0_g1_i1.p1
OG0000707	Shad_tr36217_c0_g1_i1.p1	Oula_DN33716_c0_g1_i1.p1, Oula_DN13294_c0_g2_i1.p1
OG0000708	Shad_tr30114_c0_g1_i2.p1	Oula_DN6944_c0_g1_i3.p1, Oula_DN15973_c0_g1_i4.p1
OG0000708	Shad_tr68627_c0_g1_i1.p1	Oula_DN17038_c0_g1_i1.p1, Oula_DN29420_c0_g1_i5.p1, Oula_DN22768_c0_g1_i1.p1, Oula_DN11652_c0_g1_i5.p1, Oula_DN18999_c0_g1_i1.p1, Oula_DN8042_c0_g2_i1.p1, Oula_DN18999_c0_g2_i1.p1, Oula_DN3648_c0_g1_i14.p1, Oula_DN17038_c0_g2_i1.p1, Oula_DN42205_c0_g1_i4.p1
OG0000710	Shad_tr15041_c0_g1_i1.p1	Oula_DN13036_c0_g1_i8.p1
OG0000710	Shad_tr53258_c0_g2_i1.p1	Oula_DN24894_c0_g1_i2.p1
OG0000711	Shad_tr197_c0_g1_i3.p1	Oula_DN40_c0_g1_i1.p1
OG0000711	Shad_tr2081_c5_g1_i11.p1	Oula_DN4423_c0_g1_i2.p1
OG0000712	Shad_tr18907_c0_g1_i4.p1	Oula_DN7228_c1_g1_i3.p1
OG0000713	Shad_tr26961_c2_g1_i10.p1	Oula_DN10707_c1_g1_i7.p1
OG0000714	Shad_tr18808_c0_g1_i4.p1	Oula_DN18910_c0_g1_i1.p1
OG0000714	Shad_tr17958_c0_g5_i1.p1, Shad_tr4524_c0_g1_i8.p1	Oula_DN28678_c0_g1_i8.p1
OG0000715	Shad_tr10772_c0_g1_i1.p1	Oula_DN2286_c3_g3_i2.p1
OG0000715	Shad_tr59342_c0_g1_i1.p1	Oula_DN7253_c0_g1_i10.p1
OG0000715	Shad_tr23140_c0_g1_i1.p1	Oula_DN9464_c0_g1_i2.p1
OG0000716	Shad_tr6622_c0_g2_i7.p1	Oula_DN7462_c0_g1_i1.p1
OG0000716	Shad_tr71697_c0_g1_i1.p1	Oula_DN6094_c0_g1_i4.p1
OG0000717	Shad_tr61376_c0_g1_i1.p1	Oula_DN10794_c0_g1_i1.p1
OG0000717	Shad_tr5079_c0_g1_i15.p1	Oula_DN28756_c0_g1_i1.p1
OG0000719	Shad_tr8266_c0_g1_i1.p1, Shad_tr78526_c0_g1_i1.p1	Oula_DN3231_c0_g1_i7.p1
OG0000720	Shad_tr58195_c0_g1_i1.p1, Shad_tr2144_c1_g1_i4.p1	Oula_DN13440_c0_g1_i3.p1
OG0000720	Shad_tr70053_c0_g1_i1.p1	Oula_DN34356_c0_g1_i3.p1
OG0000720	Shad_tr451_c6_g2_i1.p1	Oula_DN7470_c0_g1_i11.p1
OG0000721	Shad_tr40083_c0_g1_i1.p1, Shad_tr100244_c0_g1_i2.p1, Shad_tr37150_c0_g1_i1.p1, Shad_tr5373_c0_g1_i1.p1	Oula_DN6896_c0_g1_i6.p1, Oula_DN12867_c0_g1_i1.p1
OG0000721	Shad_tr40083_c0_g2_i2.p1	Oula_DN12867_c0_g3_i1.p1
OG0000722	Shad_tr24935_c0_g3_i1.p2	Oula_DN17629_c0_g1_i6.p2
OG0000724	Shad_tr8365_c0_g1_i1.p1	Oula_DN6608_c0_g1_i4.p1
OG0000725	Shad_tr32061_c1_g2_i1.p1, Shad_tr32061_c0_g2_i1.p1	Oula_DN27882_c0_g2_i1.p1
OG0000727	Shad_tr85326_c0_g1_i1.p1	Oula_DN20914_c0_g1_i1.p1
OG0000728	Shad_tr68906_c0_g1_i1.p1	Oula_DN48186_c0_g1_i1.p2
OG0000729	Shad_tr109409_c0_g1_i1.p1	Oula_DN41023_c0_g1_i1.p1
OG0000729	Shad_tr108307_c0_g1_i1.p1	Oula_DN26198_c0_g1_i5.p1
OG0000729	Shad_tr27673_c1_g1_i1.p1	Oula_DN30757_c0_g1_i1.p1
OG0000730	Shad_tr26795_c0_g1_i17.p1	Oula_DN9275_c0_g1_i2.p1
OG0000730	Shad_tr39206_c0_g1_i1.p1	Oula_DN2296_c0_g1_i9.p1
OG0000731	Shad_tr20887_c2_g1_i6.p1	Oula_DN3422_c0_g3_i1.p1
OG0000731	Shad_tr1062_c2_g1_i3.p1	Oula_DN4373_c0_g1_i3.p1
OG0000732	Shad_tr2340_c0_g1_i2.p1	Oula_DN1455_c0_g2_i3.p1
OG0000732	Shad_tr4756_c2_g1_i16.p1	Oula_DN17821_c0_g1_i5.p1
OG0000734	Shad_tr28043_c1_g3_i2.p1	Oula_DN24995_c0_g1_i3.p1
OG0000734	Shad_tr3134_c0_g1_i13.p1	Oula_DN23999_c0_g2_i2.p1
OG0000735	Shad_tr10526_c1_g1_i32.p1	Oula_DN4496_c0_g1_i1.p1
OG0000735	Shad_tr6026_c1_g1_i13.p1	Oula_DN2940_c0_g1_i3.p1
OG0000736	Shad_tr51390_c0_g1_i2.p1	Oula_DN48423_c0_g1_i1.p1
OG0000737	Shad_tr19558_c1_g1_i6.p1	Oula_DN28861_c0_g3_i1.p1
OG0000738	Shad_tr24779_c0_g1_i4.p1	Oula_DN47575_c0_g1_i1.p1
OG0000739	Shad_tr54134_c0_g2_i9.p1	Oula_DN19163_c0_g1_i1.p1
OG0000739	Shad_tr39451_c0_g2_i2.p1	Oula_DN13221_c0_g1_i2.p1
OG0000740	Shad_tr1340_c0_g1_i2.p1	Oula_DN15180_c0_g2_i1.p1
OG0000740	Shad_tr24277_c0_g1_i1.p1	Oula_DN7250_c0_g1_i5.p1
OG0000741	Shad_tr12477_c0_g1_i17.p1	Oula_DN6809_c0_g1_i6.p1
OG0000741	Shad_tr45229_c0_g1_i1.p1	Oula_DN5174_c2_g1_i2.p1, Oula_DN16007_c0_g1_i1.p1, Oula_DN16007_c0_g2_i2.p1, Oula_DN31478_c0_g1_i1.p1
OG0000742	Shad_tr56917_c0_g1_i6.p1	Oula_DN8772_c0_g1_i2.p1
OG0000742	Shad_tr31765_c0_g3_i9.p1	Oula_DN23298_c0_g2_i3.p1
OG0000743	Shad_tr52171_c0_g1_i1.p1, Shad_tr88120_c0_g1_i1.p1	Oula_DN5425_c0_g1_i1.p1
OG0000743	Shad_tr1340_c1_g1_i1.p1	Oula_DN3152_c0_g1_i1.p1
OG0000744	Shad_tr22224_c0_g2_i3.p1	Oula_DN19531_c0_g1_i1.p1
OG0000744	Shad_tr22224_c0_g1_i3.p1	Oula_DN27009_c0_g1_i1.p1
OG0000745	Shad_tr41269_c0_g1_i1.p1	Oula_DN11998_c0_g1_i1.p1
OG0000745	Shad_tr7494_c0_g1_i21.p1	Oula_DN27180_c0_g1_i2.p1
