Orthogroup	Stichodactyla_haddoni_longest_pep	Heteractic_macgnifica_longest_pep
OG0000680	Shad_tr10012_c4_g1_i1.p1	Hmag_tr18680_c1_g2_i1.p1
OG0000680	Shad_tr5282_c0_g3_i1.p2	Hmag_tr49574_c1_g1_i3.p1
OG0000680	Shad_tr940_c1_g2_i3.p1	Hmag_tr17271_c0_g1_i2.p1
OG0000680	Shad_tr1933_c6_g1_i1.p1	Hmag_tr10627_c0_g1_i5.p1
OG0000681	Shad_tr92480_c0_g1_i1.p1	Hmag_tr48581_c0_g1_i1.p1, Hmag_tr79768_c0_g1_i1.p1
OG0000681	Shad_tr19403_c0_g1_i1.p2	Hmag_tr31232_c1_g1_i1.p1
OG0000683	Shad_tr12961_c0_g1_i1.p1	Hmag_tr19994_c0_g2_i1.p1
OG0000684	Shad_tr3872_c0_g1_i16.p1, Shad_tr8136_c0_g1_i5.p1	Hmag_tr25729_c0_g2_i2.p1
OG0000684	Shad_tr31026_c0_g1_i1.p1	Hmag_tr13900_c0_g2_i1.p1
OG0000684	Shad_tr39781_c0_g1_i1.p1	Hmag_tr4177_c0_g1_i3.p1
OG0000685	Shad_tr1262_c5_g1_i2.p1	Hmag_tr87553_c0_g1_i1.p1
OG0000685	Shad_tr9200_c0_g1_i5.p1	Hmag_tr43377_c0_g2_i1.p1, Hmag_tr14017_c1_g1_i1.p1
OG0000686	Shad_tr143_c3_g1_i6.p1	Hmag_tr2817_c1_g1_i4.p1
OG0000686	Shad_tr2455_c3_g1_i3.p1	Hmag_tr27544_c0_g1_i6.p1
OG0000687	Shad_tr8276_c0_g1_i3.p1	Hmag_tr11335_c0_g1_i4.p1
OG0000687	Shad_tr55349_c0_g1_i14.p1	Hmag_tr37463_c0_g1_i1.p1
OG0000688	Shad_tr8554_c0_g2_i1.p1	Hmag_tr35588_c0_g1_i2.p1
OG0000688	Shad_tr21184_c0_g2_i2.p1	Hmag_tr8213_c0_g1_i2.p1
OG0000689	Shad_tr15002_c0_g1_i3.p1	Hmag_tr41647_c0_g1_i2.p1
OG0000689	Shad_tr13931_c2_g1_i17.p1	Hmag_tr1242_c0_g1_i1.p1
OG0000690	Shad_tr95620_c0_g1_i1.p1	Hmag_tr18411_c0_g1_i4.p1
OG0000690	Shad_tr8702_c0_g3_i1.p1	Hmag_tr17121_c4_g1_i1.p1
OG0000691	Shad_tr41007_c0_g2_i1.p1	Hmag_tr13269_c0_g1_i1.p1
OG0000692	Shad_tr11448_c0_g1_i2.p1	Hmag_tr31448_c0_g1_i3.p1
OG0000693	Shad_tr1111_c0_g1_i13.p1	Hmag_tr246_c3_g1_i1.p1
OG0000693	Shad_tr39033_c0_g1_i1.p1	Hmag_tr3431_c1_g1_i12.p1
OG0000694	Shad_tr33896_c0_g1_i2.p1	Hmag_tr3205_c0_g1_i11.p1
OG0000694	Shad_tr33896_c0_g3_i1.p1	Hmag_tr18883_c0_g1_i1.p1
OG0000694	Shad_tr38948_c0_g1_i5.p1	Hmag_tr104445_c0_g1_i1.p1, Hmag_tr87381_c0_g1_i2.p1
OG0000694	Shad_tr25438_c1_g1_i1.p1, Shad_tr25438_c0_g1_i12.p1	Hmag_tr19396_c0_g1_i13.p1
OG0000695	Shad_tr37083_c4_g1_i1.p1	Hmag_tr85938_c0_g1_i1.p1
OG0000696	Shad_tr38691_c0_g3_i1.p1	Hmag_tr174_c1_g1_i2.p1
OG0000696	Shad_tr5195_c0_g1_i2.p1	Hmag_tr40947_c0_g1_i1.p1
OG0000697	Shad_tr23036_c0_g1_i1.p1	Hmag_tr30506_c0_g1_i2.p1
OG0000697	Shad_tr41826_c0_g1_i2.p1	Hmag_tr39589_c0_g1_i1.p1
OG0000697	Shad_tr7542_c0_g1_i1.p1	Hmag_tr37365_c0_g1_i4.p1
OG0000698	Shad_tr23159_c5_g1_i1.p1	Hmag_tr8270_c2_g1_i1.p1
OG0000698	Shad_tr2967_c0_g1_i4.p1	Hmag_tr59587_c0_g1_i1.p1
OG0000698	Shad_tr18552_c0_g1_i6.p1	Hmag_tr12158_c0_g1_i7.p2
OG0000699	Shad_tr26064_c0_g1_i1.p1, Shad_tr1408_c1_g1_i21.p1	Hmag_tr10863_c0_g1_i8.p1
OG0000700	Shad_tr47706_c0_g2_i1.p1	Hmag_tr39121_c0_g1_i1.p1, Hmag_tr48335_c0_g1_i1.p1
OG0000700	Shad_tr47706_c0_g3_i1.p1	Hmag_tr30885_c0_g2_i1.p1
OG0000701	Shad_tr37016_c0_g1_i1.p1	Hmag_tr42558_c0_g1_i1.p1
OG0000701	Shad_tr16973_c0_g1_i1.p1	Hmag_tr15505_c0_g1_i3.p1
OG0000701	Shad_tr10085_c1_g2_i1.p1	Hmag_tr3409_c2_g1_i1.p1
OG0000701	Shad_tr1919_c0_g1_i1.p1	Hmag_tr21410_c0_g1_i1.p1
OG0000701	Shad_tr32309_c0_g1_i1.p1	Hmag_tr96423_c0_g1_i1.p1
OG0000702	Shad_tr6228_c0_g1_i2.p1	Hmag_tr15428_c0_g1_i1.p1
OG0000702	Shad_tr2880_c0_g2_i1.p1	Hmag_tr22756_c0_g1_i1.p1
OG0000702	Shad_tr22191_c0_g1_i1.p1	Hmag_tr21751_c0_g1_i1.p1, Hmag_tr1132_c0_g2_i1.p1
OG0000703	Shad_tr1593_c0_g1_i1.p1	Hmag_tr4188_c5_g1_i1.p1
OG0000703	Shad_tr508_c0_g1_i1.p1	Hmag_tr354_c0_g2_i1.p1
OG0000703	Shad_tr10058_c0_g2_i5.p1	Hmag_tr17344_c0_g1_i3.p1
OG0000704	Shad_tr2498_c0_g2_i1.p1	Hmag_tr66514_c0_g1_i1.p1
OG0000704	Shad_tr9257_c1_g1_i1.p1	Hmag_tr1235_c1_g1_i3.p2
OG0000705	Shad_tr368_c0_g1_i1.p1	Hmag_tr559_c1_g1_i3.p1
OG0000706	Shad_tr12793_c0_g4_i1.p1	Hmag_tr15097_c0_g1_i3.p1
OG0000706	Shad_tr1514_c0_g1_i10.p1	Hmag_tr11035_c0_g2_i3.p1
OG0000706	Shad_tr1157_c3_g1_i4.p1	Hmag_tr1284_c0_g2_i1.p1
OG0000707	Shad_tr36217_c0_g1_i1.p1	Hmag_tr24484_c0_g1_i2.p1
OG0000707	Shad_tr15663_c0_g1_i4.p1	Hmag_tr11919_c0_g1_i1.p1
OG0000708	Shad_tr68627_c0_g1_i1.p1	Hmag_tr3079_c0_g3_i1.p1
OG0000710	Shad_tr15041_c0_g1_i1.p1	Hmag_tr9376_c0_g1_i3.p1
OG0000710	Shad_tr67649_c0_g1_i1.p1	Hmag_tr17057_c2_g1_i10.p1
OG0000711	Shad_tr197_c0_g1_i3.p1	Hmag_tr74_c7_g1_i1.p1
OG0000711	Shad_tr2081_c5_g1_i11.p1	Hmag_tr3586_c1_g1_i15.p1
OG0000712	Shad_tr18907_c0_g1_i4.p1	Hmag_tr22370_c0_g1_i10.p1
OG0000713	Shad_tr26961_c2_g1_i10.p1	Hmag_tr9130_c1_g1_i2.p1
OG0000714	Shad_tr18808_c0_g1_i4.p1	Hmag_tr7644_c0_g2_i6.p1
OG0000714	Shad_tr17958_c0_g5_i1.p1	Hmag_tr3790_c1_g1_i26.p1
OG0000714	Shad_tr4524_c0_g1_i8.p1	Hmag_tr1225_c0_g1_i3.p1
OG0000715	Shad_tr10772_c0_g1_i1.p1	Hmag_tr4730_c0_g1_i1.p1
OG0000715	Shad_tr59342_c0_g1_i1.p1	Hmag_tr73535_c0_g1_i1.p1, Hmag_tr33997_c1_g1_i2.p1
OG0000715	Shad_tr23140_c0_g1_i1.p1	Hmag_tr19388_c0_g2_i6.p1
OG0000716	Shad_tr6622_c0_g2_i7.p1	Hmag_tr16470_c0_g1_i4.p1
OG0000716	Shad_tr71697_c0_g1_i1.p1	Hmag_tr6644_c0_g1_i1.p1
OG0000717	Shad_tr61376_c0_g1_i1.p1	Hmag_tr79345_c0_g1_i1.p1
OG0000717	Shad_tr5079_c0_g1_i15.p1	Hmag_tr3506_c0_g1_i2.p1
OG0000719	Shad_tr8266_c0_g1_i1.p1	Hmag_tr152_c0_g1_i11.p1
OG0000719	Shad_tr78526_c0_g1_i1.p1	Hmag_tr1868_c1_g1_i1.p1
OG0000720	Shad_tr58195_c0_g1_i1.p1, Shad_tr2144_c1_g1_i4.p1	Hmag_tr11255_c0_g1_i2.p1
OG0000720	Shad_tr81196_c0_g1_i1.p1	Hmag_tr11494_c0_g1_i2.p1
OG0000720	Shad_tr70053_c0_g1_i1.p1	Hmag_tr89882_c0_g1_i1.p1
OG0000720	Shad_tr451_c6_g2_i1.p1	Hmag_tr66231_c0_g1_i2.p1
OG0000721	Shad_tr41300_c0_g1_i1.p1	Hmag_tr37407_c1_g1_i1.p1
OG0000721	Shad_tr100244_c0_g1_i2.p1, Shad_tr37150_c0_g1_i1.p1, Shad_tr5373_c0_g1_i1.p1	Hmag_tr41629_c0_g2_i1.p1
OG0000721	Shad_tr79420_c0_g1_i1.p1	Hmag_tr3449_c6_g1_i1.p1
OG0000721	Shad_tr40083_c0_g2_i2.p1	Hmag_tr26496_c0_g2_i1.p1
OG0000722	Shad_tr24935_c0_g3_i1.p2	Hmag_tr8007_c0_g1_i4.p1
OG0000723	Shad_tr112400_c0_g1_i1.p1, Shad_tr96209_c0_g1_i1.p1	Hmag_tr43036_c0_g1_i1.p1, Hmag_tr73145_c0_g1_i1.p1
OG0000723	Shad_tr40299_c0_g1_i1.p1	Hmag_tr30541_c4_g1_i1.p1
OG0000724	Shad_tr29638_c4_g1_i1.p1	Hmag_tr68718_c0_g1_i1.p1
OG0000724	Shad_tr21557_c0_g1_i1.p1	Hmag_tr124_c4_g1_i2.p1
OG0000724	Shad_tr77910_c0_g1_i1.p1	Hmag_tr31125_c0_g2_i1.p1
OG0000725	Shad_tr89916_c0_g1_i1.p1	Hmag_tr85358_c0_g1_i1.p1, Hmag_tr44034_c0_g1_i1.p1
OG0000725	Shad_tr32061_c1_g2_i1.p1, Shad_tr32061_c0_g2_i1.p1	Hmag_tr20356_c1_g1_i1.p1
OG0000725	Shad_tr32061_c1_g1_i1.p1	Hmag_tr20620_c0_g1_i1.p1
OG0000725	Shad_tr23515_c0_g1_i1.p1	Hmag_tr3571_c2_g3_i1.p1
OG0000725	Shad_tr2587_c0_g1_i29.p1	Hmag_tr20620_c0_g2_i3.p1
OG0000725	Shad_tr75809_c0_g1_i1.p1	Hmag_tr19141_c3_g2_i1.p1
OG0000725	Shad_tr45142_c3_g1_i1.p1, Shad_tr39141_c0_g1_i1.p1, Shad_tr45142_c4_g1_i1.p1	Hmag_tr19141_c1_g2_i2.p1, Hmag_tr19141_c1_g1_i7.p1
OG0000726	Shad_tr12907_c0_g1_i6.p1	Hmag_tr15703_c0_g2_i8.p1
OG0000726	Shad_tr10598_c2_g1_i3.p1	Hmag_tr15703_c0_g1_i4.p1, Hmag_tr25574_c0_g3_i1.p1, Hmag_tr11343_c0_g1_i1.p1
OG0000727	Shad_tr58704_c0_g1_i1.p1	Hmag_tr837_c0_g1_i4.p1
OG0000728	Shad_tr107459_c0_g1_i1.p1	Hmag_tr28112_c0_g1_i1.p1
OG0000728	Shad_tr98942_c0_g1_i1.p1	Hmag_tr38986_c0_g1_i1.p1
OG0000728	Shad_tr59817_c0_g1_i1.p1	Hmag_tr85092_c0_g1_i1.p1
OG0000728	Shad_tr68906_c0_g1_i1.p1	Hmag_tr68191_c0_g1_i1.p1
OG0000729	Shad_tr109409_c0_g1_i1.p1	Hmag_tr42259_c0_g2_i1.p1
OG0000729	Shad_tr27673_c1_g1_i1.p1	Hmag_tr42259_c0_g1_i1.p1
OG0000730	Shad_tr26795_c0_g2_i4.p1	Hmag_tr20484_c0_g1_i4.p1
OG0000730	Shad_tr26795_c0_g1_i17.p1	Hmag_tr20484_c0_g2_i1.p1
OG0000731	Shad_tr20887_c2_g1_i6.p1	Hmag_tr4333_c0_g1_i5.p1
OG0000731	Shad_tr1062_c2_g1_i3.p1	Hmag_tr1676_c0_g1_i2.p1
OG0000732	Shad_tr2340_c0_g1_i2.p1	Hmag_tr3354_c0_g2_i2.p1
OG0000732	Shad_tr4756_c2_g1_i16.p1	Hmag_tr26002_c0_g1_i2.p1
OG0000733	Shad_tr43522_c0_g1_i1.p1	Hmag_tr35886_c0_g1_i1.p1
OG0000733	Shad_tr43522_c2_g1_i1.p1, Shad_tr75705_c0_g1_i1.p1, Shad_tr18088_c0_g2_i1.p1	Hmag_tr35338_c2_g3_i1.p1
OG0000733	Shad_tr24317_c1_g1_i6.p1	Hmag_tr11152_c0_g3_i2.p1
OG0000734	Shad_tr28043_c1_g3_i2.p1	Hmag_tr13607_c0_g1_i5.p1
OG0000734	Shad_tr3134_c0_g1_i13.p1	Hmag_tr53404_c0_g1_i1.p1
OG0000735	Shad_tr10526_c1_g1_i32.p1	Hmag_tr4435_c0_g1_i7.p1
OG0000735	Shad_tr13241_c0_g1_i54.p1	Hmag_tr15570_c1_g1_i2.p1
OG0000735	Shad_tr6026_c1_g1_i13.p1	Hmag_tr4239_c0_g2_i4.p1
OG0000736	Shad_tr81535_c0_g1_i1.p1	Hmag_tr6461_c0_g1_i4.p1
OG0000737	Shad_tr16768_c0_g4_i1.p1	Hmag_tr2998_c3_g1_i2.p1
OG0000737	Shad_tr32741_c0_g1_i1.p1	Hmag_tr21805_c1_g1_i1.p1
OG0000738	Shad_tr12654_c0_g1_i4.p1	Hmag_tr988_c2_g1_i1.p1, Hmag_tr16825_c0_g1_i7.p1
OG0000739	Shad_tr54134_c0_g2_i9.p1	Hmag_tr14572_c4_g1_i9.p1
OG0000739	Shad_tr39451_c0_g2_i2.p1	Hmag_tr3871_c0_g1_i14.p1
OG0000740	Shad_tr1340_c0_g1_i2.p1	Hmag_tr16244_c1_g1_i1.p1
OG0000740	Shad_tr24277_c0_g1_i1.p1	Hmag_tr12032_c0_g1_i11.p1
OG0000741	Shad_tr12477_c0_g1_i17.p1	Hmag_tr10593_c0_g1_i1.p1
OG0000742	Shad_tr4085_c0_g2_i1.p1	Hmag_tr1652_c0_g1_i1.p1
OG0000742	Shad_tr31765_c0_g3_i9.p1	Hmag_tr10752_c0_g2_i10.p1
OG0000743	Shad_tr88120_c0_g1_i1.p1	Hmag_tr4801_c0_g3_i1.p1
OG0000743	Shad_tr1340_c1_g1_i1.p1	Hmag_tr56764_c0_g1_i1.p1
OG0000744	Shad_tr22224_c0_g1_i3.p1	Hmag_tr9404_c0_g2_i1.p1
OG0000745	Shad_tr41269_c0_g1_i1.p1	Hmag_tr41832_c0_g1_i1.p1
OG0000745	Shad_tr7494_c0_g1_i21.p1	Hmag_tr12559_c0_g1_i6.p1
OG0000745	Shad_tr25443_c0_g1_i2.p1	Hmag_tr201_c1_g1_i2.p1
OG0000746	Shad_tr39891_c1_g1_i5.p1	Hmag_tr13280_c1_g2_i2.p1
OG0000746	Shad_tr38727_c1_g1_i1.p1	Hmag_tr42304_c0_g1_i1.p1
OG0000747	Shad_tr50158_c0_g1_i1.p1	Hmag_tr96606_c0_g1_i1.p1
OG0000747	Shad_tr10914_c0_g2_i1.p1	Hmag_tr8111_c0_g1_i11.p1
OG0000748	Shad_tr80475_c0_g1_i1.p1	Hmag_tr93720_c0_g1_i1.p1
OG0000749	Shad_tr8628_c0_g1_i1.p1	Hmag_tr210_c0_g1_i19.p1, Hmag_tr14792_c3_g1_i1.p1
OG0000749	Shad_tr15313_c0_g1_i1.p1	Hmag_tr10378_c1_g1_i3.p1
OG0000750	Shad_tr969_c7_g1_i3.p1	Hmag_tr12557_c1_g1_i3.p1
OG0000750	Shad_tr71853_c0_g1_i1.p1	Hmag_tr28308_c0_g1_i1.p1, Hmag_tr28308_c0_g4_i1.p1
OG0000750	Shad_tr16094_c0_g1_i1.p1	Hmag_tr29095_c0_g1_i2.p1
OG0000751	Shad_tr39304_c1_g1_i22.p1	Hmag_tr26105_c0_g2_i1.p1
OG0000751	Shad_tr34130_c0_g1_i1.p1	Hmag_tr38196_c0_g1_i1.p1
OG0000751	Shad_tr106869_c0_g1_i1.p1	Hmag_tr41325_c0_g1_i1.p1, Hmag_tr41325_c1_g1_i1.p1, Hmag_tr48260_c0_g1_i1.p1
OG0000751	Shad_tr43295_c0_g1_i1.p1	Hmag_tr26105_c0_g1_i2.p1
OG0000751	Shad_tr49359_c0_g2_i1.p1	Hmag_tr47018_c0_g1_i2.p1
OG0000751	Shad_tr33102_c0_g1_i2.p1	Hmag_tr47018_c0_g2_i6.p1
OG0000752	Shad_tr686_c2_g1_i14.p1	Hmag_tr12500_c0_g1_i1.p1
OG0000752	Shad_tr29902_c2_g1_i1.p1	Hmag_tr12500_c0_g2_i1.p1
OG0000753	Shad_tr35900_c0_g1_i1.p1	Hmag_tr55450_c0_g1_i1.p1
OG0000753	Shad_tr8060_c3_g1_i1.p2	Hmag_tr11719_c0_g1_i2.p2
OG0000753	Shad_tr69589_c0_g1_i1.p1	Hmag_tr12977_c0_g1_i1.p1
OG0000754	Shad_tr13408_c0_g1_i2.p1	Hmag_tr3298_c0_g1_i2.p1
OG0000754	Shad_tr3967_c0_g1_i4.p1	Hmag_tr696_c1_g1_i2.p1
OG0000754	Shad_tr23551_c1_g1_i1.p1	Hmag_tr1399_c0_g1_i3.p1
OG0000754	Shad_tr18301_c0_g2_i1.p1	Hmag_tr9482_c0_g1_i4.p1
OG0000755	Shad_tr23035_c0_g1_i1.p1	Hmag_tr104593_c0_g1_i1.p1
OG0000755	Shad_tr23035_c0_g2_i1.p1	Hmag_tr7782_c0_g1_i1.p1
OG0000755	Shad_tr46956_c0_g1_i1.p1	Hmag_tr79550_c1_g1_i3.p1
OG0000755	Shad_tr2630_c0_g1_i5.p1	Hmag_tr10173_c0_g2_i2.p1
OG0000756	Shad_tr10177_c1_g1_i4.p1	Hmag_tr77613_c0_g1_i1.p1
OG0000756	Shad_tr38417_c0_g2_i1.p1	Hmag_tr103908_c0_g1_i1.p1
OG0000756	Shad_tr68804_c0_g1_i1.p1, Shad_tr80516_c0_g1_i1.p1	Hmag_tr42689_c0_g1_i2.p1
OG0000757	Shad_tr19311_c4_g1_i1.p1	Hmag_tr29909_c0_g1_i1.p1, Hmag_tr16068_c0_g1_i2.p1
OG0000757	Shad_tr30336_c1_g1_i1.p1	Hmag_tr16911_c0_g1_i1.p1
OG0000758	Shad_tr9749_c0_g2_i4.p1, Shad_tr9749_c0_g3_i1.p1	Hmag_tr11855_c0_g1_i4.p1
OG0000759	Shad_tr9347_c0_g1_i1.p1	Hmag_tr571_c0_g1_i1.p1
OG0000759	Shad_tr1387_c3_g1_i1.p1	Hmag_tr614_c0_g1_i1.p1
OG0000760	Shad_tr85101_c0_g1_i1.p1	Hmag_tr66065_c0_g1_i1.p1
OG0000760	Shad_tr21742_c1_g1_i5.p1, Shad_tr94004_c0_g1_i1.p1	Hmag_tr51680_c0_g1_i1.p1, Hmag_tr70906_c0_g1_i1.p1
OG0000760	Shad_tr102256_c0_g1_i1.p1, Shad_tr21742_c3_g1_i1.p1	Hmag_tr81332_c0_g1_i1.p1
OG0000760	Shad_tr84223_c0_g1_i1.p1, Shad_tr8735_c0_g1_i11.p1, Shad_tr98234_c0_g1_i1.p1	Hmag_tr69387_c0_g1_i1.p1
OG0000764	Shad_tr3263_c0_g1_i5.p1	Hmag_tr3913_c0_g1_i6.p1
OG0000765	Shad_tr30488_c0_g1_i1.p1	Hmag_tr41923_c1_g1_i1.p1, Hmag_tr41923_c0_g1_i1.p1
OG0000765	Shad_tr30487_c0_g1_i1.p1, Shad_tr8348_c0_g1_i15.p1	Hmag_tr51740_c0_g1_i2.p1
OG0000765	Shad_tr46352_c1_g1_i1.p1	Hmag_tr5089_c0_g2_i1.p1
OG0000766	Shad_tr49911_c0_g1_i8.p1	Hmag_tr3163_c4_g1_i7.p1
OG0000767	Shad_tr24974_c0_g1_i2.p1	Hmag_tr71022_c0_g1_i1.p1
OG0000767	Shad_tr19339_c0_g1_i13.p1	Hmag_tr9707_c0_g1_i3.p1
OG0000768	Shad_tr22495_c0_g1_i1.p1	Hmag_tr15460_c0_g1_i1.p1
OG0000768	Shad_tr3374_c0_g1_i2.p1	Hmag_tr2548_c0_g1_i1.p1
OG0000768	Shad_tr24901_c0_g1_i1.p1	Hmag_tr19503_c0_g1_i1.p1
OG0000768	Shad_tr4306_c0_g1_i4.p1	Hmag_tr171_c0_g1_i2.p1
OG0000769	Shad_tr13428_c0_g2_i10.p1	Hmag_tr5195_c0_g1_i6.p1
OG0000769	Shad_tr10368_c0_g1_i3.p1	Hmag_tr11309_c2_g1_i2.p1
OG0000770	Shad_tr11548_c0_g1_i1.p1	Hmag_tr7455_c0_g1_i2.p1
OG0000770	Shad_tr14363_c0_g1_i11.p1	Hmag_tr30202_c1_g1_i1.p1
OG0000771	Shad_tr6394_c0_g1_i2.p1	Hmag_tr16793_c0_g3_i1.p1
OG0000771	Shad_tr14771_c2_g1_i2.p1	Hmag_tr13937_c0_g1_i3.p1, Hmag_tr13937_c0_g2_i1.p1
OG0000771	Shad_tr44195_c0_g1_i7.p2	Hmag_tr5663_c0_g2_i1.p1
OG0000772	Shad_tr96_c7_g1_i1.p1	Hmag_tr17265_c0_g1_i1.p1
OG0000773	Shad_tr22419_c0_g1_i2.p1	Hmag_tr32581_c0_g1_i3.p1
OG0000773	Shad_tr5335_c0_g1_i37.p1	Hmag_tr3000_c0_g2_i1.p1
OG0000774	Shad_tr5294_c2_g1_i3.p1	Hmag_tr11879_c1_g1_i7.p1
OG0000774	Shad_tr5294_c2_g2_i2.p1	Hmag_tr12089_c1_g1_i1.p1
OG0000775	Shad_tr55608_c0_g1_i1.p1	Hmag_tr44343_c1_g1_i1.p1
OG0000775	Shad_tr42142_c0_g1_i1.p1	Hmag_tr65051_c0_g1_i1.p1
OG0000775	Shad_tr103711_c0_g1_i1.p1	Hmag_tr44084_c0_g1_i1.p1, Hmag_tr103644_c0_g1_i1.p1
OG0000775	Shad_tr66176_c0_g1_i1.p1	Hmag_tr23960_c2_g1_i1.p1
OG0000775	Shad_tr33378_c1_g1_i3.p1, Shad_tr110911_c0_g1_i1.p1	Hmag_tr69194_c0_g1_i1.p1
OG0000777	Shad_tr31443_c1_g1_i4.p1	Hmag_tr83813_c0_g1_i1.p1
OG0000777	Shad_tr57176_c3_g1_i1.p1	Hmag_tr6634_c1_g2_i1.p1
OG0000777	Shad_tr14656_c2_g1_i1.p1	Hmag_tr63912_c0_g1_i1.p1
OG0000777	Shad_tr52381_c2_g1_i1.p1	Hmag_tr3337_c2_g2_i1.p1
OG0000777	Shad_tr52381_c0_g1_i2.p1	Hmag_tr3337_c2_g1_i41.p1
OG0000778	Shad_tr42732_c0_g1_i1.p1	Hmag_tr97982_c0_g1_i1.p1
OG0000778	Shad_tr43381_c0_g1_i1.p1	Hmag_tr974_c0_g1_i1.p1, Hmag_tr19005_c0_g1_i2.p1
OG0000778	Shad_tr4199_c0_g1_i19.p1	Hmag_tr984_c1_g1_i3.p1, Hmag_tr4477_c0_g1_i6.p1
OG0000779	Shad_tr57274_c0_g1_i1.p1, Shad_tr52619_c0_g1_i1.p1	Hmag_tr41503_c1_g3_i3.p1
OG0000779	Shad_tr53680_c1_g1_i1.p1	Hmag_tr41503_c3_g1_i1.p1
OG0000780	Shad_tr108146_c0_g1_i1.p1	Hmag_tr24622_c0_g1_i1.p1
OG0000780	Shad_tr20188_c0_g1_i3.p1	Hmag_tr10022_c0_g1_i10.p1
OG0000781	Shad_tr494_c2_g1_i1.p1	Hmag_tr11292_c1_g1_i1.p1
OG0000781	Shad_tr1463_c0_g1_i4.p1	Hmag_tr409_c0_g1_i2.p1
OG0000783	Shad_tr19769_c0_g1_i1.p1	Hmag_tr2675_c0_g1_i1.p1
OG0000783	Shad_tr9271_c0_g1_i1.p1	Hmag_tr31474_c0_g1_i1.p1
OG0000784	Shad_tr17052_c1_g3_i1.p1	Hmag_tr18835_c0_g1_i1.p1
OG0000784	Shad_tr17052_c0_g1_i1.p1	Hmag_tr27076_c1_g1_i3.p1
OG0000785	Shad_tr4412_c2_g1_i1.p1, Shad_tr38646_c5_g2_i1.p1, Shad_tr38646_c3_g1_i1.p1	Hmag_tr4727_c0_g2_i1.p1
OG0000785	Shad_tr38646_c5_g1_i2.p1	Hmag_tr52909_c0_g1_i1.p2
OG0000786	Shad_tr51457_c0_g2_i1.p1	Hmag_tr42761_c0_g1_i1.p1
OG0000786	Shad_tr111579_c0_g1_i1.p1, Shad_tr79711_c0_g1_i1.p1	Hmag_tr38966_c1_g3_i1.p1
OG0000786	Shad_tr28511_c1_g1_i1.p1	Hmag_tr55119_c0_g1_i1.p1
OG0000787	Shad_tr7933_c2_g1_i3.p1	Hmag_tr5513_c0_g1_i19.p1
OG0000787	Shad_tr30982_c1_g1_i1.p1	Hmag_tr36322_c1_g2_i2.p1
OG0000788	Shad_tr9742_c0_g2_i1.p1	Hmag_tr3069_c1_g3_i2.p1, Hmag_tr65227_c0_g1_i1.p1
OG0000789	Shad_tr17033_c0_g1_i6.p1, Shad_tr29478_c0_g1_i3.p1	Hmag_tr16370_c0_g3_i2.p2
OG0000789	Shad_tr6190_c0_g1_i1.p1	Hmag_tr3591_c1_g1_i2.p1, Hmag_tr34301_c0_g1_i2.p1, Hmag_tr16370_c0_g4_i2.p1, Hmag_tr18996_c0_g1_i2.p1, Hmag_tr16054_c0_g1_i1.p1, Hmag_tr16054_c0_g2_i2.p1
OG0000790	Shad_tr22796_c0_g1_i2.p1, Shad_tr17354_c1_g1_i19.p2	Hmag_tr29714_c0_g1_i11.p2
OG0000791	Shad_tr7806_c1_g1_i2.p1	Hmag_tr1427_c0_g1_i1.p1
OG0000791	Shad_tr21036_c0_g1_i3.p1	Hmag_tr10752_c3_g1_i1.p1
OG0000792	Shad_tr70206_c0_g1_i1.p1	Hmag_tr85726_c0_g1_i1.p1
OG0000792	Shad_tr50873_c0_g1_i1.p1	Hmag_tr14264_c0_g1_i1.p1
OG0000793	Shad_tr2280_c5_g1_i6.p1	Hmag_tr28219_c0_g1_i1.p1
OG0000793	Shad_tr35492_c0_g1_i10.p1	Hmag_tr8406_c0_g3_i2.p1
OG0000794	Shad_tr4898_c0_g1_i1.p1	Hmag_tr31399_c3_g1_i5.p1
OG0000794	Shad_tr8843_c2_g1_i22.p1	Hmag_tr25069_c0_g2_i5.p1
OG0000795	Shad_tr25258_c0_g2_i1.p1	Hmag_tr12468_c0_g1_i3.p1
OG0000796	Shad_tr9943_c0_g1_i1.p1	Hmag_tr1916_c0_g1_i2.p1
OG0000796	Shad_tr2050_c7_g1_i4.p1	Hmag_tr1147_c1_g2_i1.p1
OG0000797	Shad_tr302_c0_g1_i1.p1	Hmag_tr291_c2_g1_i1.p1, Hmag_tr2834_c0_g1_i1.p1
OG0000797	Shad_tr10073_c0_g2_i7.p1	Hmag_tr291_c0_g1_i7.p1
OG0000797	Shad_tr8444_c0_g1_i14.p1	Hmag_tr2046_c0_g2_i2.p1
OG0000797	Shad_tr21192_c2_g1_i1.p1, Shad_tr21192_c0_g1_i2.p1	Hmag_tr17360_c0_g1_i3.p1, Hmag_tr2046_c0_g1_i1.p1, Hmag_tr15974_c0_g1_i1.p1, Hmag_tr2046_c0_g4_i1.p1
OG0000798	Shad_tr12293_c0_g2_i1.p1	Hmag_tr17365_c1_g2_i1.p1, Hmag_tr17365_c2_g1_i1.p1
OG0000798	Shad_tr12293_c0_g1_i9.p1, Shad_tr6114_c1_g1_i3.p1	Hmag_tr14946_c0_g1_i1.p1
OG0000798	Shad_tr45804_c0_g3_i1.p1	Hmag_tr9011_c1_g1_i1.p1
OG0000799	Shad_tr12721_c0_g1_i1.p1	Hmag_tr8102_c0_g1_i1.p1
