Orthogroup	Stichodactyla_haddoni_longest_pep	Actinia_tenebrosa_longest_pep
OG0001034	Shad_tr45613_c0_g6_i1.p1	Acte_DN37178_c0_g1_i1.p1
OG0001035	Shad_tr5237_c0_g2_i2.p3	Acte_DN38038_c0_g1_i1.p1
OG0001037	Shad_tr1812_c4_g1_i6.p1, Shad_tr17402_c0_g3_i1.p1	Acte_DN24855_c0_g4_i1.p1
OG0001042	Shad_tr761_c13_g1_i3.p1, Shad_tr26378_c0_g1_i1.p1	Acte_DN14089_c1_g1_i1.p1
OG0001043	Shad_tr23565_c1_g1_i2.p1	Acte_DN4830_c0_g1_i1.p1
OG0001043	Shad_tr6311_c1_g1_i1.p1	Acte_DN284_c0_g5_i1.p1
OG0001044	Shad_tr824_c1_g1_i1.p1	Acte_DN9095_c0_g1_i4.p1
OG0001044	Shad_tr5405_c6_g2_i1.p1	Acte_DN646_c0_g1_i3.p1
OG0001045	Shad_tr1489_c0_g1_i5.p1, Shad_tr8563_c0_g1_i5.p1	Acte_DN3692_c0_g1_i1.p1
OG0001047	Shad_tr5419_c2_g1_i1.p1	Acte_DN10270_c0_g1_i1.p1, Acte_DN372_c0_g1_i2.p1
OG0001048	Shad_tr13850_c0_g1_i1.p1	Acte_DN4129_c0_g1_i1.p1
OG0001048	Shad_tr6640_c0_g2_i25.p1	Acte_DN15672_c0_g2_i1.p1
OG0001049	Shad_tr1600_c0_g1_i11.p1	Acte_DN916_c0_g2_i4.p1
OG0001049	Shad_tr36214_c0_g1_i5.p1	Acte_DN271_c1_g1_i1.p1
OG0001050	Shad_tr27731_c0_g1_i1.p1	Acte_DN21809_c0_g2_i3.p1
OG0001050	Shad_tr36765_c1_g1_i1.p1	Acte_DN11929_c0_g2_i1.p1
OG0001050	Shad_tr36765_c0_g1_i2.p1	Acte_DN91_c0_g1_i3.p1
OG0001050	Shad_tr36765_c0_g3_i1.p1	Acte_DN15414_c0_g1_i2.p1
OG0001051	Shad_tr1489_c15_g1_i2.p1	Acte_DN4246_c0_g1_i2.p1
OG0001051	Shad_tr15371_c1_g1_i1.p1	Acte_DN3683_c0_g1_i5.p1
OG0001052	Shad_tr40887_c0_g3_i1.p1	Acte_DN14030_c0_g1_i1.p1
OG0001052	Shad_tr62185_c0_g1_i1.p1, Shad_tr11254_c0_g2_i2.p1	Acte_DN1471_c0_g1_i4.p1
OG0001053	Shad_tr8466_c0_g2_i1.p1	Acte_DN3403_c0_g3_i1.p1
OG0001054	Shad_tr24467_c0_g1_i1.p1	Acte_DN292_c0_g1_i3.p1
OG0001054	Shad_tr12423_c0_g1_i14.p1	Acte_DN1550_c5_g1_i1.p1
OG0001055	Shad_tr5003_c0_g2_i27.p1	Acte_DN16955_c0_g2_i1.p1
OG0001056	Shad_tr2419_c3_g1_i10.p1	Acte_DN5084_c0_g2_i1.p1
OG0001056	Shad_tr13979_c0_g1_i25.p1	Acte_DN4452_c0_g2_i4.p1
OG0001057	Shad_tr9683_c0_g1_i3.p1	Acte_DN17612_c0_g1_i4.p1
OG0001057	Shad_tr3289_c0_g1_i3.p1	Acte_DN33905_c0_g1_i2.p1
OG0001058	Shad_tr61200_c0_g1_i1.p1	Acte_DN24960_c0_g1_i1.p1
OG0001058	Shad_tr104859_c0_g1_i1.p1	Acte_DN24960_c0_g3_i1.p1
OG0001058	Shad_tr10112_c1_g2_i1.p1	Acte_DN5791_c1_g1_i1.p1
OG0001059	Shad_tr22366_c0_g3_i1.p1	Acte_DN34031_c0_g1_i1.p1
OG0001059	Shad_tr23777_c0_g1_i5.p1	Acte_DN16192_c0_g1_i2.p1
OG0001060	Shad_tr5331_c2_g1_i5.p1	Acte_DN3878_c1_g1_i2.p1
OG0001060	Shad_tr289_c0_g3_i1.p1	Acte_DN14373_c0_g2_i1.p1
OG0001061	Shad_tr31578_c0_g1_i2.p1	Acte_DN9146_c0_g1_i1.p1
OG0001061	Shad_tr439_c3_g1_i2.p1, Shad_tr40388_c1_g1_i1.p1	Acte_DN393_c0_g2_i1.p1
OG0001063	Shad_tr57947_c0_g1_i1.p1	Acte_DN31932_c0_g1_i1.p1
OG0001063	Shad_tr22217_c1_g1_i1.p1	Acte_DN8066_c1_g2_i4.p1
OG0001064	Shad_tr22448_c0_g1_i11.p1	Acte_DN10869_c0_g1_i2.p1, Acte_DN8095_c1_g1_i2.p1
OG0001065	Shad_tr7509_c0_g2_i3.p1	Acte_DN4438_c0_g2_i1.p1
OG0001065	Shad_tr10634_c0_g2_i8.p1	Acte_DN502_c0_g2_i8.p1
OG0001066	Shad_tr6533_c0_g1_i1.p1	Acte_DN6688_c0_g1_i2.p1
OG0001067	Shad_tr4992_c1_g1_i1.p1	Acte_DN724_c2_g1_i2.p1
OG0001068	Shad_tr15085_c0_g2_i1.p1	Acte_DN1596_c1_g1_i4.p1
OG0001068	Shad_tr33675_c0_g1_i1.p1	Acte_DN5005_c0_g1_i1.p1
OG0001070	Shad_tr56572_c0_g2_i1.p1	Acte_DN36708_c0_g1_i1.p1
OG0001071	Shad_tr3323_c0_g1_i2.p1	Acte_DN237_c0_g2_i1.p1
OG0001072	Shad_tr7242_c0_g2_i4.p1	Acte_DN5631_c0_g1_i3.p1
OG0001072	Shad_tr96_c0_g1_i4.p1	Acte_DN3638_c0_g1_i3.p1
OG0001073	Shad_tr1527_c1_g1_i1.p1	Acte_DN19233_c0_g1_i1.p1
OG0001073	Shad_tr70549_c0_g1_i1.p1	Acte_DN4484_c0_g2_i4.p1
OG0001074	Shad_tr47512_c1_g1_i2.p1	Acte_DN17144_c1_g2_i1.p1
OG0001075	Shad_tr51247_c0_g1_i1.p1	Acte_DN24741_c0_g1_i1.p1
OG0001077	Shad_tr27461_c0_g1_i1.p1, Shad_tr8645_c0_g1_i1.p1, Shad_tr8645_c1_g1_i1.p1, Shad_tr16475_c0_g1_i4.p1	Acte_DN21997_c0_g1_i6.p1, Acte_DN4195_c0_g1_i4.p1, Acte_DN9847_c0_g1_i4.p1, Acte_DN9028_c0_g1_i5.p1
OG0001077	Shad_tr301_c0_g1_i21.p1	Acte_DN21528_c0_g1_i1.p1
OG0001078	Shad_tr46647_c0_g1_i1.p1	Acte_DN35353_c0_g1_i1.p1
OG0001078	Shad_tr84350_c0_g1_i1.p1, Shad_tr66830_c0_g1_i1.p1	Acte_DN36067_c0_g1_i1.p1
OG0001078	Shad_tr71514_c0_g1_i1.p1	Acte_DN13307_c0_g1_i1.p1
OG0001079	Shad_tr21114_c0_g1_i1.p1	Acte_DN15831_c1_g2_i1.p1
OG0001080	Shad_tr816_c5_g1_i1.p1	Acte_DN11707_c0_g1_i1.p1
OG0001080	Shad_tr16866_c0_g2_i3.p1	Acte_DN9277_c0_g1_i6.p1
OG0001081	Shad_tr23379_c0_g3_i1.p1	Acte_DN1806_c0_g3_i1.p1
OG0001081	Shad_tr23379_c0_g2_i2.p1	Acte_DN1806_c0_g1_i1.p1
OG0001083	Shad_tr7347_c1_g1_i7.p1	Acte_DN17450_c0_g1_i1.p1
OG0001084	Shad_tr73894_c0_g1_i1.p1	Acte_DN36125_c0_g1_i1.p1
OG0001085	Shad_tr19745_c0_g1_i1.p1	Acte_DN1975_c0_g1_i2.p2
OG0001087	Shad_tr28386_c0_g2_i1.p1	Acte_DN11586_c0_g1_i2.p1
OG0001087	Shad_tr2056_c0_g1_i1.p2	Acte_DN23503_c0_g1_i1.p1
OG0001087	Shad_tr33029_c0_g1_i1.p1	Acte_DN437_c1_g5_i1.p1
OG0001088	Shad_tr38766_c0_g1_i1.p1	Acte_DN5928_c1_g1_i1.p1
OG0001094	Shad_tr2359_c0_g1_i5.p1	Acte_DN1551_c0_g2_i4.p1
OG0001095	Shad_tr5007_c0_g1_i8.p1	Acte_DN2169_c1_g1_i1.p1
OG0001097	Shad_tr7863_c0_g1_i1.p1	Acte_DN2601_c1_g1_i6.p1
OG0001098	Shad_tr6572_c0_g1_i14.p1	Acte_DN396_c0_g1_i4.p1
OG0001099	Shad_tr18293_c0_g3_i3.p1	Acte_DN37254_c0_g1_i1.p1
OG0001100	Shad_tr63882_c0_g1_i1.p2, Shad_tr31083_c0_g1_i18.p1	Acte_DN1058_c0_g3_i1.p1
OG0001103	Shad_tr8359_c0_g1_i3.p1	Acte_DN2240_c0_g1_i1.p1
OG0001104	Shad_tr3760_c2_g1_i2.p1	Acte_DN8299_c0_g1_i1.p1
OG0001105	Shad_tr8339_c0_g1_i3.p1	Acte_DN31712_c0_g2_i1.p1
OG0001106	Shad_tr9579_c1_g1_i10.p1	Acte_DN166_c0_g1_i2.p1
OG0001108	Shad_tr32716_c0_g1_i3.p1	Acte_DN2093_c0_g1_i2.p1
OG0001108	Shad_tr87292_c1_g1_i1.p1	Acte_DN5772_c0_g1_i1.p1
OG0001109	Shad_tr1763_c0_g1_i1.p1	Acte_DN3441_c0_g1_i1.p1
OG0001110	Shad_tr71459_c0_g1_i1.p1	Acte_DN8645_c0_g1_i7.p1
OG0001110	Shad_tr2531_c2_g1_i6.p1	Acte_DN235_c0_g1_i1.p1
OG0001110	Shad_tr96591_c0_g1_i1.p1	Acte_DN561_c0_g1_i6.p1
OG0001111	Shad_tr1489_c8_g1_i1.p1	Acte_DN5696_c0_g2_i4.p1
OG0001113	Shad_tr1901_c0_g2_i1.p1	Acte_DN5440_c0_g1_i1.p1
OG0001113	Shad_tr1783_c0_g1_i1.p1	Acte_DN5806_c4_g1_i1.p1
OG0001114	Shad_tr6752_c1_g1_i6.p1	Acte_DN6495_c0_g1_i10.p1
OG0001114	Shad_tr25778_c1_g1_i2.p1, Shad_tr44184_c0_g1_i5.p1	Acte_DN283_c1_g1_i10.p1
OG0001114	Shad_tr44184_c0_g2_i10.p1	Acte_DN11995_c0_g2_i1.p1
OG0001116	Shad_tr4148_c0_g1_i1.p1	Acte_DN2665_c0_g1_i1.p1
OG0001117	Shad_tr15499_c0_g1_i1.p1	Acte_DN6079_c0_g1_i5.p1, Acte_DN17514_c0_g1_i1.p1, Acte_DN5926_c0_g1_i6.p1, Acte_DN365_c0_g1_i9.p1, Acte_DN16760_c0_g2_i1.p1, Acte_DN16760_c0_g1_i1.p1, Acte_DN6079_c0_g2_i1.p1, Acte_DN3631_c0_g1_i1.p1, Acte_DN3631_c0_g2_i1.p1, Acte_DN7608_c0_g2_i1.p1, Acte_DN7608_c0_g1_i4.p1, Acte_DN24672_c0_g2_i1.p1, Acte_DN24672_c0_g1_i1.p1, Acte_DN21028_c0_g1_i1.p1
OG0001118	Shad_tr13691_c0_g1_i12.p1	Acte_DN44_c1_g1_i1.p1
OG0001119	Shad_tr31185_c0_g1_i4.p1	Acte_DN8511_c0_g3_i1.p1
OG0001120	Shad_tr36553_c0_g1_i1.p1	Acte_DN168_c0_g1_i1.p1
OG0001121	Shad_tr3065_c0_g1_i3.p1	Acte_DN613_c2_g1_i5.p1
OG0001122	Shad_tr91316_c0_g1_i1.p1	Acte_DN17564_c0_g2_i1.p1
OG0001123	Shad_tr57438_c0_g1_i2.p1	Acte_DN12029_c0_g2_i1.p1
OG0001123	Shad_tr16827_c0_g1_i1.p1	Acte_DN28560_c0_g1_i1.p1
OG0001124	Shad_tr21382_c1_g1_i2.p1	Acte_DN9587_c0_g1_i1.p1
OG0001124	Shad_tr10572_c0_g1_i6.p1	Acte_DN940_c1_g1_i1.p1
OG0001125	Shad_tr10672_c0_g1_i6.p1	Acte_DN11136_c0_g1_i5.p1
OG0001125	Shad_tr56544_c0_g1_i1.p1	Acte_DN8857_c0_g1_i4.p1
OG0001126	Shad_tr34145_c0_g1_i2.p1	Acte_DN1344_c0_g1_i2.p1
OG0001126	Shad_tr1024_c0_g2_i1.p1	Acte_DN13855_c0_g1_i1.p1
OG0001127	Shad_tr29347_c0_g1_i1.p1	Acte_DN31124_c0_g1_i1.p1
OG0001128	Shad_tr2550_c2_g1_i1.p1	Acte_DN38929_c0_g1_i1.p1
OG0001129	Shad_tr5501_c1_g1_i2.p1	Acte_DN6785_c0_g1_i3.p1
OG0001130	Shad_tr23504_c0_g2_i4.p2	Acte_DN14927_c0_g2_i1.p1
OG0001131	Shad_tr55406_c0_g2_i1.p1	Acte_DN21095_c0_g1_i4.p1
OG0001131	Shad_tr62090_c0_g1_i1.p1	Acte_DN28058_c0_g1_i1.p1
OG0001132	Shad_tr88793_c0_g1_i1.p1	Acte_DN37818_c0_g1_i1.p1
OG0001133	Shad_tr95029_c0_g1_i1.p1, Shad_tr88396_c0_g1_i1.p1, Shad_tr21_c4_g1_i1.p1	Acte_DN8032_c0_g2_i10.p1
OG0001136	Shad_tr35795_c1_g1_i4.p1	Acte_DN13734_c0_g1_i1.p1
OG0001136	Shad_tr23539_c0_g2_i1.p1	Acte_DN3061_c0_g1_i1.p1
OG0001136	Shad_tr5959_c2_g1_i1.p1	Acte_DN8706_c0_g1_i1.p1
OG0001137	Shad_tr3946_c0_g1_i1.p1, Shad_tr105438_c0_g1_i1.p1	Acte_DN1683_c0_g1_i1.p1
OG0001137	Shad_tr18550_c0_g2_i1.p1	Acte_DN3034_c0_g1_i1.p1
OG0001138	Shad_tr30603_c0_g2_i1.p1	Acte_DN11279_c0_g1_i1.p2
OG0001138	Shad_tr25209_c0_g1_i1.p1	Acte_DN2199_c3_g1_i6.p1
OG0001141	Shad_tr20458_c0_g2_i1.p1, Shad_tr20458_c0_g1_i4.p1	Acte_DN30634_c0_g1_i1.p1
OG0001142	Shad_tr8210_c0_g1_i1.p1	Acte_DN32152_c0_g1_i1.p1
OG0001152	Shad_tr3270_c2_g1_i1.p1	Acte_DN2321_c0_g1_i9.p1
OG0001153	Shad_tr779_c14_g1_i1.p1, Shad_tr90802_c0_g1_i1.p1	Acte_DN12266_c0_g2_i4.p1
OG0001154	Shad_tr287_c11_g1_i1.p1	Acte_DN15677_c0_g1_i1.p1
OG0001155	Shad_tr13933_c0_g1_i4.p1	Acte_DN21865_c0_g1_i1.p1
OG0001156	Shad_tr27579_c0_g1_i4.p1	Acte_DN2689_c0_g1_i5.p1
OG0001157	Shad_tr824_c4_g1_i2.p1	Acte_DN381_c0_g1_i7.p1
OG0001158	Shad_tr8762_c1_g1_i1.p1	Acte_DN14605_c0_g2_i1.p1
OG0001158	Shad_tr58077_c0_g2_i1.p1, Shad_tr58077_c0_g1_i1.p1	Acte_DN14605_c0_g1_i1.p1
OG0001160	Shad_tr17157_c1_g1_i2.p1	Acte_DN9200_c0_g3_i2.p1
OG0001162	Shad_tr13560_c0_g1_i9.p1	Acte_DN2107_c0_g1_i2.p1
OG0001163	Shad_tr8916_c0_g1_i7.p1	Acte_DN16519_c0_g1_i6.p1
OG0001163	Shad_tr37520_c1_g1_i5.p1	Acte_DN10964_c0_g1_i4.p1
OG0001164	Shad_tr52157_c0_g1_i1.p1	Acte_DN4313_c0_g2_i1.p1
OG0001165	Shad_tr27511_c1_g1_i1.p1	Acte_DN21745_c1_g2_i1.p1
OG0001165	Shad_tr6066_c0_g2_i3.p1	Acte_DN7379_c1_g2_i1.p1
OG0001165	Shad_tr6066_c0_g1_i3.p1	Acte_DN7379_c1_g1_i1.p1
OG0001166	Shad_tr55960_c1_g1_i2.p1	Acte_DN35485_c0_g1_i1.p1
OG0001166	Shad_tr15029_c0_g1_i3.p1	Acte_DN8456_c0_g1_i2.p1
OG0001167	Shad_tr8732_c0_g3_i1.p1	Acte_DN3357_c0_g2_i2.p1
OG0001167	Shad_tr34151_c0_g1_i4.p1	Acte_DN2904_c0_g1_i3.p1
OG0001167	Shad_tr21542_c0_g1_i1.p1	Acte_DN160_c0_g2_i2.p1
OG0001168	Shad_tr13471_c1_g1_i9.p1	Acte_DN13843_c0_g1_i2.p1
OG0001168	Shad_tr60190_c1_g1_i1.p1	Acte_DN6582_c0_g2_i1.p1
OG0001169	Shad_tr1372_c1_g1_i2.p1	Acte_DN469_c0_g1_i1.p1
OG0001169	Shad_tr7512_c0_g1_i4.p1	Acte_DN2521_c0_g1_i1.p1
OG0001170	Shad_tr15954_c0_g1_i3.p1, Shad_tr5233_c2_g1_i1.p1, Shad_tr10666_c3_g1_i4.p1	Acte_DN11622_c0_g1_i9.p1
OG0001171	Shad_tr1464_c2_g1_i1.p1	Acte_DN2433_c1_g1_i9.p1
OG0001171	Shad_tr10393_c0_g1_i10.p1	Acte_DN9974_c0_g1_i3.p1
OG0001172	Shad_tr2878_c0_g1_i2.p1	Acte_DN4182_c0_g1_i1.p1
OG0001172	Shad_tr3064_c1_g1_i3.p1	Acte_DN11516_c0_g1_i1.p1
OG0001173	Shad_tr3828_c1_g1_i4.p1	Acte_DN1308_c1_g2_i2.p1
OG0001173	Shad_tr3828_c1_g3_i2.p1	Acte_DN37814_c0_g1_i1.p1
OG0001174	Shad_tr7466_c0_g1_i21.p1	Acte_DN3015_c0_g1_i3.p1
OG0001174	Shad_tr41681_c0_g1_i10.p1	Acte_DN450_c1_g1_i1.p1
OG0001175	Shad_tr21_c3_g2_i1.p1	Acte_DN23071_c0_g2_i2.p1
OG0001175	Shad_tr22382_c4_g1_i1.p1	Acte_DN5121_c0_g3_i1.p1
OG0001176	Shad_tr20572_c2_g2_i4.p1	Acte_DN6340_c0_g1_i8.p1
OG0001176	Shad_tr20766_c0_g3_i5.p1, Shad_tr20766_c0_g4_i2.p1	Acte_DN16371_c0_g1_i3.p1, Acte_DN16371_c0_g2_i1.p1
OG0001177	Shad_tr10085_c0_g2_i1.p1	Acte_DN11652_c0_g1_i1.p1
OG0001178	Shad_tr61642_c0_g1_i1.p1	Acte_DN28293_c0_g1_i1.p1
OG0001178	Shad_tr17526_c0_g2_i1.p1	Acte_DN7074_c2_g1_i1.p1
OG0001179	Shad_tr5268_c0_g1_i6.p1	Acte_DN2080_c0_g1_i4.p1
OG0001179	Shad_tr5169_c1_g1_i22.p1	Acte_DN12397_c0_g1_i1.p1, Acte_DN12397_c0_g2_i3.p1, Acte_DN1124_c1_g2_i5.p1
OG0001180	Shad_tr34825_c0_g1_i2.p1	Acte_DN18360_c1_g1_i1.p1
OG0001181	Shad_tr30117_c0_g2_i1.p1	Acte_DN17685_c0_g1_i7.p1
OG0001181	Shad_tr15666_c0_g1_i3.p1	Acte_DN14489_c0_g1_i1.p1
OG0001182	Shad_tr14595_c0_g2_i4.p1, Shad_tr26456_c0_g1_i1.p1, Shad_tr5965_c0_g1_i25.p1, Shad_tr23100_c0_g4_i1.p1, Shad_tr14595_c1_g1_i1.p1	Acte_DN41_c0_g1_i3.p1
OG0001183	Shad_tr7156_c0_g2_i1.p1	Acte_DN5387_c0_g1_i1.p1, Acte_DN5387_c1_g1_i1.p1
OG0001183	Shad_tr8845_c1_g1_i14.p1	Acte_DN15755_c0_g1_i2.p1
OG0001184	Shad_tr24501_c0_g1_i5.p1	Acte_DN2222_c0_g1_i1.p1
OG0001184	Shad_tr15412_c1_g1_i3.p1	Acte_DN8984_c0_g1_i1.p1
OG0001185	Shad_tr371_c2_g1_i5.p1	Acte_DN3079_c0_g1_i11.p1
OG0001185	Shad_tr7076_c0_g1_i13.p1	Acte_DN2761_c0_g2_i1.p1, Acte_DN2761_c0_g1_i1.p1
OG0001186	Shad_tr34_c1_g1_i1.p1, Shad_tr47516_c0_g1_i1.p1	Acte_DN1630_c0_g1_i1.p1
OG0001187	Shad_tr2555_c4_g1_i3.p1	Acte_DN11174_c0_g1_i2.p1
OG0001187	Shad_tr2948_c0_g1_i13.p1	Acte_DN35516_c0_g1_i1.p1
OG0001188	Shad_tr56452_c0_g1_i1.p1	Acte_DN27421_c1_g1_i1.p1
OG0001188	Shad_tr35705_c0_g1_i1.p1, Shad_tr60331_c0_g1_i1.p1	Acte_DN29465_c0_g1_i1.p1
OG0001189	Shad_tr61380_c0_g1_i1.p1, Shad_tr2197_c1_g1_i1.p1, Shad_tr44291_c0_g1_i1.p1, Shad_tr99835_c0_g1_i1.p1	Acte_DN35993_c1_g1_i1.p1
OG0001190	Shad_tr4438_c0_g1_i3.p1	Acte_DN7000_c2_g1_i1.p1
OG0001190	Shad_tr8857_c2_g1_i3.p1	Acte_DN13890_c0_g1_i1.p1
OG0001191	Shad_tr73925_c0_g1_i1.p1	Acte_DN12742_c0_g1_i1.p1
OG0001192	Shad_tr21324_c1_g1_i4.p1	Acte_DN10275_c0_g1_i2.p1
OG0001193	Shad_tr5279_c0_g1_i1.p1	Acte_DN4101_c0_g1_i1.p1
OG0001194	Shad_tr47_c2_g1_i4.p1, Shad_tr18556_c0_g1_i1.p1, Shad_tr18556_c0_g2_i1.p1	Acte_DN1542_c0_g1_i3.p1, Acte_DN13522_c0_g1_i1.p1
OG0001195	Shad_tr17507_c0_g1_i1.p1	Acte_DN32795_c0_g1_i1.p1
OG0001195	Shad_tr92053_c0_g1_i1.p1	Acte_DN12470_c0_g1_i1.p1
OG0001196	Shad_tr1775_c0_g1_i27.p1, Shad_tr13439_c0_g1_i5.p1	Acte_DN8639_c0_g1_i3.p1
OG0001197	Shad_tr38_c0_g1_i1.p1	Acte_DN37195_c0_g1_i1.p1
OG0001198	Shad_tr2721_c1_g1_i1.p1, Shad_tr68134_c0_g1_i1.p1	Acte_DN10038_c0_g1_i1.p1
OG0001201	Shad_tr4023_c0_g1_i5.p1	Acte_DN9501_c0_g1_i2.p1
OG0001201	Shad_tr779_c5_g1_i13.p1, Shad_tr517_c3_g1_i1.p1, Shad_tr30548_c0_g1_i1.p1	Acte_DN39066_c0_g1_i1.p1
OG0001202	Shad_tr4034_c2_g1_i1.p1	Acte_DN8487_c1_g1_i4.p1
OG0001202	Shad_tr3401_c1_g1_i1.p1	Acte_DN11779_c1_g2_i1.p1
OG0001203	Shad_tr87065_c1_g1_i1.p1, Shad_tr59860_c0_g1_i1.p1	Acte_DN4562_c0_g2_i2.p1
OG0001204	Shad_tr3617_c1_g1_i7.p1	Acte_DN12_c0_g3_i1.p1
OG0001204	Shad_tr3342_c0_g1_i26.p1	Acte_DN6375_c3_g1_i2.p1
OG0001205	Shad_tr5653_c1_g1_i1.p1	Acte_DN11864_c0_g3_i1.p1
OG0001206	Shad_tr6900_c0_g1_i2.p1, Shad_tr2460_c0_g2_i4.p1, Shad_tr40777_c0_g1_i1.p1	Acte_DN19051_c0_g1_i2.p1
OG0001207	Shad_tr84187_c0_g1_i1.p1	Acte_DN235_c0_g2_i2.p1
OG0001208	Shad_tr13000_c1_g1_i2.p1	Acte_DN1489_c0_g1_i2.p1
OG0001208	Shad_tr105368_c0_g1_i1.p1	Acte_DN9381_c2_g1_i1.p1
OG0001209	Shad_tr32611_c0_g1_i2.p1	Acte_DN19649_c1_g2_i1.p1
OG0001210	Shad_tr61771_c0_g1_i1.p1	Acte_DN8371_c1_g2_i1.p1
OG0001211	Shad_tr23301_c0_g1_i1.p1	Acte_DN5008_c1_g1_i2.p1
OG0001211	Shad_tr15763_c0_g1_i2.p1	Acte_DN4816_c0_g1_i1.p1
OG0001211	Shad_tr5918_c1_g2_i2.p1	Acte_DN814_c0_g2_i1.p1
OG0001212	Shad_tr202_c0_g1_i11.p1	Acte_DN2730_c0_g1_i3.p1, Acte_DN22077_c0_g1_i1.p1, Acte_DN2478_c1_g2_i2.p1
OG0001213	Shad_tr99555_c0_g1_i1.p1	Acte_DN2200_c0_g1_i1.p1
OG0001213	Shad_tr67741_c0_g1_i1.p1	Acte_DN7278_c0_g1_i3.p1
OG0001214	Shad_tr50260_c0_g1_i1.p1, Shad_tr41360_c0_g1_i1.p1, Shad_tr41360_c0_g2_i1.p1, Shad_tr28666_c0_g2_i1.p1	Acte_DN31158_c0_g1_i1.p1, Acte_DN20165_c0_g1_i1.p1
OG0001214	Shad_tr48353_c0_g1_i1.p1	Acte_DN20165_c0_g2_i1.p2
OG0001215	Shad_tr25752_c0_g1_i2.p1	Acte_DN17231_c0_g1_i2.p1
OG0001216	Shad_tr6652_c0_g2_i1.p1	Acte_DN23734_c0_g1_i3.p1
OG0001216	Shad_tr25571_c0_g1_i6.p1, Shad_tr68916_c0_g1_i1.p1	Acte_DN2804_c0_g1_i3.p1
OG0001216	Shad_tr14965_c0_g1_i1.p1, Shad_tr14965_c0_g3_i4.p1	Acte_DN19283_c0_g1_i5.p1
OG0001217	Shad_tr11603_c1_g1_i1.p1	Acte_DN6452_c0_g1_i1.p1
OG0001218	Shad_tr68844_c0_g1_i1.p1, Shad_tr35360_c0_g1_i1.p1	Acte_DN16756_c0_g1_i1.p1
OG0001219	Shad_tr107123_c0_g1_i1.p1	Acte_DN16586_c0_g2_i1.p1
OG0001220	Shad_tr16869_c0_g1_i6.p1	Acte_DN5120_c0_g2_i1.p1
OG0001220	Shad_tr13422_c2_g1_i2.p1	Acte_DN16007_c0_g1_i1.p1
OG0001229	Shad_tr7988_c0_g1_i12.p1	Acte_DN6245_c0_g2_i1.p1
OG0001230	Shad_tr1065_c0_g1_i1.p1	Acte_DN1699_c0_g2_i1.p1
OG0001231	Shad_tr7175_c0_g1_i3.p1	Acte_DN1148_c0_g1_i3.p1
OG0001232	Shad_tr951_c0_g1_i51.p1	Acte_DN16196_c0_g1_i1.p1
OG0001233	Shad_tr6612_c2_g2_i3.p1	Acte_DN2925_c0_g3_i1.p1
OG0001234	Shad_tr28318_c0_g1_i1.p1, Shad_tr1997_c2_g1_i2.p1	Acte_DN3601_c0_g1_i3.p1
OG0001234	Shad_tr19624_c0_g1_i2.p1	Acte_DN26308_c0_g1_i2.p1
OG0001234	Shad_tr1997_c0_g1_i8.p1	Acte_DN1069_c0_g2_i3.p1
OG0001235	Shad_tr9402_c0_g1_i12.p1	Acte_DN3241_c0_g4_i1.p1
OG0001235	Shad_tr8758_c0_g1_i6.p1	Acte_DN13170_c0_g1_i1.p1
OG0001236	Shad_tr39363_c0_g2_i1.p1	Acte_DN13283_c0_g1_i1.p1
OG0001236	Shad_tr6719_c0_g1_i20.p1, Shad_tr85554_c0_g1_i1.p1, Shad_tr24255_c1_g1_i3.p1	Acte_DN14740_c0_g1_i1.p1
OG0001237	Shad_tr3493_c1_g2_i2.p1	Acte_DN3031_c0_g1_i6.p1
OG0001238	Shad_tr16308_c0_g1_i2.p1	Acte_DN10338_c0_g4_i1.p1
OG0001239	Shad_tr32676_c1_g1_i2.p1	Acte_DN11347_c0_g1_i2.p1, Acte_DN26878_c0_g1_i1.p1
OG0001240	Shad_tr759_c2_g2_i3.p1	Acte_DN1647_c3_g1_i1.p1
OG0001240	Shad_tr30205_c0_g1_i1.p1, Shad_tr13224_c0_g1_i3.p1	Acte_DN346_c2_g1_i6.p1
OG0001241	Shad_tr17413_c0_g1_i10.p1	Acte_DN5631_c0_g2_i2.p1
OG0001242	Shad_tr591_c1_g2_i4.p1	Acte_DN4228_c0_g2_i1.p1
OG0001242	Shad_tr3588_c0_g1_i1.p1	Acte_DN5790_c0_g1_i2.p1
OG0001243	Shad_tr18982_c0_g1_i1.p1	Acte_DN1053_c0_g1_i1.p1
OG0001243	Shad_tr51264_c0_g1_i2.p1	Acte_DN1161_c1_g2_i1.p1
OG0001244	Shad_tr20456_c0_g2_i1.p1, Shad_tr20456_c0_g1_i1.p1	Acte_DN28624_c0_g1_i1.p1
OG0001245	Shad_tr43_c0_g1_i10.p1	Acte_DN1521_c0_g1_i4.p1
OG0001245	Shad_tr76449_c0_g1_i1.p1	Acte_DN1521_c0_g2_i1.p1
OG0001246	Shad_tr18173_c0_g1_i3.p1	Acte_DN3212_c0_g2_i4.p1
OG0001246	Shad_tr9353_c2_g1_i2.p1	Acte_DN1154_c4_g1_i1.p1
OG0001248	Shad_tr5900_c1_g1_i1.p1	Acte_DN4457_c0_g2_i1.p1
OG0001248	Shad_tr91587_c0_g1_i1.p1	Acte_DN4989_c0_g1_i7.p1
OG0001249	Shad_tr19704_c0_g1_i6.p1	Acte_DN45_c1_g1_i7.p1
