Orthogroup	Stichodactyla_haddoni_longest_pep	Nemopilema_nomurai_longest_pep
OG0001274	Shad_tr81039_c0_g1_i1.p1, Shad_tr26010_c0_g2_i4.p1	Neno_DN7888_c0_g1_i1.p1
OG0001275	Shad_tr48114_c0_g2_i1.p1, Shad_tr48114_c0_g1_i1.p1	Neno_DN14922_c0_g1_i1.p1
OG0001276	Shad_tr24465_c1_g1_i1.p1	Neno_DN2521_c0_g1_i1.p1
OG0001276	Shad_tr7921_c0_g1_i7.p1	Neno_DN4001_c0_g1_i1.p1, Neno_DN16265_c0_g1_i1.p1
OG0001278	Shad_tr61557_c0_g1_i1.p1, Shad_tr32548_c0_g1_i1.p1	Neno_DN3405_c0_g1_i1.p1
OG0001279	Shad_tr94906_c0_g1_i1.p1, Shad_tr10278_c3_g1_i1.p1	Neno_DN865_c0_g1_i2.p1, Neno_DN5317_c0_g1_i1.p1, Neno_DN3751_c0_g1_i1.p1, Neno_DN6984_c0_g1_i1.p1
OG0001280	Shad_tr2403_c4_g1_i1.p1	Neno_DN8054_c0_g1_i1.p1
OG0001281	Shad_tr18529_c1_g1_i3.p1	Neno_DN5211_c0_g1_i2.p1
OG0001283	Shad_tr18435_c6_g1_i1.p1, Shad_tr7975_c0_g2_i1.p1	Neno_DN12606_c0_g1_i2.p1
OG0001284	Shad_tr26815_c3_g1_i1.p2, Shad_tr22377_c0_g1_i1.p1, Shad_tr34761_c0_g1_i1.p1	Neno_DN2174_c0_g1_i1.p1, Neno_DN15570_c0_g1_i1.p1
OG0001285	Shad_tr6417_c0_g1_i1.p1, Shad_tr20890_c0_g1_i6.p1	Neno_DN719_c0_g4_i2.p1
OG0001289	Shad_tr96199_c0_g1_i1.p1, Shad_tr7113_c3_g1_i1.p1, Shad_tr3047_c1_g2_i1.p1	Neno_DN12771_c0_g2_i1.p1
OG0001290	Shad_tr88904_c0_g1_i1.p1, Shad_tr37132_c0_g1_i1.p1	Neno_DN23714_c0_g1_i1.p1
OG0001295	Shad_tr194_c3_g1_i1.p1, Shad_tr61962_c0_g1_i1.p1	Neno_DN4396_c0_g1_i1.p1
OG0001296	Shad_tr30955_c0_g1_i2.p1	Neno_DN3760_c0_g1_i2.p1
OG0001297	Shad_tr14876_c0_g1_i2.p1	Neno_DN5108_c0_g1_i5.p1, Neno_DN2738_c0_g1_i3.p1
OG0001298	Shad_tr4468_c0_g2_i3.p1, Shad_tr13494_c1_g2_i1.p1, Shad_tr13494_c0_g1_i12.p1, Shad_tr13494_c1_g1_i4.p1	Neno_DN2910_c0_g1_i1.p1
OG0001307	Shad_tr13320_c1_g2_i2.p1, Shad_tr110235_c0_g1_i1.p1	Neno_DN9447_c0_g2_i1.p1, Neno_DN9447_c0_g1_i2.p1
OG0001310	Shad_tr54722_c0_g1_i2.p1	Neno_DN10458_c0_g3_i2.p1, Neno_DN10458_c0_g4_i1.p1, Neno_DN10458_c0_g1_i1.p1
OG0001312	Shad_tr17297_c0_g1_i2.p1	Neno_DN5429_c0_g1_i6.p1
OG0001313	Shad_tr15178_c0_g1_i22.p1, Shad_tr11758_c0_g1_i14.p1	Neno_DN2886_c0_g1_i1.p1, Neno_DN2886_c0_g2_i1.p1
OG0001314	Shad_tr6889_c0_g1_i27.p1	Neno_DN6366_c0_g1_i2.p1
OG0001316	Shad_tr1402_c2_g4_i2.p1	Neno_DN3071_c0_g1_i2.p1
OG0001317	Shad_tr3982_c3_g1_i2.p1	Neno_DN3276_c0_g1_i1.p1
OG0001317	Shad_tr23590_c0_g2_i3.p1	Neno_DN5340_c0_g1_i2.p1
OG0001318	Shad_tr112487_c0_g1_i1.p1, Shad_tr101231_c0_g1_i1.p1, Shad_tr48193_c0_g2_i2.p1	Neno_DN13068_c0_g1_i2.p1
OG0001320	Shad_tr90728_c0_g1_i1.p1, Shad_tr4159_c0_g1_i2.p1	Neno_DN23706_c0_g1_i1.p1, Neno_DN4113_c0_g1_i2.p1
OG0001323	Shad_tr1477_c3_g1_i1.p1, Shad_tr428_c2_g1_i2.p1	Neno_DN4081_c0_g1_i1.p1
OG0001324	Shad_tr3285_c3_g2_i2.p1	Neno_DN7274_c0_g1_i2.p1
OG0001324	Shad_tr7009_c2_g1_i3.p1	Neno_DN6804_c0_g1_i1.p1
OG0001325	Shad_tr108780_c0_g1_i1.p1, Shad_tr443_c0_g3_i1.p1, Shad_tr5404_c0_g1_i3.p1	Neno_DN2561_c0_g1_i1.p1
OG0001326	Shad_tr35170_c0_g1_i3.p1	Neno_DN3894_c0_g1_i6.p1
OG0001327	Shad_tr2097_c0_g1_i66.p1	Neno_DN1790_c0_g1_i3.p1, Neno_DN9030_c0_g1_i3.p1
OG0001328	Shad_tr29571_c0_g1_i2.p1	Neno_DN2499_c0_g1_i3.p1
OG0001328	Shad_tr11111_c3_g1_i2.p1	Neno_DN7165_c0_g1_i1.p1
OG0001332	Shad_tr2027_c0_g2_i7.p1	Neno_DN2774_c0_g1_i1.p1, Neno_DN14338_c0_g3_i1.p1, Neno_DN3465_c0_g1_i3.p1
OG0001334	Shad_tr1001_c1_g1_i1.p1, Shad_tr8447_c2_g1_i1.p1	Neno_DN1268_c0_g2_i1.p1, Neno_DN11817_c0_g1_i5.p1, Neno_DN4397_c0_g1_i4.p1, Neno_DN1268_c0_g1_i13.p1
OG0001335	Shad_tr60926_c0_g1_i2.p1, Shad_tr89_c0_g2_i1.p1, Shad_tr112058_c0_g1_i1.p1	Neno_DN8289_c0_g1_i1.p1
OG0001336	Shad_tr95110_c0_g1_i1.p1	Neno_DN8148_c0_g1_i1.p1, Neno_DN8148_c0_g3_i1.p2, Neno_DN10575_c0_g1_i1.p1, Neno_DN3732_c0_g1_i1.p1
OG0001338	Shad_tr903_c4_g1_i8.p1	Neno_DN5045_c0_g1_i1.p1
OG0001338	Shad_tr3066_c0_g1_i18.p1	Neno_DN4784_c0_g1_i3.p1
OG0001339	Shad_tr94412_c0_g1_i1.p1, Shad_tr14072_c0_g1_i1.p1	Neno_DN19170_c0_g2_i4.p1
OG0001340	Shad_tr11473_c0_g1_i11.p1, Shad_tr21987_c0_g1_i1.p1, Shad_tr6243_c4_g1_i9.p1	Neno_DN2914_c0_g1_i1.p1
OG0001341	Shad_tr3320_c1_g1_i1.p1	Neno_DN220_c0_g1_i8.p1
OG0001344	Shad_tr30361_c0_g1_i14.p1	Neno_DN1159_c0_g1_i4.p1
OG0001344	Shad_tr1464_c0_g2_i15.p1	Neno_DN738_c0_g1_i3.p1, Neno_DN738_c0_g2_i2.p1
OG0001345	Shad_tr6245_c0_g1_i1.p1, Shad_tr238_c10_g1_i1.p1	Neno_DN239_c0_g2_i1.p1
OG0001351	Shad_tr53203_c0_g1_i2.p1, Shad_tr3023_c9_g1_i1.p1	Neno_DN13835_c0_g1_i18.p1
OG0001358	Shad_tr82314_c0_g1_i1.p1	Neno_DN8569_c0_g1_i1.p1, Neno_DN16078_c0_g1_i1.p1, Neno_DN9231_c0_g1_i1.p1, Neno_DN12984_c0_g1_i1.p1, Neno_DN10833_c0_g1_i1.p1, Neno_DN11476_c0_g1_i1.p1, Neno_DN18794_c0_g1_i1.p1, Neno_DN11901_c0_g1_i2.p1, Neno_DN6436_c0_g1_i1.p1, Neno_DN19793_c0_g1_i1.p1, Neno_DN4038_c0_g1_i3.p1, Neno_DN16086_c0_g1_i1.p1, Neno_DN6436_c1_g1_i1.p1, Neno_DN11193_c0_g1_i1.p1, Neno_DN17133_c0_g2_i1.p1, Neno_DN2515_c0_g1_i2.p1
OG0001359	Shad_tr24630_c0_g1_i5.p1, Shad_tr14857_c0_g2_i12.p1	Neno_DN23495_c0_g1_i1.p1
OG0001364	Shad_tr4118_c0_g2_i2.p1, Shad_tr2493_c0_g1_i17.p1	Neno_DN525_c0_g1_i13.p1
OG0001367	Shad_tr38327_c0_g1_i4.p1	Neno_DN5275_c0_g1_i4.p1
OG0001368	Shad_tr53608_c0_g1_i3.p1, Shad_tr51726_c0_g1_i1.p1, Shad_tr76668_c0_g1_i1.p1	Neno_DN3816_c0_g1_i1.p1
OG0001369	Shad_tr4248_c0_g1_i16.p1	Neno_DN4950_c0_g1_i1.p1
OG0001371	Shad_tr29343_c1_g1_i1.p1	Neno_DN10209_c0_g3_i1.p1, Neno_DN10209_c0_g2_i1.p1
OG0001374	Shad_tr96212_c0_g1_i1.p1, Shad_tr62455_c0_g1_i1.p1, Shad_tr71466_c0_g1_i1.p1	Neno_DN4118_c0_g4_i1.p1
OG0001378	Shad_tr4066_c1_g2_i9.p1, Shad_tr2497_c1_g1_i1.p1	Neno_DN15333_c0_g1_i3.p1, Neno_DN7968_c0_g1_i13.p1
OG0001379	Shad_tr443_c2_g1_i1.p1, Shad_tr55955_c0_g1_i1.p1, Shad_tr106222_c0_g1_i1.p1	Neno_DN104_c0_g1_i7.p1
OG0001380	Shad_tr5122_c1_g1_i2.p1	Neno_DN6365_c0_g1_i6.p1
OG0001380	Shad_tr44293_c0_g1_i4.p1	Neno_DN5924_c0_g1_i1.p1
OG0001382	Shad_tr19284_c0_g1_i32.p1	Neno_DN529_c0_g1_i23.p1, Neno_DN6980_c0_g1_i1.p1
OG0001383	Shad_tr15252_c1_g1_i5.p1, Shad_tr5379_c0_g2_i1.p1	Neno_DN19374_c0_g2_i3.p1
OG0001384	Shad_tr29630_c0_g1_i3.p1, Shad_tr48726_c0_g2_i1.p1, Shad_tr1062_c3_g2_i4.p1	Neno_DN23100_c0_g1_i1.p1
OG0001385	Shad_tr10096_c0_g1_i1.p1, Shad_tr3198_c4_g1_i4.p1	Neno_DN19626_c0_g1_i1.p1
OG0001386	Shad_tr30342_c0_g1_i3.p1, Shad_tr3501_c0_g1_i11.p1	Neno_DN17171_c0_g1_i1.p1
OG0001390	Shad_tr22575_c0_g1_i1.p1	Neno_DN8646_c0_g1_i1.p1
OG0001390	Shad_tr12602_c3_g1_i1.p1	Neno_DN3866_c0_g1_i6.p1
OG0001394	Shad_tr226_c9_g1_i9.p1, Shad_tr22930_c0_g1_i16.p1	Neno_DN23715_c0_g1_i1.p1
OG0001396	Shad_tr8068_c2_g2_i1.p1, Shad_tr143_c1_g1_i9.p1	Neno_DN10455_c0_g1_i1.p1
OG0001397	Shad_tr27261_c1_g1_i1.p1	Neno_DN3210_c0_g1_i1.p1
OG0001399	Shad_tr5949_c1_g1_i1.p1	Neno_DN10000_c0_g2_i1.p1
OG0001399	Shad_tr19009_c0_g1_i2.p1	Neno_DN12075_c0_g1_i4.p1
OG0001400	Shad_tr6256_c1_g1_i7.p1	Neno_DN12016_c0_g1_i2.p1
OG0001401	Shad_tr81529_c0_g1_i1.p1	Neno_DN2510_c0_g1_i1.p1
OG0001409	Shad_tr4600_c1_g1_i1.p1, Shad_tr30153_c0_g4_i2.p1, Shad_tr76599_c0_g1_i1.p1	Neno_DN3597_c0_g1_i2.p1
OG0001410	Shad_tr46017_c8_g1_i1.p2, Shad_tr1584_c2_g3_i3.p1	Neno_DN2197_c0_g1_i1.p1
OG0001410	Shad_tr52004_c0_g1_i1.p1	Neno_DN7008_c0_g2_i1.p1, Neno_DN2863_c0_g1_i1.p1, Neno_DN7008_c0_g1_i1.p1
OG0001417	Shad_tr12413_c1_g1_i19.p1, Shad_tr13903_c2_g1_i3.p1	Neno_DN6827_c0_g1_i1.p2, Neno_DN53_c0_g1_i2.p1
OG0001423	Shad_tr53389_c0_g1_i1.p1	Neno_DN3365_c0_g2_i1.p1, Neno_DN20299_c0_g1_i1.p1
OG0001425	Shad_tr11283_c2_g1_i2.p1	Neno_DN6886_c0_g1_i2.p1
OG0001425	Shad_tr1631_c0_g1_i2.p1	Neno_DN13010_c0_g1_i1.p1
OG0001426	Shad_tr843_c2_g1_i1.p1, Shad_tr37961_c0_g1_i5.p1	Neno_DN154_c0_g1_i1.p1
OG0001432	Shad_tr112171_c0_g1_i1.p1	Neno_DN13760_c0_g1_i1.p1
OG0001433	Shad_tr4055_c0_g1_i3.p1	Neno_DN2490_c0_g1_i8.p1
OG0001435	Shad_tr34614_c1_g1_i1.p1	Neno_DN19194_c0_g2_i1.p1
OG0001442	Shad_tr4618_c0_g1_i1.p1	Neno_DN1128_c0_g1_i1.p1
OG0001443	Shad_tr2050_c1_g1_i7.p1	Neno_DN9674_c0_g3_i1.p1, Neno_DN6670_c0_g1_i2.p1
OG0001446	Shad_tr442_c4_g1_i2.p1	Neno_DN5712_c0_g3_i4.p1
OG0001448	Shad_tr1002_c0_g1_i3.p1, Shad_tr9677_c0_g2_i3.p1	Neno_DN7157_c0_g1_i1.p1
OG0001449	Shad_tr25551_c0_g1_i6.p1	Neno_DN4394_c0_g1_i10.p1
OG0001455	Shad_tr26786_c0_g1_i1.p1, Shad_tr275_c0_g2_i1.p1	Neno_DN5854_c0_g1_i1.p1, Neno_DN7123_c0_g3_i1.p1, Neno_DN7123_c0_g1_i3.p1
OG0001456	Shad_tr26061_c1_g1_i4.p1	Neno_DN5989_c0_g1_i9.p1
OG0001457	Shad_tr27061_c0_g1_i3.p1	Neno_DN2746_c0_g1_i1.p1
OG0001458	Shad_tr76103_c0_g1_i1.p1, Shad_tr10380_c1_g2_i1.p1, Shad_tr10380_c1_g1_i4.p1	Neno_DN4387_c0_g1_i4.p1
OG0001459	Shad_tr12099_c0_g1_i7.p1	Neno_DN14556_c0_g1_i1.p1, Neno_DN16201_c0_g1_i1.p1, Neno_DN8931_c0_g3_i1.p1, Neno_DN8931_c0_g5_i1.p1
OG0001461	Shad_tr75370_c0_g1_i1.p1, Shad_tr18499_c0_g5_i1.p1, Shad_tr18499_c0_g1_i4.p1, Shad_tr38140_c0_g1_i1.p1, Shad_tr18499_c0_g4_i1.p1	Neno_DN11329_c0_g3_i1.p1
OG0001462	Shad_tr102310_c0_g1_i1.p1	Neno_DN10135_c0_g4_i1.p1
OG0001464	Shad_tr26222_c0_g1_i1.p1, Shad_tr515_c8_g1_i1.p1	Neno_DN8600_c0_g1_i5.p1
OG0001465	Shad_tr16506_c2_g1_i4.p1, Shad_tr10548_c0_g1_i2.p1	Neno_DN14971_c0_g1_i4.p1
OG0001467	Shad_tr14222_c1_g1_i6.p1	Neno_DN4582_c0_g1_i3.p1
OG0001468	Shad_tr1821_c9_g1_i1.p1	Neno_DN7407_c0_g1_i2.p1
OG0001468	Shad_tr21482_c1_g1_i5.p1	Neno_DN5795_c0_g1_i2.p1
OG0001474	Shad_tr13422_c1_g1_i2.p1, Shad_tr195_c0_g2_i1.p1	Neno_DN5552_c0_g1_i1.p1
OG0001475	Shad_tr1962_c0_g1_i2.p2	Neno_DN2601_c0_g1_i11.p1
OG0001476	Shad_tr13901_c1_g1_i3.p1	Neno_DN5767_c0_g3_i1.p1
OG0001479	Shad_tr43767_c0_g2_i1.p1, Shad_tr50494_c0_g2_i1.p1	Neno_DN14869_c0_g1_i1.p1, Neno_DN11142_c0_g1_i1.p1
OG0001483	Shad_tr4421_c0_g1_i30.p1	Neno_DN3504_c0_g1_i1.p1
OG0001484	Shad_tr19699_c0_g1_i1.p1, Shad_tr12867_c0_g1_i2.p1	Neno_DN3502_c0_g1_i3.p1, Neno_DN3502_c0_g2_i2.p1, Neno_DN5094_c0_g1_i5.p1
OG0001485	Shad_tr14671_c0_g1_i1.p1	Neno_DN4681_c0_g1_i6.p1
OG0001488	Shad_tr10869_c0_g1_i6.p1, Shad_tr10356_c3_g1_i3.p1, Shad_tr92931_c0_g1_i1.p1	Neno_DN6569_c0_g1_i4.p1
OG0001492	Shad_tr87115_c5_g1_i1.p1	Neno_DN5380_c0_g2_i1.p1
OG0001493	Shad_tr68470_c0_g1_i1.p1	Neno_DN23127_c0_g1_i1.p1
OG0001493	Shad_tr6264_c0_g1_i5.p1	Neno_DN3140_c1_g1_i1.p1
OG0001494	Shad_tr9943_c1_g1_i4.p1	Neno_DN10518_c0_g1_i2.p1, Neno_DN5763_c0_g1_i8.p1
OG0001496	Shad_tr15747_c0_g1_i2.p1, Shad_tr20048_c0_g4_i1.p1	Neno_DN4548_c0_g1_i2.p1
OG0001499	Shad_tr20304_c0_g1_i1.p1, Shad_tr49493_c0_g1_i1.p1	Neno_DN13587_c0_g1_i1.p1
OG0001503	Shad_tr25204_c0_g2_i1.p1, Shad_tr5_c2_g1_i1.p1, Shad_tr25204_c0_g1_i2.p1	Neno_DN5389_c0_g1_i1.p1
OG0001506	Shad_tr12830_c0_g1_i1.p1	Neno_DN7069_c0_g2_i1.p1, Neno_DN7069_c0_g3_i1.p1, Neno_DN7069_c0_g1_i4.p1
OG0001507	Shad_tr4517_c0_g1_i2.p1	Neno_DN75_c0_g1_i7.p1, Neno_DN75_c0_g3_i1.p1
OG0001509	Shad_tr1593_c2_g1_i1.p1	Neno_DN9056_c0_g1_i4.p1
OG0001512	Shad_tr9094_c0_g1_i10.p1	Neno_DN4239_c0_g2_i6.p1
OG0001513	Shad_tr4746_c0_g1_i42.p1	Neno_DN7065_c0_g6_i1.p1
OG0001514	Shad_tr843_c7_g1_i9.p1	Neno_DN9984_c0_g1_i3.p1
OG0001517	Shad_tr4400_c5_g1_i1.p1	Neno_DN5432_c0_g1_i2.p1
OG0001518	Shad_tr1896_c0_g1_i34.p1	Neno_DN1049_c0_g1_i1.p1
OG0001519	Shad_tr1614_c1_g1_i1.p1	Neno_DN637_c0_g1_i1.p1
OG0001521	Shad_tr61201_c0_g1_i1.p1	Neno_DN8478_c0_g1_i3.p1
OG0001522	Shad_tr43806_c0_g1_i1.p1, Shad_tr4136_c3_g1_i4.p1	Neno_DN941_c0_g1_i2.p1
OG0001523	Shad_tr3966_c0_g2_i4.p1, Shad_tr8525_c1_g2_i2.p1, Shad_tr32486_c0_g1_i6.p1	Neno_DN2078_c0_g1_i6.p1
OG0001524	Shad_tr19732_c0_g1_i7.p1	Neno_DN15131_c0_g2_i4.p1, Neno_DN17636_c0_g1_i1.p1
OG0001525	Shad_tr656_c12_g1_i1.p1, Shad_tr27791_c1_g1_i3.p1	Neno_DN5417_c0_g1_i5.p1
OG0001526	Shad_tr8353_c2_g1_i2.p1	Neno_DN2679_c0_g1_i3.p1
OG0001529	Shad_tr104489_c0_g1_i1.p1, Shad_tr108742_c0_g1_i1.p1	Neno_DN7789_c0_g1_i2.p1
OG0001533	Shad_tr21344_c0_g1_i1.p1, Shad_tr39463_c0_g1_i9.p1	Neno_DN10066_c0_g1_i1.p1, Neno_DN1950_c0_g1_i1.p1
OG0001535	Shad_tr24524_c0_g1_i9.p1	Neno_DN11342_c0_g1_i1.p1, Neno_DN4668_c0_g2_i2.p1, Neno_DN4668_c0_g1_i2.p1, Neno_DN6850_c0_g1_i2.p1, Neno_DN20513_c0_g1_i1.p1, Neno_DN5707_c0_g1_i15.p1
OG0001536	Shad_tr13603_c0_g1_i2.p1, Shad_tr4551_c1_g1_i19.p1	Neno_DN458_c0_g1_i1.p1
OG0001538	Shad_tr6210_c0_g1_i15.p1	Neno_DN8350_c0_g2_i3.p1
OG0001539	Shad_tr7007_c0_g2_i3.p1, Shad_tr8992_c1_g1_i2.p1	Neno_DN1915_c0_g1_i4.p1, Neno_DN13336_c0_g1_i1.p1
OG0001540	Shad_tr98968_c0_g1_i1.p1, Shad_tr20530_c0_g2_i1.p1, Shad_tr10431_c0_g1_i9.p1	Neno_DN7780_c0_g1_i1.p1
OG0001541	Shad_tr27173_c0_g1_i1.p1, Shad_tr27173_c0_g2_i2.p1	Neno_DN3176_c0_g1_i6.p1
OG0001542	Shad_tr1506_c1_g2_i1.p1, Shad_tr16099_c0_g1_i2.p1	Neno_DN2985_c0_g1_i1.p1
OG0001543	Shad_tr73_c11_g1_i2.p1, Shad_tr9806_c2_g1_i12.p1	Neno_DN2020_c1_g1_i1.p1
OG0001544	Shad_tr59057_c1_g1_i5.p1, Shad_tr7200_c0_g1_i4.p1	Neno_DN12893_c0_g2_i1.p1
OG0001545	Shad_tr16446_c0_g1_i5.p1, Shad_tr728_c1_g1_i1.p1	Neno_DN6787_c0_g1_i15.p1
OG0001547	Shad_tr87681_c0_g1_i1.p1	Neno_DN14270_c0_g1_i1.p1
OG0001548	Shad_tr8716_c0_g1_i14.p1	Neno_DN3340_c0_g1_i2.p1
OG0001551	Shad_tr3770_c0_g1_i7.p1, Shad_tr9485_c0_g1_i42.p1	Neno_DN2905_c0_g1_i2.p1
OG0001552	Shad_tr14512_c0_g3_i1.p1, Shad_tr14512_c0_g2_i1.p1, Shad_tr27681_c1_g2_i1.p1	Neno_DN3048_c0_g1_i4.p1, Neno_DN17903_c0_g1_i2.p1
OG0001553	Shad_tr4391_c0_g3_i4.p1	Neno_DN3303_c0_g2_i3.p1
OG0001557	Shad_tr3370_c1_g1_i2.p1	Neno_DN15020_c0_g1_i2.p1, Neno_DN2085_c0_g1_i1.p1
OG0001558	Shad_tr33847_c0_g1_i1.p1, Shad_tr33847_c1_g1_i1.p1	Neno_DN15231_c0_g1_i1.p1
OG0001560	Shad_tr451_c4_g2_i1.p1	Neno_DN962_c0_g1_i3.p1
OG0001560	Shad_tr4566_c0_g1_i1.p1	Neno_DN2944_c0_g1_i1.p2
OG0001561	Shad_tr17385_c0_g1_i1.p1, Shad_tr39066_c1_g2_i1.p1	Neno_DN17897_c0_g1_i2.p1
OG0001563	Shad_tr13510_c1_g3_i1.p1, Shad_tr8866_c0_g1_i2.p1	Neno_DN2904_c0_g1_i2.p1
OG0001565	Shad_tr70215_c0_g1_i1.p1, Shad_tr79727_c0_g1_i1.p1, Shad_tr57541_c0_g1_i1.p1	Neno_DN20015_c0_g1_i1.p1
OG0001566	Shad_tr9231_c0_g1_i1.p1, Shad_tr14012_c2_g1_i3.p1	Neno_DN12087_c0_g1_i1.p1, Neno_DN12612_c0_g1_i1.p2
OG0001567	Shad_tr1933_c1_g1_i1.p1	Neno_DN1680_c0_g1_i2.p1
OG0001568	Shad_tr106996_c0_g1_i1.p1	Neno_DN8183_c0_g1_i1.p1
OG0001570	Shad_tr146_c2_g1_i1.p1, Shad_tr28218_c0_g1_i1.p1	Neno_DN3734_c0_g1_i1.p1
OG0001571	Shad_tr8919_c0_g1_i1.p1, Shad_tr99522_c0_g1_i1.p1, Shad_tr27647_c0_g1_i1.p1	Neno_DN5874_c0_g1_i1.p1
OG0001573	Shad_tr324_c14_g1_i1.p1, Shad_tr41757_c0_g1_i1.p1, Shad_tr22671_c0_g1_i1.p1	Neno_DN1322_c0_g1_i1.p1
OG0001574	Shad_tr47990_c0_g2_i1.p1, Shad_tr85916_c0_g1_i1.p1	Neno_DN23425_c0_g1_i1.p1
OG0001579	Shad_tr1532_c0_g1_i2.p1	Neno_DN2038_c0_g1_i5.p1
OG0001581	Shad_tr4984_c0_g2_i1.p1	Neno_DN7660_c0_g1_i3.p1, Neno_DN8718_c0_g2_i1.p1
OG0001586	Shad_tr17157_c4_g1_i1.p1	Neno_DN2983_c0_g1_i6.p1
OG0001588	Shad_tr759_c8_g1_i4.p1, Shad_tr10030_c0_g1_i1.p1, Shad_tr482_c4_g1_i2.p1	Neno_DN1903_c0_g1_i1.p1
OG0001589	Shad_tr9435_c2_g3_i2.p1	Neno_DN6849_c0_g1_i8.p1, Neno_DN3425_c0_g1_i3.p1
OG0001590	Shad_tr58387_c0_g1_i1.p1	Neno_DN13687_c0_g2_i2.p1, Neno_DN13687_c0_g1_i3.p1
OG0001591	Shad_tr1344_c19_g1_i2.p1	Neno_DN2571_c0_g1_i1.p1
OG0001594	Shad_tr5492_c1_g1_i4.p1	Neno_DN7699_c0_g1_i4.p1
OG0001596	Shad_tr627_c1_g1_i1.p1	Neno_DN22187_c0_g1_i3.p1
OG0001601	Shad_tr497_c0_g1_i5.p1	Neno_DN5464_c0_g1_i1.p1, Neno_DN2634_c0_g1_i1.p1
OG0001604	Shad_tr5227_c0_g1_i1.p1	Neno_DN1102_c0_g2_i1.p1
OG0001606	Shad_tr2399_c0_g2_i1.p1, Shad_tr309_c2_g1_i2.p1, Shad_tr2399_c0_g1_i4.p1	Neno_DN60_c0_g1_i2.p1
OG0001608	Shad_tr88127_c0_g1_i2.p1	Neno_DN6034_c0_g1_i1.p1
OG0001609	Shad_tr6854_c0_g1_i3.p1, Shad_tr8828_c2_g1_i1.p1, Shad_tr8828_c0_g1_i2.p1	Neno_DN1910_c0_g1_i4.p1
OG0001610	Shad_tr10535_c0_g1_i43.p1, Shad_tr16255_c0_g1_i3.p1	Neno_DN1979_c0_g1_i3.p1
OG0001611	Shad_tr48289_c0_g1_i1.p1, Shad_tr48289_c0_g2_i1.p1, Shad_tr4508_c3_g1_i3.p1	Neno_DN2449_c0_g1_i2.p1
OG0001612	Shad_tr2547_c2_g1_i2.p1	Neno_DN6356_c0_g1_i3.p1
OG0001614	Shad_tr88018_c0_g1_i1.p1	Neno_DN18089_c0_g1_i4.p1
OG0001615	Shad_tr22229_c0_g1_i1.p1, Shad_tr27675_c1_g2_i1.p1	Neno_DN4292_c0_g1_i1.p1
OG0001617	Shad_tr19154_c0_g1_i3.p2	Neno_DN2633_c0_g1_i4.p1
OG0001623	Shad_tr33141_c0_g1_i8.p1, Shad_tr33141_c0_g2_i1.p1	Neno_DN3318_c0_g1_i1.p1
OG0001625	Shad_tr18581_c1_g1_i7.p1, Shad_tr23692_c0_g1_i2.p1	Neno_DN6524_c0_g1_i3.p1
OG0001626	Shad_tr4632_c0_g1_i1.p1	Neno_DN22002_c0_g1_i4.p1
OG0001627	Shad_tr3839_c0_g1_i1.p1, Shad_tr28405_c0_g1_i1.p1	Neno_DN9286_c0_g1_i3.p2
OG0001629	Shad_tr15603_c3_g1_i7.p1	Neno_DN4425_c0_g1_i1.p1, Neno_DN362_c0_g1_i2.p1
OG0001636	Shad_tr22344_c0_g1_i6.p1, Shad_tr12944_c0_g1_i3.p1	Neno_DN402_c0_g1_i4.p1
OG0001638	Shad_tr4606_c0_g1_i19.p1, Shad_tr6299_c2_g1_i9.p1	Neno_DN116_c0_g1_i3.p1
OG0001639	Shad_tr28517_c0_g1_i2.p1, Shad_tr17982_c0_g3_i4.p1	Neno_DN2018_c0_g1_i4.p1
OG0001641	Shad_tr48309_c0_g1_i1.p1, Shad_tr37501_c0_g1_i3.p1	Neno_DN3162_c0_g1_i1.p1
OG0001644	Shad_tr783_c0_g3_i1.p1, Shad_tr783_c0_g1_i1.p1	Neno_DN2853_c0_g1_i1.p1
OG0001645	Shad_tr101530_c0_g1_i2.p1, Shad_tr25223_c0_g2_i1.p1, Shad_tr25223_c0_g1_i1.p1	Neno_DN6461_c0_g1_i3.p1
OG0001651	Shad_tr16938_c0_g1_i2.p1	Neno_DN784_c0_g1_i2.p1
OG0001651	Shad_tr27424_c0_g1_i3.p1	Neno_DN14321_c0_g1_i2.p1
OG0001653	Shad_tr49224_c0_g1_i1.p1	Neno_DN5365_c0_g1_i1.p1, Neno_DN3010_c0_g2_i3.p1
OG0001654	Shad_tr109043_c0_g1_i1.p1, Shad_tr6026_c4_g1_i6.p1, Shad_tr5666_c0_g1_i10.p1, Shad_tr17171_c0_g1_i5.p1	Neno_DN6389_c0_g1_i1.p1
OG0001657	Shad_tr36052_c0_g1_i1.p1, Shad_tr3570_c2_g1_i1.p1	Neno_DN3910_c0_g1_i1.p1
OG0001659	Shad_tr86_c1_g1_i3.p1, Shad_tr73048_c0_g1_i1.p1	Neno_DN5720_c0_g1_i1.p1
OG0001660	Shad_tr40280_c0_g1_i1.p1, Shad_tr62136_c1_g1_i1.p1	Neno_DN6693_c0_g1_i1.p1
OG0001665	Shad_tr13272_c1_g1_i2.p1, Shad_tr17097_c0_g1_i1.p1, Shad_tr9348_c0_g1_i15.p1	Neno_DN16317_c0_g1_i1.p1
OG0001671	Shad_tr82329_c0_g1_i1.p1	Neno_DN3925_c1_g1_i1.p1
